id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	17.22	RN	"done"	1	1	ack-done	None
4	18.63	DM->CMD	"calibration complete"	1	3	translation-l	None
5	23.14	CMD	"can you take a photo of where you are"	2	None	None	None
6	26.16	DM->RN	"send image"	2	5	translation-r-direct	None
7	28.03	RN	"sent"	2	6	ack-done	None
8	28.34	DM->CMD	"sent"	2	7	translation-l	None
9	41.9899999999999	CMD	"can you do a <pause> five degree <pause> turn to your left"	3	None	None	None
10	50.56	DM->CMD	"ok"	3	9	ack-wilco	None
11	56.63	DM->RN	"turn left 5 degrees"	3	9	translation-r-direct	None
12	60.89	RN	"done"	3	11	ack-done	None
13	62.29	DM->CMD	"I turned left 5 degrees"	3	12	translation-l	None
14	71.95	CMD	"can you do another five degree to your left "	4	None	None	None
15	75.15	DM->CMD	"ok"	4	14	ack-wilco	None
16	81.57	DM->RN	"turn left 5 degrees"	4	14	translation-r-direct	None
17	83.68	DM->CMD	"turning. . ."	4	14	ack-doing	None
18	85.46	RN	"done"	4	16	ack-done	None
19	86.71	DM->CMD	"done"	4	18	translation-l	None
20	89.06	CMD	"can you take a photo"	5	None	None	None
21	92.76	DM->RN	"send image"	5	20	translation-r-direct	None
22	96.14	RN	"oh sent"	5	21	ack-done	None
23	97.56	DM->CMD	"sent"	5	22	translation-l	None
24	115.77	CMD	"how many yellow helmets do you see"	6	None	None	None
25	121.1	DM->CMD	"processing. . ."	6	24	processing	None
26	144.85	DM->CMD	"I see two yellow helmets to my left."	6	24	answer	None
27	154.57	CMD	"is there a <pause> toolbox <pause> grey toolbox in front"	7	None	None	None
28	162.29	DM->CMD	"processing. . ."	7	27	processing	None
29	187.46	DM->CMD	"I see a grey box-like object ahead and to the left."	7	27	answer	None
30	189.34	DM->CMD	"Would you like me to move to take a good picture?  <beep>"	8	None	None	None
31	192.67	CMD	"yes can you take a picture"	8	30	offer-accept	None
32	198.05	DM->CMD	"ok"	8	31	3feedback	None
33	205.57	DM->RN	"move to cement block"	8	31	translation-r-landmark	None
34	211.89	CMD	"do you know the objects beside it"	9	None	None	None
35	213.51	DM->CMD	"moving. . ."	8	31	ack-doing	None
36	219.739999999999	CMD	"can you stop"	8	31	correction-cancel	None
37	220.16	DM->CMD	"I couldn't hear everything you said.  <beep>"	9	34	missing-info	None
38	221.09	DM->CMD	"Can you repeat that?  <beep>"	9	34	req-repeat	None
39	223.399999999999	CMD	"can you stop"	9	38	clar-repeat	None
40	224.01	RN	"uh done"	8	33	ack-done	None
41	227.88	DM->CMD	"done"	8	40	translation-l	None
42	229.66	CMD	"can take another photo"	10	None	None	None
43	233.52	DM->RN	"send image"	10	42	translation-r-direct	None
44	234.55	RN	"sent"	10	43	ack-done	None
45	237.82	CMD	"can you move back two feet"	11	None	None	None
46	239.06	DM->CMD	"sent"	10	44	translation-l	None
47	241.84	DM->CMD	"ok"	11	45	ack-wilco	None
48	249.11	DM->RN	"move back 2 feet"	11	45	translation-r-direct	None
49	251.5	DM->CMD	"moving. . ."	11	45	ack-doing	None
50	254.53	RN	"done"	11	48	ack-done	None
51	256.41	DM->CMD	"done"	11	50	translation-l	None
52	260.28	CMD	"can you take a photo"	12	None	None	None
53	262.57	DM->RN	"send image"	12	52	translation-r-direct	None
54	263.85	RN	"sent"	12	53	ack-done	None
55	265.78	DM->CMD	"sent"	12	54	translation-l	None
56	268.37	CMD	"do you see a yellow flashlight"	13	None	None	None
57	274.53	DM->CMD	"processing. . ."	13	56	processing	None
58	287.85	DM->CMD	"I'm not sure."	13	56	answer	None
59	291.64	DM->CMD	"If you describe an object, you can help me to learn what it is.  <beep>"	13	56	nar	None
