id	time	stream	text	tu	rel	ant	context
1	2018-08-07 10:41:39.86	DM->RN	"ok"	1	0	ack-wilco	None
2	2018-08-07 10:46:51.27	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-07 10:47:13.16	RN	"<no speech>"	X-CMD	None	None	None
4	2018-08-07 10:47:15.79	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-07 10:47:15.98	CMD	"<X: audio sync three two one>"	X-CMD	None	None	None
6	2018-08-07 10:47:18.13	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-08-07 10:47:18.13	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-08-07 10:47:19.71	DM->CMD	"calibration complete"	1	0	ack-done	None
9	2018-08-07 10:47:26.89	CMD	"<X: alright you can let go of>"	X-CMD	None	None	None
10	2018-08-07 10:47:45.74	CMD	"i am ready to start"	2	None	None	None
11	2018-08-07 10:47:47.39	DM->RN	"participant is ready"	2	10	translation-r-direct	None
12	2018-08-07 10:47:51.82	DM->CMD	"I'm also ready.  <beep>"	2	10	reciprocal	None
13	2018-08-07 10:47:56.97	CMD	"do you see any shoes"	3	None	None	None
14	2018-08-07 10:48:02.29	DM->CMD	"Hmm. . ."	3	13	processing	None
15	2018-08-07 10:48:09.82	DM->CMD	"I think you are more familiar with shoes than I am."	3	13	answer	None
16	2018-08-07 10:48:13.05	DM->CMD	"I don't know what all the objects are around me.   <beep>"	3	15	continue	None
17	2018-08-07 10:48:13.14	CMD	"<notification sound>"	None	None	None	None
18	2018-08-07 10:48:16.19	CMD	"move forward <pause .32> five feet"	4	None	None	None
19	2018-08-07 10:48:16.54	DM->CMD	"Would you like me to send a picture?  <beep>"	3	16	continue	None
20	2018-08-07 10:48:19.46	DM->CMD	"processing. . ."	4	18	processing	None
21	2018-08-07 10:48:24.48	DM->CMD	"I will move forward 5 feet"	4	18	ack-wilco	None
22	2018-08-07 10:48:26.09	DM->RN	"move forward 5 feet"	4	18	translation-r-direct	None
23	2018-08-07 10:48:28.54	DM->CMD	"moving. . ."	4	18	ack-doing	None
24	2018-08-07 10:48:34.08	RN	"done"	4	22	ack-done	None
25	2018-08-07 10:48:34.90	DM->CMD	"done"	4	24	translation-l	None
26	2018-08-07 10:48:38.24	CMD	"face south"	5	None	None	None
27	2018-08-07 10:48:38.90	CMD	"and take a picture"	5	26	continue	None
28	2018-08-07 10:48:42.83	DM->CMD	"processing. . ."	5	26*	processing	None
29	2018-08-07 10:48:45.55	DM->RN	"turn to face South"	5	26	translation-r-direct	None
30	2018-08-07 10:48:46.89	DM->RN	"then. . ."	5	29	link-next	None
31	2018-08-07 10:48:48.35	DM->CMD	"turning. . ."	5	26	ack-doing	None
32	2018-08-07 10:48:49.49	DM->RN	"send image"	5	27	translation-r-direct	None
33	2018-08-07 10:49:01.15	RN	"done and sent"	5	32*	ack-done	None
34	2018-08-07 10:49:02.49	DM->CMD	"done, sent"	5	33	translation-l	None
35	2018-08-07 10:49:22.58	CMD	"move forward two feet"	6	None	None	None
36	2018-08-07 10:49:24.68	CMD	"<no speech>"	None	None	None	None
37	2018-08-07 10:49:25.29	CMD	"face"	6	35	continue	None
38	2018-08-07 10:49:26.31	CMD	"east"	6	37	continue	None
39	2018-08-07 10:49:26.84	CMD	"and take a picture"	6	38	continue	None
40	2018-08-07 10:49:30.00	DM->CMD	"processing. . ."	6	39*	processing	None
41	2018-08-07 10:49:33.94	DM->RN	"move forward 2 feet"	6	35	translation-r-direct	None
42	2018-08-07 10:49:35.51	DM->RN	"then. . ."	6	41	link-next	None
