id	time	stream	text	tu	rel	ant	context
1	2018-08-14 10:41:01.24	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-14 10:41:02.04	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-14 10:41:20.87	CMD	"ok down"	None	None	None	None
4	2018-08-14 10:41:23.72	CMD	"<no speech>"	None	None	None	None
5	2018-08-14 10:41:28.10	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-14 10:41:28.58	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-14 10:41:32.30	RN	"<loud noise>"	X-CMD	None	None	None
8	2018-08-14 10:41:32.30	CMD	"<loud noise>"	X-CMD	None	None	None
9	2018-08-14 10:41:34.85	CMD	"<X: ok you can let it up>"	X-CMD	None	None	None
10	2018-08-14 10:41:35.69	DM->CMD	"calibration complete"	1	0	ack-done	None
11	2018-08-14 10:41:45.05	CMD	"i am ready"	2	None	None	None
12	2018-08-14 10:41:46.49	DM->RN	"participant is ready"	2	11	translation-r-direct	None
13	2018-08-14 10:41:48.97	DM->CMD	"I'm also ready.  <beep>"	2	11	3feedback	None
14	2018-08-14 10:42:01.78	CMD	"turn to the right"	3	None	None	None
15	2018-08-14 10:42:03.30	CMD	"and follow the wall"	3	14	continue	None
16	2018-08-14 10:42:07.49	DM->CMD	"processing. . ."	3	15*	processing	None
17	2018-08-14 10:42:10.02	DM->CMD	"I'm unsure where or when I should stop going forward.  <beep>"	3	15	missing-info	None
18	2018-08-14 10:42:15.12	CMD	"keep going <pause 1.09> until you can't move forward"	3	17	clar-repair	None
19	2018-08-14 10:42:20.06	DM->RN	"turn right 90 degrees"	3	14	translation-r-situated	None
20	2018-08-14 10:42:23.09	DM->CMD	"ok"	3	18*	ack-wilco	None
21	2018-08-14 10:42:25.33	DM->RN	"then. . ."	3	19	link-next	None
22	2018-08-14 10:42:33.48	DM->RN	"move forward until parallel with wall"	3	18*	translation-r-landmark	None
23	2018-08-14 10:42:35.39	CMD	"stop"	3	18*	correction-cancel	None
24	2018-08-14 10:42:39.89	DM->RN	"stop"	3	23	translation-r-direct	None
25	2018-08-14 10:42:40.84	RN	"done"	3	24*	ack-done	None
26	2018-08-14 10:42:43.85	DM->CMD	"done"	3	25	translation-l	None
27	2018-08-14 10:42:45.55	CMD	"turn"	4	None	None	None
28	2018-08-14 10:42:47.80	CMD	"uh"	None	None	None	None
29	2018-08-14 10:42:49.60	CMD	"forty five degrees to the right"	4	27	continue	None
30	2018-08-14 10:42:52.14	CMD	"and take a photo"	4	29	continue	None
31	2018-08-14 10:42:54.67	DM->CMD	"ok"	4	30*	ack-wilco	None
32	2018-08-14 10:42:57.96	DM->RN	"turn right 45 degrees"	4	29*	translation-r-direct	None
33	2018-08-14 10:42:59.28	DM->RN	"then. . ."	4	32	link-next	None
34	2018-08-14 10:43:00.29	DM->RN	"send image"	4	30	translation-r-direct	None
35	2018-08-14 10:43:03.59	DM->CMD	"turning. . ."	4	29*	ack-doing	None
36	2018-08-14 10:43:05.92	RN	"done and sent"	4	34*	ack-done	None
37	2018-08-14 10:43:07.47	DM->CMD	"done, sent"	4	36	translation-l	None
38	2018-08-14 10:43:14.10	CMD	"turn "	5	None	None	None
39	2018-08-14 10:43:14.59	CMD	"thank you"	4	37	3feedback	None
40	2018-08-14 10:43:15.23	CMD	"turn fo<disfl> forty five degrees to the right"	5	38	continue	None
41	2018-08-14 10:43:19.42	CMD	"and take a photo"	5	40	continue	None
42	2018-08-14 10:43:21.52	DM->CMD	"processing. . ."	5	41*	processing	None
