id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	11.92	RN	"done"	1	1	ack-done	None
4	19.93	DM->CMD	"calibration complete"	1	3	translation-l	None
5	21.6	DM->CMD	"Hello! <beep>"	2	None	None	None
6	23.14	DM->CMD	". . ."	2	5	link-next	None
7	25.16	DM->CMD	"Thanks for teaming up with me today."	2	5	continue	None
8	27.11	DM->CMD	". . ."	2	7	link-next	None
9	29.98	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	2	7	continue	None
10	32.03	DM->CMD	". . ."	2	9	link-next	None
11	35.47	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	2	9	continue	None
12	37.4	DM->CMD	". . ."	2	11	link-next	None
13	41.37	DM->CMD	"You can ask for help at any time."	2	11	continue	None
14	53.1	CMD	"okay thank you"	2	13	ack-understand	None
15	85.18	DM->CMD	"Would you like me to send a picture?  <beep>"	3	None	None	None
16	95.71	CMD	"yes can you please send me a picture"	3	15	offer-accept	None
17	99.29	DM->RN	"send image"	3	16	translation-r-direct	None
18	100.95	RN	"sent"	3	17	ack-done	None
19	102.07	DM->CMD	"sent"	3	18	translation-l	None
20	141.99	CMD	"can you move forward"	4	None	None	None
21	148.76	DM->CMD	"yes"	4	20	answer	None
22	150.21	DM->CMD	"but. . ."	4	21	link-next	None
23	152.9	DM->CMD	"I'm not sure where or when to stop moving forward.  <beep>"	4	20	missing-info	None
24	155.38	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	4	23	continue	None
25	157.72	CMD	"can you stop at the second door"	4	24*	clar-repair	None
26	164.02	DM->CMD	"processing. . ."	4	25*	processing	None
27	171.56	DM->CMD	"ok, I think I got it."	4	25	ack-understand	None
28	176.35	DM->RN	"move to alley Door 2"	4	25	translation-r-landmark	None
29	182.48	DM->CMD	"moving. . ."	4	25	ack-doing	None
30	201.6	RN	"done"	4	28	ack-done	None
31	203.2	DM->CMD	"done"	4	30	translation-l	None
32	207.79	CMD	"how many doors did you pass"	5	None	None	None
33	216.87	DM->CMD	"processing. . ."	5	32	processing	None
34	246.33	DM->CMD	"I think you are more familiar with doors than I am."	5	32	nar	None
35	248.19	DM->CMD	"but. . ."	5	34	link-next	None
36	259.29	CMD	"can you move back at least two feet"	6	None	None	None
37	263.55	DM->CMD	"I see two doors."	5	32	answer	None
38	267.78	DM->CMD	"ok"	6	36	ack-wilco	None
39	277.85	DM->RN	"move back 2 feet"	6	36	translation-r-direct	None
40	282.969999999999	RN	"done"	6	39	ack-done	None
41	285.16	DM->CMD	"done"	6	40	translation-l	None
42	288.61	CMD	"can you take a photo of what you see"	7	None	None	None
43	295.33	DM->RN	"send image"	7	42	translation-r-direct	None
44	296.82	RN	"sent"	7	43	ack-done	None
45	298.93	DM->CMD	"sent"	7	44	translation-l	None
46	307.2	CMD	"did you pass any cones"	8	None	None	None
47	315.93	DM->CMD	"I'm not sure which object you are referring to. <beep>"	8	46	nar	None
48	320.14	DM->CMD	"I don't know what all the objects are around me.   <beep>"	8	47	continue	None
49	323.25	DM->CMD	"If you describe an object, you can help me to learn what it is.  <beep>"	8	48	continue	None
50	327.96	DM->CMD	"Can you describe it another way, using its color, size, or position?  <beep>"	8	46	req-clar	None
51	330.54	CMD	"did you see any yellow cones "	8	50	clar-repair	None
52	332.83	CMD	"<pause> any orange cones"	8	51	correction-update	None
53	337.4	DM->CMD	"processing. . ."	8	52*	processing	None
54	358.2	DM->CMD	"I see two orange objects."	8	52*	answer	None
55	364.72	CMD	"can you start from the beginning"	9	None	None	None
56	368.38	DM->CMD	"ok"	9	55	ack-wilco	None
