id	time	stream	text	tu	rel	ant	context
1	2018-08-27 14:27:02.82	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-27 14:27:03.71	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-27 14:27:39.52	CMD	"<no speech>"	X-CMD	None	None	None
4	2018-08-27 14:27:46.44	CMD	"<X: alright>"	X-CMD	None	None	None
5	2018-08-27 14:27:46.87	RN	"<X: alright>"	X-CMD	None	None	None
6	2018-08-27 14:27:47.13	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-27 14:27:47.17	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
8	2018-08-27 14:27:51.32	RN	"<loud noise>"	X-CMD	None	None	None
9	2018-08-27 14:27:51.32	CMD	"<loud noise>"	X-CMD	None	None	None
10	2018-08-27 14:27:51.61	CMD	"<no speech>"	X-CMD	None	None	None
11	2018-08-27 14:27:53.84	DM->CMD	"calibration complete"	1	0	ack-done	None
12	2018-08-27 14:27:54.60	CMD	"<X: okay>"	X-CMD	None	None	None
13	2018-08-27 14:27:54.98	CMD	"<X: you can let it up>"	X-CMD	None	None	None
14	2018-08-27 14:28:05.85	CMD	"<no speech>"	X-CMD	None	None	None
15	2018-08-27 14:28:06.39	CMD	"i am ready"	2	None	None	None
16	2018-08-27 14:28:07.43	CMD	"<no speech>"	X-CMD	None	None	None
17	2018-08-27 14:28:07.88	DM->RN	"participant is ready"	2	15	translation-r-direct	None
18	2018-08-27 14:28:08.08	CMD	"<X: and then>"	X-CMD	None	None	None
19	2018-08-27 14:28:11.15	DM->CMD	"Hello! <beep>"	3	None	None	None
20	2018-08-27 14:28:11.93	DM->CMD	"Thanks for teaming up with me today."	3	19	continue	None
21	2018-08-27 14:28:15.47	CMD	"of course"	3	20	3feedback	None
22	2018-08-27 14:28:16.37	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	20	continue	None
23	2018-08-27 14:28:22.21	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	22	continue	None
24	2018-08-27 14:28:28.67	DM->CMD	"You can ask for help at any time."	3	23	continue	None
25	2018-08-27 14:28:33.04	DM->CMD	"I'm ready.  <beep>"	3	24	continue	None
26	2018-08-27 14:28:42.63	CMD	"<no speech>"	None	None	None	None
27	2018-08-27 14:28:43.42	CMD	"do you have a name <pause .79> robot"	4	None	None	None
28	2018-08-27 14:28:47.41	DM->CMD	"no"	4	27	answer	None
29	2018-08-27 14:28:49.19	CMD	"can i call you henry"	5	None	None	None
30	2018-08-27 14:28:53.74	DM->CMD	"ok"	5	29	answer	None
31	2018-08-27 14:28:54.60	CMD	"<no speech>"	None	None	None	None
32	2018-08-27 14:28:55.46	CMD	"henry can you go ahead a take a picture of what's in front of you"	6	None	None	None
33	2018-08-27 14:29:01.21	DM->CMD	"ok"	6	32	ack-wilco	None
