id	time	stream	text	tu	rel	ant	context
1	2018-09-05 10:54:55.89	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-09-05 10:55:12.10	CMD	"<no speech>"	None	None	None	None
3	2018-09-05 10:55:12.36	RN	"<no speech>"	None	None	None	None
4	2018-09-05 10:55:15.21	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-09-05 10:55:15.25	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-09-05 10:55:18.35	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-09-05 10:55:18.35	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-09-05 10:55:22.52	CMD	"<X: alright>"	X-CMD	None	None	None
9	2018-09-05 10:55:22.67	CMD	"<X: you can let go>"	X-CMD	None	None	None
10	2018-09-05 10:55:28.62	DM->CMD	"calibration complete"	1	0	ack-done	None
11	2018-09-05 10:56:00.35	CMD	"i am ready"	2	None	None	None
12	2018-09-05 10:56:02.82	DM->RN	"participant is ready"	2	11	translation-r-direct	None
13	2018-09-05 10:56:08.36	DM->CMD	"Hi!"	2	11	reciprocal	None
14	2018-09-05 10:56:09.56	DM->CMD	"I'm also ready.  <beep>"	2	13	continue	None
15	2018-09-05 10:56:15.11	CMD	"<no speech>"	None	None	None	None
16	2018-09-05 10:56:17.34	CMD	"move to the nearest doorway"	3	None	None	None
17	2018-09-05 10:56:24.81	DM->CMD	"processing. . ."	3	16	processing	None
18	2018-09-05 10:56:37.96	DM->CMD	"I see more than one doorway.  <beep>"	3	16	missing-info	None
19	2018-09-05 10:56:40.05	CMD	"<no speech>"	None	None	None	None
20	2018-09-05 10:56:41.32	CMD	"move to the one that's closest to you"	3	18	clar-repair	None
21	2018-09-05 10:56:49.30	DM->CMD	"I'm not sure which doorway you are referring to.  <beep>"	3	20	missing-info	None
22	2018-09-05 10:56:50.96	DM->CMD	"Would you like me to send a picture?  <beep>"	4	None	None	None
23	2018-09-05 10:56:52.63	CMD	"<no speech>"	None	None	None	None
24	2018-09-05 10:56:54.50	CMD	"move to the doorway on your left"	5	None	None	None
25	2018-09-05 10:57:08.99	CMD	"yes"	4	22	offer-accept	None
26	2018-09-05 10:57:09.39	CMD	"send a picture"	4	25	continue	None
27	2018-09-05 10:57:14.28	DM->CMD	"I see no doorway on my left."	5	24	ack-cant	None
28	2018-09-05 10:57:20.62	DM->CMD	"I will send a picture"	4	26*	ack-wilco	None
29	2018-09-05 10:57:23.25	DM->RN	"send image"	4	26	translation-r-direct	None
30	2018-09-05 10:57:24.13	RN	"sent"	4	29	ack-done	None
31	2018-09-05 10:57:25.07	DM->CMD	"sent"	4	30	translation-l	None
32	2018-09-05 10:57:38.62	CMD	"turn to the left"	6	None	None	None
33	2018-09-05 10:57:46.88	DM->CMD	"How far should I turn to the left?  <beep>"	6	32	req-clar	None
34	2018-09-05 10:57:47.55	CMD	"<no speech>"	None	None	None	None
35	2018-09-05 10:57:49.67	CMD	"ten degrees"	6	33	clar-repair	None
36	2018-09-05 10:57:51.60	DM->CMD	"processing. . ."	6	35*	processing	None
37	2018-09-05 10:57:56.51	DM->RN	"turn left 10 degrees"	6	35*	translation-r-direct	None
38	2018-09-05 10:57:58.38	DM->CMD	"turning. . ."	6	35*	ack-doing	None
39	2018-09-05 10:57:58.68	RN	"done"	6	37	ack-done	None
40	2018-09-05 10:57:59.53	DM->CMD	"done"	6	39	translation-l	None
41	2018-09-05 10:58:02.75	CMD	"take a picture"	7	None	None	None
42	2018-09-05 10:58:04.17	DM->RN	"send image"	7	41	translation-r-direct	None
43	2018-09-05 10:58:04.64	RN	"sent"	7	42	ack-done	None
44	2018-09-05 10:58:05.47	DM->CMD	"sent"	7	43	translation-l	None
45	2018-09-05 10:58:18.39	CMD	"<no speech>"	None	None	None	None
46	2018-09-05 10:58:20.74	CMD	"turn to the left"	8	None	None	None
47	2018-09-05 10:58:23.23	CMD	"twenty degrees"	8	46	continue	None
48	2018-09-05 10:58:25.99	DM->CMD	"processing. . ."	8	47*	processing	None
49	2018-09-05 10:58:31.56	DM->RN	"turn left 20 degrees"	8	47*	translation-r-direct	None
50	2018-09-05 10:58:32.98	DM->CMD	"turning. . ."	8	47*	ack-doing	None
51	2018-09-05 10:58:34.94	RN	"done"	8	49	ack-done	None
52	2018-09-05 10:58:36.00	DM->CMD	"done"	8	51	translation-l	None
53	2018-09-05 10:58:51.05	CMD	"turn to the left another <pause .41> twenty degrees <degree>"	9	None	None	None
54	2018-09-05 10:58:55.25	DM->CMD	"processing. . ."	9	53	processing	None
55	2018-09-05 10:58:59.68	DM->RN	"turn left 20 degrees"	9	53	translation-r-direct	None
56	2018-09-05 10:59:01.22	DM->CMD	"turning. . ."	9	53	ack-doing	None
57	2018-09-05 10:59:02.95	RN	"done"	9	55	ack-done	None
58	2018-09-05 10:59:04.37	DM->CMD	"done"	9	57	translation-l	None
59	2018-09-05 10:59:04.67	CMD	"turn to the left <pause .44> thirty degrees <degree>"	10	None	None	None
60	2018-09-05 10:59:07.89	DM->CMD	"processing. . ."	10	59	processing	None
61	2018-09-05 10:59:12.52	DM->RN	"turn left 30 degrees"	10	59	translation-r-direct	None
62	2018-09-05 10:59:13.78	DM->CMD	"turning. . ."	10	59	ack-doing	None
63	2018-09-05 10:59:16.62	RN	"done"	10	61	ack-done	None
64	2018-09-05 10:59:17.46	CMD	"take a picture"	11	None	None	None
65	2018-09-05 10:59:17.76	DM->CMD	"done"	10	63	translation-l	None
66	2018-09-05 10:59:19.37	DM->RN	"send image"	11	64	translation-r-direct	None
67	2018-09-05 10:59:19.96	RN	"sent"	11	66	ack-done	None
68	2018-09-05 10:59:20.89	DM->CMD	"sent"	11	67	translation-l	None
69	2018-09-05 10:59:31.96	CMD	"turn to the left"	12	None	None	None
70	2018-09-05 10:59:34.20	CMD	"fifteen more degrees"	12	69	continue	None
71	2018-09-05 10:59:36.57	DM->CMD	"processing. . ."	12	70*	processing	None
72	2018-09-05 10:59:41.01	DM->RN	"turn left 15 degrees"	12	70*	translation-r-direct	None
73	2018-09-05 10:59:43.97	RN	"done"	12	72	ack-done	None
74	2018-09-05 10:59:44.72	DM->CMD	"turning. . ."	12	70*	ack-doing	None
75	2018-09-05 10:59:44.95	CMD	"take a picture"	13	None	None	None
76	2018-09-05 10:59:46.58	DM->CMD	"done"	12	73	translation-l	None
77	2018-09-05 10:59:47.82	DM->RN	"send image"	13	75	translation-r-direct	None
78	2018-09-05 10:59:48.40	RN	"sent"	13	77	ack-done	None
79	2018-09-05 10:59:49.43	DM->CMD	"sent"	13	78	translation-l	None
80	2018-09-05 10:59:57.20	CMD	"move forward"	14	None	None	None
81	2018-09-05 11:00:02.95	DM->CMD	"processing. . ."	14	80	processing	None
82	2018-09-05 11:00:05.75	DM->RN	"move to front wall ahead"	14	80	translation-r-landmark	None
83	2018-09-05 11:00:07.31	DM->CMD	"moving. . ."	14	80	ack-doing	None
84	2018-09-05 11:00:10.98	RN	"done"	14	82	ack-done	None
85	2018-09-05 11:00:11.76	DM->CMD	"done"	14	84	translation-l	None
86	2018-09-05 11:00:14.26	CMD	"<no speech>"	None	None	None	None
87	2018-09-05 11:00:19.32	DM->CMD	"I moved forward as far as I could."	14	85	continue	None
88	2018-09-05 11:00:25.16	CMD	"okay"	15	None	None	None
89	2018-09-05 11:00:26.56	CMD	"turn to the right"	15	88	continue	None
90	2018-09-05 11:00:29.15	CMD	"ninety degrees <degree>"	15	89	continue	None
91	2018-09-05 11:00:31.54	DM->CMD	"processing. . ."	15	90*	processing	None
92	2018-09-05 11:00:34.34	DM->RN	"turn right 90 degrees"	15	90*	translation-r-direct	None
93	2018-09-05 11:00:35.27	DM->CMD	"I will turn right 90 degrees"	15	90*	ack-wilco	None
94	2018-09-05 11:00:37.29	DM->CMD	"turning. . ."	15	90*	ack-doing	None
95	2018-09-05 11:00:41.95	RN	"done"	15	92	ack-done	None
96	2018-09-05 11:00:42.43	CMD	"find shovels"	16	None	None	None
97	2018-09-05 11:00:42.85	DM->CMD	"done"	15	95	translation-l	None
98	2018-09-05 11:00:48.38	DM->CMD	"Hmm. . ."	16	96	processing	None
99	2018-09-05 11:00:59.68	DM->CMD	"I think you are more familiar with shovels than I am."	16	96	nar	None
100	2018-09-05 11:01:02.26	CMD	"<no speech>"	None	None	None	None
101	2018-09-05 11:01:04.35	CMD	"take a picture"	17	None	None	None
102	2018-09-05 11:01:08.28	DM->RN	"send image"	17	101	translation-r-direct	None
103	2018-09-05 11:01:09.09	RN	"sent"	17	102	ack-done	None
104	2018-09-05 11:01:10.94	DM->CMD	"sent"	17	103	translation-l	None
105	2018-09-05 11:01:16.37	CMD	"move toward the"	18	None	None	None
106	2018-09-05 11:01:25.04	CMD	"move toward the silver object"	18	105	continue	None
107	2018-09-05 11:01:34.26	DM->CMD	"processing. . ."	18	106*	processing	None
108	2018-09-05 11:02:06.91	DM->RN	"move to front wall ahead"	18	106	translation-r-landmark	None
109	2018-09-05 11:02:09.37	DM->CMD	"moving. . ."	18	106	ack-doing	None
110	2018-09-05 11:02:16.52	RN	"done"	18	108	ack-done	None
111	2018-09-05 11:02:17.60	DM->CMD	"done"	18	110	translation-l	None
112	2018-09-05 11:02:18.58	CMD	"take a picture"	19	None	None	None
113	2018-09-05 11:02:20.11	DM->RN	"send image"	19	112	translation-r-direct	None
114	2018-09-05 11:02:21.02	RN	"sent"	19	113	ack-done	None
115	2018-09-05 11:02:22.04	DM->CMD	"sent"	19	114	translation-l	None
116	2018-09-05 11:02:40.74	CMD	"turn to the left"	20	None	None	None
117	2018-09-05 11:02:43.49	CMD	"f<disfl> left wall "	20	116	continue	None
118	2018-09-05 11:02:45.33	CMD	"and take a picture"	20	117	continue	None
119	2018-09-05 11:02:48.48	DM->CMD	"processing. . ."	20	118*	processing	None
120	2018-09-05 11:02:58.96	DM->RN	"turn to face North"	20	117*	translation-r-situated	None
121	2018-09-05 11:03:00.53	DM->CMD	"turning. . ."	20	117*	ack-doing	None
