id	time	stream	text	tu	rel	ant	context
1	2018-08-07 14:17:56.65	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-07 14:18:00.14	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-07 14:18:45.76	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-07 14:18:47.58	RN	"<in three two one>"	X-CMD	None	None	None
5	2018-08-07 14:18:49.35	CMD	"<loud noise>"	X-CMD	None	None	None
6	2018-08-07 14:18:49.35	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-08-07 14:18:57.59	CMD	"<X: xxx>"	X-CMD	None	None	None
8	2018-08-07 14:18:59.33	DM->CMD	"calibration complete"	1	0	ack-done	None
9	2018-08-07 14:19:11.05	CMD	"i'm ready"	2	None	None	None
10	2018-08-07 14:19:16.40	DM->RN	"participant is ready"	2	9	translation-r-direct	None
11	2018-08-07 14:19:17.92	DM->CMD	"Hello! <beep>"	3	None	None	None
12	2018-08-07 14:19:20.16	DM->CMD	"Thanks for teaming up with me today."	3	11	continue	None
13	2018-08-07 14:19:24.43	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	12	continue	None
14	2018-08-07 14:19:31.44	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	13	continue	None
15	2018-08-07 14:19:39.98	DM->CMD	"You can ask for help at any time."	3	14	continue	None
16	2018-08-07 14:19:45.89	DM->CMD	"I'm also ready.  <beep>"	2	9	reciprocal	None
17	2018-08-07 14:20:24.07	CMD	"i'm looking for doors can you help me"	4	None	None	None
18	2018-08-07 14:20:32.91	DM->CMD	"processing. . ."	4	17	processing	None
19	2018-08-07 14:20:43.65	DM->CMD	"I need your help to find doors."	4	17	nar	None
20	2018-08-07 14:20:45.83	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	4	19	continue	None
21	2018-08-07 14:20:50.09	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	4	20	continue	None
22	2018-08-07 14:20:58.58	CMD	"can you face the north wall"	5	None	None	None
23	2018-08-07 14:21:02.98	DM->CMD	"ok"	5	22	ack-wilco	None
24	2018-08-07 14:21:05.85	DM->RN	"turn to face North"	5	22	translation-r-direct	None
25	2018-08-07 14:21:11.97	RN	"done"	5	24	ack-done	None
26	2018-08-07 14:21:12.53	DM->CMD	"turning. . ."	5	22	ack-doing	None
27	2018-08-07 14:21:14.76	DM->CMD	"done"	5	25	translation-l	None
28	2018-08-07 14:21:29.79	CMD	"can i see what you're seeing"	6	None	None	None
29	2018-08-07 14:21:35.36	DM->CMD	"yes"	6	28	ack	None
30	2018-08-07 14:21:37.47	DM->RN	"send image"	6	28	translation-r-direct	None
31	2018-08-07 14:21:43.74	RN	"sent"	6	30	ack-done	None
32	2018-08-07 14:21:46.79	DM->CMD	"sent"	6	31	translation-l	None
33	2018-08-07 14:21:57.19	CMD	"can you turn a little bit to your right"	7	None	None	None
34	2018-08-07 14:22:04.82	DM->CMD	"processing. . ."	7	33	processing	None
35	2018-08-07 14:22:11.79	DM->CMD	"How much is a little bit?  <beep>"	7	33	req-clar	None
36	2018-08-07 14:22:16.92	CMD	"twenty degrees"	7	35	clar-repair	None
37	2018-08-07 14:22:20.59	DM->CMD	"ok"	7	36	ack-wilco	None
38	2018-08-07 14:22:25.45	DM->RN	"turn right 20 degrees"	7	36*	translation-r-direct	None
39	2018-08-07 14:22:28.95	DM->CMD	"I will turn right 20 degrees"	7	36	ack-wilco	None
40	2018-08-07 14:22:32.96	RN	"done"	7	38	ack-done	None
41	2018-08-07 14:22:35.17	DM->CMD	"done"	7	40	translation-l	None
42	2018-08-07 14:22:42.00	CMD	"can i see what you're seeing"	8	None	None	None
43	2018-08-07 14:22:45.16	DM->RN	"send image"	8	42	translation-r-direct	None
44	2018-08-07 14:22:46.82	RN	"sent"	8	43	ack-done	None
45	2018-08-07 14:22:49.51	DM->CMD	"sent"	8	44	translation-l	None
46	2018-08-07 14:23:45.15	CMD	"just take a picture of that"	9	None	None	None
47	2018-08-07 14:23:50.76	DM->CMD	"processing. . ."	9	46	processing	None
48	2018-08-07 14:23:56.77	DM->CMD	"Would you like me to move to take a good picture?  <beep>"	9	46	req-clar	None
49	2018-08-07 14:24:00.98	CMD	"no that's fine"	9	48	clar-repair	None
50	2018-08-07 14:24:07.97	DM->CMD	"ok"	9	49	ack	None
51	2018-08-07 14:24:15.52	CMD	"can you move now twenty degrees more to the right"	10	None	None	None
52	2018-08-07 14:24:22.79	DM->CMD	"ok"	10	51	ack-wilco	None
53	2018-08-07 14:24:27.72	DM->RN	"turn right 20 degrees"	10	51	translation-r-direct	None
54	2018-08-07 14:24:31.18	DM->CMD	"turning. . ."	10	51	ack-doing	None
55	2018-08-07 14:24:32.61	RN	"done"	10	53	ack-done	None
56	2018-08-07 14:24:34.80	DM->CMD	"done"	10	55	translation-l	None
57	2018-08-07 14:24:47.16	CMD	"can i see what you're seeing"	11	None	None	None
58	2018-08-07 14:24:50.35	DM->RN	"send image"	11	57	translation-r-direct	None
59	2018-08-07 14:24:55.75	RN	"sent"	11	58	ack-done	None
60	2018-08-07 14:24:58.53	DM->CMD	"sent"	11	59	translation-l	None
61	2018-08-07 14:25:05.12	CMD	"please move forward um five feet"	12	None	None	None
62	2018-08-07 14:25:11.34	DM->CMD	"processing. . ."	12	61	processing	None
63	2018-08-07 14:25:13.71	DM->RN	"move forward 5 feet"	12	61	translation-r-direct	None
64	2018-08-07 14:25:16.83	DM->CMD	"I will move forward 5 feet"	12	61	ack-wilco	None
65	2018-08-07 14:25:19.55	RN	"done"	12	63	ack-done	None
66	2018-08-07 14:25:21.89	DM->CMD	"done"	12	65	translation-l	None
67	2018-08-07 14:25:26.88	CMD	"and can i see what you're seeing"	13	None	None	None
68	2018-08-07 14:25:31.08	DM->RN	"send image"	13	67	translation-r-direct	None
69	2018-08-07 14:25:33.78	RN	"sent"	13	68	ack-done	None
70	2018-08-07 14:25:36.29	DM->CMD	"sent"	13	69	translation-l	None
71	2018-08-07 14:25:56.34	CMD	"please turn forty five degrees"	14	None	None	None
72	2018-08-07 14:25:59.52	CMD	"i'm sorry"	14	71	continue	None
73	2018-08-07 14:26:00.39	CMD	"turn forty five degrees to your right"	14	72	continue	None
74	2018-08-07 14:26:05.41	DM->CMD	"processing. . ."	14	73*	processing	None
75	2018-08-07 14:26:08.80	DM->RN	"turn right 45 degrees"	14	73*	translation-r-direct	None
76	2018-08-07 14:26:14.03	DM->CMD	"turning. . ."	14	73*	ack-doing	None
77	2018-08-07 14:26:16.37	RN	"done"	14	75	ack-done	None
78	2018-08-07 14:26:18.65	DM->CMD	"done"	14	77	translation-l	None
79	2018-08-07 14:26:21.44	CMD	"please move another forty five degrees to your right"	15	None	None	None
80	2018-08-07 14:26:27.46	DM->CMD	"ok"	15	79	ack-wilco	None
81	2018-08-07 14:26:30.01	DM->RN	"turn right 45 degrees"	15	79	translation-r-direct	None
82	2018-08-07 14:26:32.71	DM->CMD	"I will turn right 45 degrees"	15	79	ack-wilco	None
83	2018-08-07 14:26:37.73	RN	"done"	15	81	ack-done	None
84	2018-08-07 14:26:39.55	DM->CMD	"done"	15	83	translation-l	None
85	2018-08-07 14:26:40.45	CMD	"and can i see what you're looking at"	16	None	None	None
86	2018-08-07 14:26:44.07	DM->RN	"send image"	16	85	translation-r-direct	None
87	2018-08-07 14:26:45.53	RN	"sent"	16	86	ack-doing	None
88	2018-08-07 14:26:48.06	DM->CMD	"sent"	16	87	translation-l	None
89	2018-08-07 14:27:00.39	CMD	"move to your left <pause> fifteen degrees"	17	None	None	None
90	2018-08-07 14:27:08.00	DM->CMD	"ok"	17	89	ack-wilco	None
91	2018-08-07 14:27:12.57	DM->RN	"turn left 15 degrees"	17	89	translation-r-direct	None
92	2018-08-07 14:27:15.50	RN	"done"	17	91	ack-done	None
93	2018-08-07 14:27:16.18	DM->CMD	"turning. . ."	17	89	ack-doing	None
94	2018-08-07 14:27:18.16	DM->CMD	"done"	17	92	translation-l	None
95	2018-08-07 14:27:19.88	CMD	"and give me a visual"	18	None	None	None
96	2018-08-07 14:27:23.09	DM->RN	"send image"	18	95	translation-r-direct	None
97	2018-08-07 14:27:24.03	RN	"sent"	18	96	ack-doing	None
98	2018-08-07 14:27:26.68	DM->CMD	"sent"	18	97	translation-l	None
99	2018-08-07 14:27:29.74	CMD	"please take a picture"	19	None	None	None
100	2018-08-07 14:27:34.76	DM->RN	"send image"	19	99	translation-r-direct	None
101	2018-08-07 14:27:37.44	RN	"sent"	19	100	ack-done	None
102	2018-08-07 14:27:39.65	DM->CMD	"sent"	19	101	translation-l	None
103	2018-08-07 14:27:49.26	CMD	"could you move <pause> twenty five degrees to your right please"	20	None	None	None
104	2018-08-07 14:27:55.86	DM->CMD	"processing. . ."	20	103	processing	None
105	2018-08-07 14:28:00.39	DM->RN	"turn right 25 degrees"	20	103	translation-r-direct	None
106	2018-08-07 14:28:06.56	DM->CMD	"turning. . ."	20	103	ack-doing	None
107	2018-08-07 14:28:06.69	RN	"done"	20	105	ack-done	None
108	2018-08-07 14:28:09.46	DM->CMD	"done"	20	107	translation-l	None
109	2018-08-07 14:28:11.34	CMD	"and give me a visual"	21	None	None	None
110	2018-08-07 14:28:14.57	DM->RN	"send image"	21	109	translation-r-direct	None
111	2018-08-07 14:28:15.98	RN	"sent"	21	110	ack-done	None
112	2018-08-07 14:28:18.20	DM->CMD	"sent"	21	111	translation-l	None
113	2018-08-07 14:28:20.29	CMD	"please turn another twenty five degrees to your right "	22	None	None	None
114	2018-08-07 14:28:23.39	CMD	"and give me a visual"	22	113	continue	None
115	2018-08-07 14:28:27.50	DM->CMD	"ok"	22	114*	ack-wilco	None
116	2018-08-07 14:28:32.55	DM->RN	"turn right 25 degrees"	22	113	translation-r-direct	None
117	2018-08-07 14:28:33.60	DM->RN	"then. . ."	22	116	link-next	None
118	2018-08-07 14:28:34.43	DM->RN	"send image"	22	114	translation-r-direct	None
119	2018-08-07 14:28:37.75	DM->CMD	"executing. . ."	22	114*	ack-doing	None
120	2018-08-07 14:28:39.22	RN	"done and sent"	22	118*	ack-done	None
121	2018-08-07 14:28:42.35	DM->CMD	"done, sent"	22	120	translation-l	None
122	2018-08-07 14:28:46.27	CMD	"ten degrees to your right"	23	None	None	None
123	2018-08-07 14:28:47.73	CMD	"and a visual"	23	122	continue	None
124	2018-08-07 14:28:52.18	DM->CMD	"processing. . ."	23	123*	processing	None
125	2018-08-07 14:28:56.40	DM->RN	"turn right 10 degrees"	23	122	translation-r-history	TU:22:history
126	2018-08-07 14:28:57.52	DM->RN	"then. . ."	23	125	link-next	None
127	2018-08-07 14:28:58.56	DM->RN	"send image"	23	123	translation-r-direct	None
128	2018-08-07 14:29:04.05	RN	"done and sent"	23	127*	ack-done	None
129	2018-08-07 14:29:06.67	DM->CMD	"done, sent"	23	128	translation-l	None
130	2018-08-07 14:29:18.42	CMD	"please move ten degrees to your right"	24	None	None	None
131	2018-08-07 14:29:21.12	CMD	"and take another photo"	24	130	continue	None
132	2018-08-07 14:29:26.50	DM->CMD	"ok"	24	131*	ack-wilco	None
133	2018-08-07 14:29:30.38	DM->RN	"turn right 10 degrees"	24	130	translation-r-direct	None
134	2018-08-07 14:29:31.95	DM->RN	"then. . ."	24	133	link-next	None
135	2018-08-07 14:29:32.77	DM->RN	"send image"	24	131	translation-r-direct	None
136	2018-08-07 14:29:35.40	RN	"done and sent"	24	135*	ack-done	None
137	2018-08-07 14:29:35.55	DM->CMD	"executing. . ."	24	131*	ack-doing	None
138	2018-08-07 14:29:38.73	DM->CMD	"done, sent"	24	136	translation-l	None
139	2018-08-07 14:29:49.58	CMD	"and you took a photo correct"	25	None	None	None
140	2018-08-07 14:29:53.67	DM->CMD	"yes"	25	139	answer	None
141	2018-08-07 14:29:59.60	CMD	"please move fifteen degrees to your right"	26	None	None	None
142	2018-08-07 14:30:02.32	CMD	"and take another ph<disfl> "	26	141	continue	None
143	2018-08-07 14:30:03.31	CMD	"and uh let me see what you see"	26	142	continue	None
144	2018-08-07 14:30:07.38	DM->CMD	"ok"	26	143*	ack-wilco	None
145	2018-08-07 14:30:12.13	DM->RN	"turn right 15 degrees"	26	141	translation-r-direct	None
146	2018-08-07 14:30:13.04	DM->RN	"then. . ."	26	145	link-next	None
147	2018-08-07 14:30:15.17	DM->RN	"send image"	26	143	translation-r-direct	None
148	2018-08-07 14:30:18.47	DM->CMD	"turning. . ."	26	141	ack-doing	None
149	2018-08-07 14:30:18.78	RN	"done and sent"	26	147*	ack-done	None
150	2018-08-07 14:30:21.91	DM->CMD	"done, sent"	26	149	translation-l	None
151	2018-08-07 14:30:30.43	CMD	"please move forward <pause> umm fff <pause> three feet"	27	None	None	None
152	2018-08-07 14:30:37.58	DM->CMD	"I will move forward 3 feet"	27	151	ack-wilco	None
153	2018-08-07 14:30:38.33	DM->RN	"move forward 3 feet"	27	151	translation-r-direct	None
154	2018-08-07 14:30:43.85	RN	"done"	27	153	ack-done	None
155	2018-08-07 14:30:45.93	DM->CMD	"done"	27	154	translation-l	None
156	2018-08-07 14:30:46.73	CMD	"rotate to your right <pause> ten degrees"	28	None	None	None
157	2018-08-07 14:30:50.16	CMD	"and let me see what you're seeing"	28	156	continue	None
158	2018-08-07 14:30:54.58	DM->CMD	"ok"	28	157*	ack-wilco	None
159	2018-08-07 14:30:59.93	DM->RN	"turn right 10 degrees"	28	156	translation-r-direct	None
160	2018-08-07 14:31:01.20	DM->RN	"then. . ."	28	159	link-next	None
161	2018-08-07 14:31:01.97	DM->RN	"send image"	28	157	translation-r-direct	None
162	2018-08-07 14:31:03.54	RN	"done and sent"	28	161*	ack-done	None
163	2018-08-07 14:31:06.39	DM->CMD	"done, sent"	28	162	translation-l	None
164	2018-08-07 14:31:12.30	CMD	"rotate <pause> twenty five degrees to your right"	29	None	None	None
165	2018-08-07 14:31:18.89	DM->CMD	"processing. . ."	29	164	processing	None
166	2018-08-07 14:31:22.99	DM->RN	"turn right 25 degrees"	29	164	translation-r-direct	None
167	2018-08-07 14:31:25.94	DM->CMD	"turning. . ."	29	164	ack-doing	None
168	2018-08-07 14:31:26.98	RN	"done"	29	166	ack-done	None
169	2018-08-07 14:31:28.89	DM->CMD	"done"	29	168	translation-l	None
170	2018-08-07 14:31:29.80	CMD	"and give me a visual"	30	None	None	None
171	2018-08-07 14:31:35.36	DM->RN	"send image"	30	170	translation-r-direct	None
172	2018-08-07 14:31:35.75	RN	"sent"	30	171	ack-done	None
173	2018-08-07 14:31:37.75	DM->CMD	"sent"	30	172	translation-l	None
174	2018-08-07 14:31:48.01	CMD	"please move <pause> twenty degrees to your right"	31	None	None	None
175	2018-08-07 14:31:51.76	CMD	"and give me a visual"	31	174	continue	None
176	2018-08-07 14:31:55.58	DM->CMD	"ok"	31	175*	ack-wilco	None
177	2018-08-07 14:32:00.81	DM->RN	"turn right 20 degrees"	31	174	translation-r-direct	None
178	2018-08-07 14:32:02.22	DM->RN	"then. . ."	31	177	link-next	None
179	2018-08-07 14:32:03.39	DM->RN	"send image"	31	175	translation-r-direct	None
180	2018-08-07 14:32:05.63	DM->CMD	"executing. . ."	31	175*	ack-doing	None
181	2018-08-07 14:32:05.77	RN	"done and sent"	31	179*	ack-done	None
182	2018-08-07 14:32:09.68	DM->CMD	"done"	31	181	translation-l	None
183	2018-08-07 14:32:13.03	CMD	"five degrees more to your right"	32	None	None	None
184	2018-08-07 14:32:15.09	CMD	"and  <pause> give me a visual and take a photo"	32	183	continue	None
185	2018-08-07 14:32:22.86	DM->CMD	"processing. . ."	32	184*	processing	None
186	2018-08-07 14:32:27.27	DM->RN	"turn right 5 degrees"	32	183	translation-r-history	TU:31:history
187	2018-08-07 14:32:28.96	DM->RN	"then. . ."	32	186	link-next	None
188	2018-08-07 14:32:30.02	DM->RN	"send image"	32	184	translation-r-direct	None
189	2018-08-07 14:32:31.66	RN	"done and sent"	32	188*	ack-done	None
190	2018-08-07 14:32:34.59	DM->CMD	"done, sent"	32	189	translation-l	None
191	2018-08-07 14:32:54.30	CMD	"fifteen degrees to your right"	33	None	None	None
192	2018-08-07 14:32:56.37	CMD	"and give me a visual"	33	191	continue	None
193	2018-08-07 14:33:00.57	DM->CMD	"processing. . ."	33	192*	processing	None
194	2018-08-07 14:33:04.90	DM->RN	"turn right 15 degrees"	33	191	translation-r-history	TU:31:history
195	2018-08-07 14:33:06.12	DM->RN	"then. . ."	33	194	link-next	None
196	2018-08-07 14:33:07.31	DM->RN	"send image"	33	192	translation-r-direct	None
197	2018-08-07 14:33:10.98	DM->CMD	"turning. . ."	33	191	ack-doing	None
198	2018-08-07 14:33:13.21	RN	"done and sent"	33	196*	ack-done	None
199	2018-08-07 14:33:16.22	DM->CMD	"done, sent"	33	198	translation-l	None
200	2018-08-07 14:33:25.69	CMD	"turn <extended pause>"	34	None	None	None
201	2018-08-07 14:33:28.42	CMD	"twenty degrees to your right"	34	200	continue	None
202	2018-08-07 14:33:29.92	CMD	"and give me a visual"	34	201	continue	None
203	2018-08-07 14:33:37.17	DM->CMD	"I will turn right 20 degrees"	34	201*	ack-wilco	None
204	2018-08-07 14:33:40.40	DM->RN	"turn right 20 degrees"	34	201*	translation-r-direct	None
205	2018-08-07 14:33:41.66	DM->CMD	"I will send a picture"	34	202	ack-wilco	None
206	2018-08-07 14:33:43.49	DM->RN	"then. . ."	34	204	link-next	None
207	2018-08-07 14:33:44.25	DM->RN	"send image"	34	202	translation-r-direct	None
208	2018-08-07 14:33:47.16	RN	"done and sent"	34	207*	ack-done	None
209	2018-08-07 14:33:50.25	DM->CMD	"done"	34	208	translation-l-partial	None
210	2018-08-07 14:33:55.46	DM->CMD	"sent"	34	209	continue	None
211	2018-08-07 14:33:58.96	CMD	"thirty degrees to your right"	35	None	None	None
212	2018-08-07 14:34:00.31	CMD	"and can you keep the camera on so i can see without having to ask each time"	35	211	continue	None
213	2018-08-07 14:34:10.53	DM->CMD	"processing. . ."	35	212*	processing	None
