id	time	stream	text	tu	rel	ant	context
1	2018-08-13 10:25:13.75	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-13 10:25:17.37	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-13 10:26:03.90	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-13 10:26:05.80	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-13 10:26:09.50	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-13 10:26:09.50	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-13 10:26:17.30	DM->CMD	"calibration complete"	1	0	ack-done	None
8	2018-08-13 10:26:36.17	CMD	"i am ready"	2	None	None	None
9	2018-08-13 10:26:41.99	DM->RN	"participant is ready"	2	8	reciprocal	None
10	2018-08-13 10:26:44.71	DM->CMD	"Hello! <beep>"	3	None	None	None
11	2018-08-13 10:26:46.90	DM->CMD	"Thanks for teaming up with me today."	3	10	continue	None
12	2018-08-13 10:26:51.89	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	11	continue	None
13	2018-08-13 10:26:59.96	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	12	continue	None
14	2018-08-13 10:27:08.56	DM->CMD	"You can ask for help at any time."	3	13	continue	None
15	2018-08-13 10:27:15.07	DM->CMD	"I'm also ready.  <beep>"	2	8	reciprocal	None
16	2018-08-13 10:27:19.04	CMD	"take a picture"	4	None	None	None
17	2018-08-13 10:27:22.65	DM->CMD	"ok"	4	16	ack-wilco	None
18	2018-08-13 10:27:24.54	DM->RN	"send image"	4	16	translation-r-direct	None
19	2018-08-13 10:27:26.87	RN	"sent"	4	18	ack-done	None
20	2018-08-13 10:27:29.60	DM->CMD	"sent"	4	19	translation-l	None
21	2018-08-13 10:27:31.87	CMD	"go forward"	5	None	None	None
22	2018-08-13 10:27:36.97	DM->CMD	"processing. . ."	5	21	processing	None
23	2018-08-13 10:27:44.85	DM->CMD	"How far forward should I go?  <beep>"	5	21	req-clar	None
24	2018-08-13 10:27:47.63	CMD	"five feet"	5	23	answer	None
25	2018-08-13 10:27:50.73	DM->CMD	"ok"	5	24*	ack-wilco	None
26	2018-08-13 10:27:53.36	DM->RN	"move forward 5 feet"	5	24*	translation-r-direct	None
27	2018-08-13 10:27:56.23	DM->CMD	"I will move forward 5 feet"	5	24*	ack-wilco	None
28	2018-08-13 10:28:04.42	CMD	"face north"	6	None	None	None
29	2018-08-13 10:28:04.80	RN	"done"	5	26	ack-done	None
30	2018-08-13 10:28:06.70	DM->CMD	"done"	5	29	translation-l	None
31	2018-08-13 10:28:08.68	DM->CMD	"processing. . ."	6	28	processing	None
32	2018-08-13 10:28:11.89	DM->RN	"turn to face North"	6	28	translation-r-direct	None
33	2018-08-13 10:28:17.37	DM->CMD	"turning. . ."	6	28	ack-doing	None
34	2018-08-13 10:28:23.36	CMD	"take a picture"	7	None	None	None
35	2018-08-13 10:28:24.34	RN	"done"	6	32	ack-done	None
