id	time	stream	text	tu	rel	ant	context
1	2018-08-13 11:19:36.21	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-13 11:19:38.51	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-13 11:20:08.31	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-13 11:20:09.53	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-13 11:20:12.23	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-13 11:20:12.23	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-13 11:20:21.98	DM->CMD	"calibration complete"	1	0	ack-done	None
8	2018-08-13 11:20:24.42	CMD	"i am ready"	2	None	None	None
9	2018-08-13 11:20:29.21	DM->RN	"participant is ready"	2	8	translation-r-direct	None
10	2018-08-13 11:20:32.72	DM->CMD	"I'm also ready.  <beep>"	2	8	reciprocal	None
11	2018-08-13 11:20:33.92	CMD	"take a picture"	3	None	None	None
12	2018-08-13 11:20:38.41	DM->RN	"send image"	3	11	translation-r-direct	None
13	2018-08-13 11:20:39.44	RN	"sent"	3	12	ack-done	None
14	2018-08-13 11:20:41.87	DM->CMD	"sent"	3	13	translation-l	None
15	2018-08-13 11:20:45.87	CMD	"face northwest"	4	None	None	None
16	2018-08-13 11:20:47.43	CMD	"and take a picture"	4	15	continue	None
17	2018-08-13 11:20:51.86	DM->CMD	"processing. . ."	4	16*	processing	None
18	2018-08-13 11:20:59.55	DM->RN	"turn to face North West"	4	15	translation-r-direct	None
19	2018-08-13 11:21:00.37	DM->RN	"then. . ."	4	18	link-next	None
20	2018-08-13 11:21:01.78	DM->RN	"send image"	4	16	translation-r-direct	None
21	2018-08-13 11:21:07.17	DM->CMD	"turning. . ."	4	15	ack-doing	None
22	2018-08-13 11:21:13.91	RN	"done and sent"	4	20*	ack-done	None
23	2018-08-13 11:21:16.33	DM->CMD	"done, sent"	4	22	translation-l	None
24	2018-08-13 11:21:19.46	CMD	"face west"	5	None	None	None
25	2018-08-13 11:21:20.35	CMD	"and take a picture"	5	24	continue	None
26	2018-08-13 11:21:24.53	DM->CMD	"ok"	5	25*	ack-wilco	None
27	2018-08-13 11:21:28.83	DM->CMD	"I will turn to face West"	5	24	ack-wilco	None
28	2018-08-13 11:21:29.58	DM->RN	"turn to face West"	5	24	translation-r-direct	None
29	2018-08-13 11:21:30.89	DM->RN	"then. . ."	5	28	link-next	None
30	2018-08-13 11:21:32.17	DM->CMD	"I will send a picture"	5	25	ack-wilco	None
31	2018-08-13 11:21:32.80	DM->RN	"send image"	5	25	translation-r-direct	None
32	2018-08-13 11:21:43.78	RN	"done and sent"	5	31*	ack-done	None
33	2018-08-13 11:21:46.77	DM->CMD	"done, sent"	5	32	translation-l	None
