id	time	stream	text	tu	rel	ant	context
1	2018-08-03 15:00:38.01	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-03 15:00:43.63	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-03 15:01:06.45	CMD	"<audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-03 15:01:07.11	RN	"<in three two one>"	X-CMD	None	None	None
5	2018-08-03 15:01:08.99	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-03 15:01:08.99	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-03 15:01:14.57	DM->CMD	"calibration complete"	1	0	ack-done	None
8	2018-08-03 15:01:28.54	CMD	"alright"	2	None	None	None
9	2018-08-03 15:01:30.48	CMD	"move north one foot"	3	None	None	None
10	2018-08-03 15:01:31.55	DM->RN	"participant is ready"	2	8	translation-r-direct	None
11	2018-08-03 15:01:33.98	DM->CMD	"I'm ready.  <beep>"	2	8	reciprocal	None
12	2018-08-03 15:01:36.46	DM->CMD	"processing. . ."	3	9	processing	None
13	2018-08-03 15:01:42.26	DM->RN	"move forward 1 foot"	3	9	None	None
14	2018-08-03 15:01:47.46	RN	"done"	3	13	None	None
15	2018-08-03 15:01:48.20	DM->CMD	"I moved forward 1 foot"	3	14	None	None
16	2018-08-03 15:01:48.96	CMD	"take picture"	4	None	None	None
17	2018-08-03 15:01:51.04	DM->RN	"send image"	4	16	translation-r-direct	None
18	2018-08-03 15:01:51.98	RN	"sent"	4	17	ack-done	None
19	2018-08-03 15:01:53.16	DM->CMD	"sent"	4	18	translation-l	None
20	2018-08-03 15:02:01.53	CMD	"go towards tv"	5	None	None	None
21	2018-08-03 15:02:04.34	DM->CMD	"executing. . ."	5	20	ack-doing	None
22	2018-08-03 15:02:04.62	DM->CMD	"executing. . ."	5	20	ack-doing	None
23	2018-08-03 15:02:11.84	DM->RN	"move to TV"	5	20	translation-r-landmark	None
24	2018-08-03 15:02:25.25	RN	"done"	5	23	ack-done	None
25	2018-08-03 15:02:26.55	DM->CMD	"done"	5	24	translation-l	None
26	2018-08-03 15:02:29.81	CMD	"rotate forty five degrees left"	6	None	None	None
27	2018-08-03 15:02:33.95	CMD	"take picture"	6	26	continue	None
28	2018-08-03 15:02:35.53	DM->CMD	"ok"	6	27*	ack-wilco	None
29	2018-08-03 15:02:41.88	DM->RN	"turn left 45 degrees"	6	26	translation-r-direct	None
30	2018-08-03 15:02:44.64	DM->RN	"then. . ."	6	29	link-next	None
31	2018-08-03 15:02:45.90	DM->RN	"send image"	6	27	translation-r-direct	None
32	2018-08-03 15:02:50.43	RN	"done and sent"	6	31*	ack-done	None
33	2018-08-03 15:02:51.57	DM->CMD	"done, sent"	6	32	translation-l	None
34	2018-08-03 15:02:58.14	CMD	"go forward <pause> ten feet"	7	None	None	None
35	2018-08-03 15:03:01.44	DM->CMD	"ok"	7	34	ack-wilco	None
36	2018-08-03 15:03:07.58	DM->RN	"move forward 10 feet"	7	34	translation-r-direct	None
37	2018-08-03 15:03:12.77	DM->CMD	"moving. . ."	7	34	ack-doing	None
38	2018-08-03 15:03:20.41	RN	"done"	7	36	ack-done	None
39	2018-08-03 15:03:21.63	DM->CMD	"done"	7	38	translation-l	None
40	2018-08-03 15:03:26.97	CMD	"face <pause> north <pause>"	8	None	None	None
41	2018-08-03 15:03:30.82	CMD	"northeast"	8	40	correction-update	None
42	2018-08-03 15:03:31.76	CMD	"take picture"	8	41	continue	None
43	2018-08-03 15:03:33.43	DM->CMD	"processing. . ."	8	42*	processing	None
44	2018-08-03 15:03:43.25	DM->RN	"turn right 90 degrees"	8	41*	translation-r-situated	None
