id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	12.02	RN	"done"	1	1	ack-done	None
4	14.06	DM->CMD	"calibration complete"	1	3	translation-l	None
5	24.47	CMD	"robot send a picture"	2	None	None	None
6	28.91	DM->RN	"send image"	2	5	translation-r-direct	None
7	30.18	RN	"sent"	2	6	ack-done	None
8	31.33	DM->CMD	"sent"	2	7	translation-l	None
9	38.75	CMD	"robot turn to the left"	3	None	None	None
10	41.1799999999999	CMD	"and take a picture"	3	9	continue	None
11	45.92	DM->CMD	"I'm unsure where or when I should stop turning.  <beep>"	3	9	missing-info	None
12	46.99	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	3	11	continue	None
13	51.36	CMD	"<pause> turn ninety degrees to the left"	3	12*	clar-repair	None
14	54.42	CMD	"and take a picture"	3	10	summarization	None
15	56.16	DM->CMD	"ok"	3	14*	ack-wilco	None
16	60.13	DM->RN	"turn left 90 degrees"	3	13	translation-r-direct	None
17	61.03	DM->CMD	"I will turn left 90 degrees"	3	13	ack-wilco	None
18	62.46	DM->CMD	"and. . ."	3	17	link-next	None
19	63.3	DM->RN	"then. . ."	3	16	link-next	None
20	64.59	DM->RN	"send image"	3	14	translation-r-direct	None
21	65.44	DM->CMD	"I will send a picture"	3	14	ack-wilco	None
22	66.66	DM->CMD	"turning. . ."	3	13	ack-doing	None
23	82.01	RN	"done"	3	20*	ack-done	None
24	83.4	DM->CMD	"done, sent"	3	23	translation-l	None
25	89	CMD	"turn one eighty to the right"	4	None	None	None
26	92.31	CMD	"and take a picture"	4	25	continue	None
27	93.93	DM->CMD	"ok"	4	26*	ack-wilco	None
28	96.78	DM->RN	"turn right 180"	4	25	translation-r-direct	None
29	98.13	DM->RN	"then. . ."	4	28	link-next	None
30	99.4	DM->RN	"send image"	4	26	translation-r-direct	None
31	100.82	DM->CMD	"turning. . ."	4	25	ack-doing	None
32	125.61	RN	"done and sent"	4	30*	ack-done	None
33	126.59	DM->CMD	"done, sent"	4	32	translation-l	None
34	132.21	CMD	"turn ninety degrees <pause> left <pause>"	5	None	None	None
35	139.4	DM->CMD	"ok"	5	34	ack-wilco	None
36	144.62	DM->RN	"turn left 90 degrees"	5	34	translation-r-direct	None
37	147.15	DM->CMD	"turning. . ."	5	34	ack-wilco	None
38	156.02	CMD	"take a picture"	6	None	None	None
39	157.66	RN	"done"	5	36	ack-done	None
40	158.93	DM->CMD	"I turned left 90 degrees"	5	39	translation-l	None
41	160.83	DM->RN	"send image"	6	38	translation-r-direct	None
42	162.06	RN	"sent"	6	41	ack-done	None
43	163.24	DM->CMD	"sent"	6	42	translation-l	None
44	164.43	CMD	"move through the first doorway"	7	None	None	None
45	171.52	DM->CMD	"processing. . ."	7	44	processing	None
46	175.88	DM->RN	"move into TV room"	7	44	translation-r-landmark	None
47	180.16	DM->CMD	"moving. . ."	7	44	ack-doing	None
48	186.7	CMD	"stop on the other side of the door"	7	44	continue	None
49	194.91	RN	"done"	7	46	ack-done	None
50	195.89	DM->CMD	"done"	7	49	translation-l	None
51	195.92	CMD	"send a picture"	8	None	None	None
52	198.35	DM->RN	"send image"	8	51	translation-r-direct	None
53	199.25	RN	"sent"	8	52	ack-done	None
54	200.47	DM->CMD	"sent"	8	53	translation-l	None
55	225.84	CMD	"what about move two feet closer"	9	None	None	None
56	228.6	CMD	"and take a picture"	9	55	continue	None
57	233.24	DM->CMD	"ok, I think I got it."	9	56*	ack-understand	None
58	236.67	DM->RN	"move forward 2 feet"	9	55	translation-r-direct	None
59	237.7	DM->CMD	"I will move forward 2 feet"	9	55	ack-wilco	None
60	239.2	DM->CMD	"and. . ."	9	59	link-next	None
