id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	12.93	RN	"done"	1	1	ack-done	None
4	14.21	DM->CMD	"calibration complete"	1	3	translation-l	None
5	17.45	DM->CMD	"Hello! <beep>"	2	None	None	None
6	18.71	DM->CMD	". . ."	2	5	link-next	None
7	19.72	DM->CMD	"Thanks for teaming up with me today."	2	5	continue	None
8	20.74	DM->CMD	". . ."	2	7	link-next	None
9	22.81	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	2	7	continue	None
10	23.82	DM->CMD	". . ."	2	9	link-next	None
11	26.44	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	2	9	continue	None
12	27.35	DM->CMD	". . ."	2	11	link-next	None
13	29.71	DM->CMD	"You can ask for help at any time."	2	11	continue	None
14	57.99	CMD	"robot explore the area"	3	None	None	None
15	63.69	DM->CMD	"processing. . ."	3	14	processing	None
16	73.71	DM->CMD	"I'm not sure where you want me to go.  <beep>"	3	14	missing-info	None
17	75.32	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	3	16	continue	None
18	77.2	DM->CMD	"Would you like me to send a picture?  <beep>"	4	None	None	None
19	81.1	CMD	"send a picture"	4	18	offer-accept	None
20	85.34	DM->RN	"send image"	4	19	translation-r-direct	None
21	86.39	RN	"sent"	4	20	ack-done	None
22	87.77	DM->CMD	"sent"	4	21	translation-l	None
23	118.57	CMD	"<experimenter talking>"	None	None	None	None
24	120.51	CMD	"uh robot move forward"	5	None	None	None
25	126.48	DM->CMD	"I'm not sure where or when to stop moving forward.  <beep>"	5	24	missing-info	None
26	128.4	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	5	25	continue	None
27	141.29	CMD	"robot move forward unto until the second column"	6	None	None	None
28	151.44	DM->CMD	"processing. . ."	6	27	processing	None
29	160.52	DM->CMD	"I'm unsure which object you mean.  <beep>"	6	27	missing-info	None
30	162.79	DM->CMD	"I don't know what all the objects are around me.   <beep>"	6	29	continue	None
31	164.46	DM->CMD	"If you describe an object, you can help me to learn what it is.  <beep>"	6	30	continue	None
32	166.94	DM->CMD	"Can you describe it another way, using its color, size, or position?  <beep>"	6	27	req-clar	None
33	169.45	CMD	"robot can you move forward to the uh the triangle object on the ground orange it's orange"	7	None	None	None
34	183.84	DM->CMD	"processing. . ."	7	33	processing	None
35	186.37	DM->CMD	"The one to my left?  <beep>"	7	33	req-clar	None
36	188	CMD	"the one on the right "	7	35	clar-repair	None
37	192.66	DM->CMD	"processing. . ."	7	36*	processing	None
38	199.03	DM->RN	"move to Alley cone"	7	36*	translation-r-landmark	None
39	209.959999999999	CMD	"<no command, starts to say robot>"	None	None	None	None
40	210.22	DM->CMD	"moving. . ."	7	36*	ack-doing	None
41	214.589999999999	CMD	"robot send a picture"	8	None	None	None
42	220.82	RN	"done"	7	38	ack-done	None
43	225	DM->CMD	"done"	7	42	translation-l	None
44	225.76	DM->RN	"send image"	8	41	translation-r-direct	None
45	227.41	RN	"sent"	8	44	ack-done	None
46	227.94	DM->CMD	"sent"	8	45	translation-l	None
47	233.92	CMD	"robot turn around"	9	None	None	None
48	239.05	DM->CMD	"ok"	9	47	ack-wilco	None
49	241.12	DM->RN	"turn 180"	9	47	translation-r-direct	None
50	241.82	DM->CMD	"I will turn around 180 degrees"	9	47	ack-wilco	None
51	244.6	CMD	"send a picture"	9	47	continue	None
52	244.84	DM->CMD	"turning. . ."	9	47	ack-doing	None
53	249.14	DM->RN	"then. . ."	9	49	link-next	None
54	250.38	DM->RN	"send image"	9	51	translation-r-direct	None
55	266.95	RN	"done and sent"	9	54*	ack-done	None
