id	time	stream	text	tu	rel	ant	context
1	2018-08-22 10:08:27.86	DM->RN	"ok"	1	0	ack-wilco	None
2	2018-08-22 10:24:32.01	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-22 10:24:51.27	CMD	"<X: xxx>"	X-CMD	None	None	None
4	2018-08-22 10:24:53.81	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-22 10:24:53.86	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-22 10:24:56.11	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-08-22 10:24:56.11	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-08-22 10:25:00.48	CMD	"<X: alright you can let go of the button>"	X-CMD	None	None	None
9	2018-08-22 10:25:02.60	DM->CMD	"calibration complete"	1	0	ack-done	None
10	2018-08-22 10:25:57.66	CMD	"i am ready"	2	None	None	None
11	2018-08-22 10:25:59.71	DM->RN	"participant is ready"	2	10	translation-r-direct	None
12	2018-08-22 10:26:01.96	DM->CMD	"Hello! <beep>"	3	None	None	None
13	2018-08-22 10:26:04.02	DM->CMD	"Thanks for teaming up with me today."	3	12	continue	None
14	2018-08-22 10:26:06.55	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	13	continue	None
15	2018-08-22 10:26:09.16	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	14	continue	None
16	2018-08-22 10:26:12.84	DM->CMD	"You can ask for help at any time."	3	15	continue	None
17	2018-08-22 10:26:26.59	CMD	"proceed forward"	4	None	None	None
18	2018-08-22 10:26:29.01	DM->CMD	"How far should I move forward? <beep>"	4	17	req-clar	None
19	2018-08-22 10:26:32.57	CMD	"until i tell you to stop"	4	18	clar-repair	None
20	2018-08-22 10:26:36.18	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"	4	19	ack-cant	None
21	2018-08-22 10:26:46.12	CMD	"ten feet"	4	19	clar-repair	None
22	2018-08-22 10:26:49.97	DM->CMD	"processing. . ."	4	21*	processing	None
23	2018-08-22 10:26:53.94	DM->CMD	"I will move forward 10 feet"	4	21*	ack-wilco	None
24	2018-08-22 10:26:54.92	DM->RN	"move forward 10 feet"	4	21*	translation-r-direct	None
25	2018-08-22 10:26:56.60	DM->CMD	"moving. . ."	4	21*	ack-doing	None
26	2018-08-22 10:27:04.29	RN	"done"	4	24	ack-done	None
27	2018-08-22 10:27:05.32	DM->CMD	"done"	4	26	translation-l	None
28	2018-08-22 10:27:10.46	CMD	"proceed another ten feet"	5	None	None	None
