id	time	stream	text	tu	rel	ant	context
1	2018-08-14 11:13:51.46	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-14 11:13:53.48	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-14 11:14:24.94	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-14 11:14:24.97	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-14 11:14:28.17	CMD	"<no speech>"	X-CMD	None	None	None
6	2018-08-14 11:14:28.59	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-08-14 11:14:28.59	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-08-14 11:14:29.65	DM->CMD	"calibration complete"	1	0	ack-done	None
9	2018-08-14 11:14:43.04	CMD	"i am ready"	2	None	None	None
10	2018-08-14 11:14:44.84	DM->RN	"participant is ready"	2	9	translation-r-direct	None
11	2018-08-14 11:14:47.28	DM->CMD	"I'm ready.  <beep>"	2	9	3feedback	None
12	2018-08-14 11:14:55.68	CMD	"turn <pause 1.3> forty five degrees to the left"	3	None	None	None
13	2018-08-14 11:15:01.99	DM->CMD	"processing. . ."	3	12	processing	None
14	2018-08-14 11:15:04.81	DM->RN	"turn left 45 degrees"	3	12	translation-r-direct	None
15	2018-08-14 11:15:07.68	DM->CMD	"turning. . ."	3	12	ack-doing	None
16	2018-08-14 11:15:13.62	RN	"done"	3	14	ack-done	None
17	2018-08-14 11:15:15.14	DM->CMD	"I turned left 45 degrees"	3	16	translation-l	None
18	2018-08-14 11:15:17.07	CMD	"take a photo"	4	None	None	None
19	2018-08-14 11:15:18.49	DM->RN	"send image"	4	18	translation-r-direct	None
20	2018-08-14 11:15:19.18	RN	"sent"	4	19	ack-done	None
21	2018-08-14 11:15:20.30	DM->CMD	"sent"	4	20	translation-l	None
22	2018-08-14 11:15:50.35	CMD	"turn <pause 1.2> forty five <pause .84> degrees to the left"	5	None	None	None
23	2018-08-14 11:15:57.09	CMD	"and take another photo"	5	22	continue	None
24	2018-08-14 11:15:59.37	DM->CMD	"processing. . ."	5	23*	processing	None
25	2018-08-14 11:16:02.67	DM->RN	"turn left 45 degrees"	5	22	translation-r-direct	None
26	2018-08-14 11:16:04.54	DM->RN	"then. . ."	5	25	link-next	None
27	2018-08-14 11:16:05.62	DM->RN	"send image"	5	23	translation-r-direct	None
28	2018-08-14 11:16:08.14	DM->CMD	"turning. . ."	5	22	ack-doing	None
29	2018-08-14 11:16:12.21	RN	"done and sent"	5	27*	ack-done	None
30	2018-08-14 11:16:14.40	DM->CMD	"done, sent"	5	29	translation-l	None
31	2018-08-14 11:16:26.23	CMD	"turn forty five degrees to the left"	6	None	None	None
32	2018-08-14 11:16:28.66	CMD	"and take a photo"	6	31	continue	None
33	2018-08-14 11:16:30.55	DM->CMD	"ok"	6	32*	ack-wilco	None
34	2018-08-14 11:16:32.75	DM->RN	"turn left 45 degrees"	6	31	translation-r-direct	None
35	2018-08-14 11:16:34.87	DM->RN	"then. . ."	6	34	link-next	None
36	2018-08-14 11:16:35.93	DM->RN	"send image"	6	32	translation-r-direct	None
37	2018-08-14 11:16:41.54	RN	"done and sent"	6	36*	ack-done	None
38	2018-08-14 11:16:42.95	DM->CMD	"done, sent"	6	37	translation-l	None
39	2018-08-14 11:16:52.48	CMD	"turn forty five degrees to the left"	7	None	None	None
40	2018-08-14 11:16:54.25	CMD	"and take a photo"	7	39	continue	None
41	2018-08-14 11:16:55.57	DM->RN	"turn left 45 degrees"	7	39	translation-r-direct	None
42	2018-08-14 11:16:56.42	DM->CMD	"I will turn left 45 degrees"	7	39	ack-wilco	None
43	2018-08-14 11:16:58.03	DM->RN	"then. . ."	7	41	link-next	None
44	2018-08-14 11:16:59.04	DM->RN	"send image"	7	40	translation-r-direct	None
45	2018-08-14 11:17:04.59	RN	"done and sent"	7	44*	ack-done	None
46	2018-08-14 11:17:06.24	DM->CMD	"done, sent"	7	45	translation-l	None
47	2018-08-14 11:17:11.60	CMD	"turn forty five degrees to the left"	8	None	None	None
48	2018-08-14 11:17:13.56	CMD	"and take a photo"	8	47	continue	None
49	2018-08-14 11:17:14.67	DM->RN	"turn left 45 degrees"	8	47	translation-r-direct	None
50	2018-08-14 11:17:16.40	DM->RN	"then. . ."	8	49	link-next	None
51	2018-08-14 11:17:19.02	DM->RN	"send image"	8	48	translation-r-direct	None
52	2018-08-14 11:17:20.11	DM->CMD	"turning. . ."	8	47	ack-doing	None
53	2018-08-14 11:17:24.94	RN	"done and sent"	8	51*	ack-done	None
54	2018-08-14 11:17:26.64	DM->CMD	"done, sent"	8	53	translation-l	None
55	2018-08-14 11:17:28.38	CMD	"turn forty five degrees to the left"	9	None	None	None
56	2018-08-14 11:17:30.25	CMD	"and take a photo"	9	55	continue	None
57	2018-08-14 11:17:30.75	DM->RN	"turn left 45 degrees"	9	55	translation-r-direct	None
58	2018-08-14 11:17:33.74	DM->CMD	"executing. . ."	9	56*	ack-doing	None
59	2018-08-14 11:17:35.62	DM->RN	"then. . ."	9	57	link-next	None
60	2018-08-14 11:17:36.42	DM->RN	"send image"	9	56	translation-r-direct	None
61	2018-08-14 11:17:38.56	RN	"<no speech>"	None	None	None	None
62	2018-08-14 11:17:39.82	RN	"done and sent"	9	60*	ack-done	None
63	2018-08-14 11:17:41.15	CMD	"turn forty five degrees to the left"	10	None	None	None
64	2018-08-14 11:17:43.25	CMD	"and take a photo"	10	63	continue	None
65	2018-08-14 11:17:43.82	DM->CMD	"Action done, photo sent"	9	62	translation-l	None
66	2018-08-14 11:17:47.89	DM->RN	"turn left 45 degrees"	10	63	translation-r-direct	None
67	2018-08-14 11:17:49.54	DM->RN	"then. . ."	10	66	link-next	None
68	2018-08-14 11:17:50.63	DM->RN	"send image"	10	64	translation-r-direct	None
69	2018-08-14 11:17:56.95	RN	"done and sent"	10	68*	ack-done	None
70	2018-08-14 11:17:58.27	DM->CMD	"done, sent"	10	69	translation-l	None
71	2018-08-14 11:18:12.76	CMD	"move forward five feet"	11	None	None	None
72	2018-08-14 11:18:17.97	DM->CMD	"I will move forward 5 feet"	11	71	ack-wilco	None
73	2018-08-14 11:18:18.61	DM->RN	"move forward 5 feet"	11	71	translation-r-direct	None
74	2018-08-14 11:18:31.99	RN	"done"	11	73	ack-done	None
75	2018-08-14 11:18:32.96	RN	"but i could only go forward four feet"	11	74	continue	None
76	2018-08-14 11:18:33.21	CMD	"take a photo"	12	None	None	None
77	2018-08-14 11:18:35.20	DM->CMD	"done"	11	74	translation-l	None
78	2018-08-14 11:18:37.78	DM->RN	"send image"	12	76	translation-r-direct	None
79	2018-08-14 11:18:38.39	RN	"sent"	12	78	ack-done	None
80	2018-08-14 11:18:39.65	DM->CMD	"sent"	12	79	translation-l	None
81	2018-08-14 11:18:52.09	CMD	"rotate"	13	None	None	None
82	2018-08-14 11:18:53.15	CMD	"<no speech>"	None	None	None	None
83	2018-08-14 11:18:54.69	CMD	"twenty two degrees to the right"	13	81	continue	None
84	2018-08-14 11:18:57.15	CMD	"i mean to the"	13	83	continue	None
85	2018-08-14 11:18:58.06	CMD	"rotate twenty two degrees to the left"	13	84	continue	None
86	2018-08-14 11:19:00.49	DM->CMD	"processing. . ."	13	85*	processing	None
87	2018-08-14 11:19:08.56	DM->RN	"turn left 22 degrees"	13	85	translation-r-direct	None
88	2018-08-14 11:19:11.36	DM->CMD	"turning. . ."	13	85	ack-doing	None
89	2018-08-14 11:19:15.30	RN	"done"	13	87	ack-done	None
90	2018-08-14 11:19:17.22	CMD	"take a photo"	14	None	None	None
91	2018-08-14 11:19:18.30	DM->CMD	"done"	13	89	translation-l	None
92	2018-08-14 11:19:19.57	DM->RN	"send image"	14	90	translation-r-direct	None
93	2018-08-14 11:19:20.60	RN	"sent"	14	92	ack-done	None
94	2018-08-14 11:19:22.11	DM->CMD	"sent"	14	93	translation-l	None
95	2018-08-14 11:19:34.11	CMD	"move forward two feet"	15	None	None	None
96	2018-08-14 11:19:36.13	CMD	"and take a photo"	15	95	continue	None
97	2018-08-14 11:19:40.14	DM->CMD	"processing. . ."	15	96*	processing	None
98	2018-08-14 11:19:42.85	DM->RN	"move forward 2 feet"	15	95	translation-r-direct	None
99	2018-08-14 11:19:46.77	DM->RN	"then. . ."	15	98	link-next	None
100	2018-08-14 11:19:48.00	DM->RN	"send image"	15	96	translation-r-direct	None
101	2018-08-14 11:19:53.79	DM->CMD	"moving. . ."	15	95	ack-doing	None
102	2018-08-14 11:19:56.01	RN	"done and sent"	15	100*	ack-done	None
103	2018-08-14 11:19:58.01	DM->CMD	"done"	15	102	translation-l-partial	None
104	2018-08-14 11:20:00.04	DM->CMD	"sent"	15	103	continue	None
105	2018-08-14 11:20:07.00	CMD	"move forward one foot"	16	None	None	None
106	2018-08-14 11:20:08.36	CMD	"and take a photo"	16	105	continue	None
107	2018-08-14 11:20:11.35	DM->RN	"move forward 1 foot"	16	105	translation-r-direct	None
108	2018-08-14 11:20:13.05	DM->CMD	"I will move forward 1 foot"	16	105	ack-wilco	None
109	2018-08-14 11:20:14.30	DM->RN	"then. . ."	16	107	link-next	None
110	2018-08-14 11:20:15.42	DM->RN	"send image"	16	106	translation-r-direct	None
111	2018-08-14 11:20:16.90	RN	"done and sent"	16	110*	ack-done	None
112	2018-08-14 11:20:18.34	DM->CMD	"done, sent"	16	111	translation-l	None
113	2018-08-14 11:20:55.76	CMD	"move forward two feet"	17	None	None	None
114	2018-08-14 11:20:57.28	CMD	"and take a photo"	17	113	continue	None
115	2018-08-14 11:20:59.05	DM->CMD	"processing. . ."	17	114*	processing	None
116	2018-08-14 11:21:03.75	DM->RN	"move forward 2 feet"	17	113	translation-r-direct	None
117	2018-08-14 11:21:05.00	DM->RN	"then. . ."	17	116	link-next	None
118	2018-08-14 11:21:06.03	DM->RN	"send image"	17	114	translation-r-direct	None
119	2018-08-14 11:21:11.45	RN	"done and sent"	17	118*	ack-done	None
120	2018-08-14 11:21:11.99	DM->CMD	"I moved forward 2 feet"	17	119	translation-l-partial	None
121	2018-08-14 11:21:13.43	DM->CMD	"sent"	17	120	continue	None
122	2018-08-14 11:21:21.24	CMD	"move forward two feet"	18	None	None	None
123	2018-08-14 11:21:22.30	CMD	"and take a photo"	18	122	continue	None
124	2018-08-14 11:21:25.24	DM->RN	"move forward 2 feet"	18	122	translation-r-direct	None
125	2018-08-14 11:21:25.75	DM->CMD	"I will move forward 2 feet"	18	122	ack-wilco	None
126	2018-08-14 11:21:26.35	DM->CMD	"I will move forward 2 feet"	ERR	None	None	None
127	2018-08-14 11:21:27.98	DM->RN	"then. . ."	18	124	link-next	None
