id	time	stream	text	tu	rel	ant	context
1	2018-09-10 10:04:08.29	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-09-10 10:04:11.30	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-09-10 10:04:41.25	CMD	"<no speech>"	X-CMD	None	None	None
4	2018-09-10 10:04:49.73	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-09-10 10:04:50.28	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-09-10 10:04:53.73	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-09-10 10:04:53.73	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-09-10 10:04:56.13	CMD	"<X: okay you can let it>"	X-CMD	None	None	None
9	2018-09-10 10:05:02.97	DM->CMD	"calibration complete"	1	0	ack-done	None
10	2018-09-10 10:05:04.62	CMD	"i am ready"	2	None	None	None
11	2018-09-10 10:05:08.09	DM->RN	"participant is ready"	2	10	translation-r-direct	None
12	2018-09-10 10:05:10.79	DM->CMD	"Hello! <beep>"	3	None	None	None
13	2018-09-10 10:05:13.87	CMD	"hi"	3	12	3feedback	None
14	2018-09-10 10:05:15.42	DM->CMD	"Thanks for teaming up with me today."	3	12	continue	None
15	2018-09-10 10:05:18.55	CMD	"yeah let's get going"	3	14	3feedback	None
16	2018-09-10 10:05:21.78	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	14	continue	None
17	2018-09-10 10:05:28.75	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	16	continue	None
18	2018-09-10 10:05:32.83	CMD	"well good"	3	17	3feedback	None
19	2018-09-10 10:05:34.82	DM->CMD	"You can ask for help at any time."	3	17	continue	None
20	2018-09-10 10:05:38.23	DM->CMD	"I'm also ready.  <beep>"	2	10	reciprocal	None
21	2018-09-10 10:05:51.84	CMD	"okay let's go"	2	20	3feedback	None
22	2018-09-10 10:06:02.03	DM->CMD	"I'm also ready.  <beep>"	2	21	reciprocal	None
23	2018-09-10 10:06:34.05	CMD	"xxx you can move forward to find <pause .37> the number of doorways"	4	None	None	None
24	2018-09-10 10:06:45.37	DM->CMD	"I need your help to doorways."	4	23	nar	None
25	2018-09-10 10:06:48.91	CMD	"okay well start moving forward"	5	None	None	None
26	2018-09-10 10:06:50.66	CMD	"and i'll point out when there's a doorway <pause .43> so we can count them"	5	25	continue	None
27	2018-09-10 10:06:56.43	DM->CMD	"processing. . ."	5	26*	processing	None
28	2018-09-10 10:07:03.05	DM->CMD	"How far forward should I go?  <beep>"	5	26*	req-clar	None
29	2018-09-10 10:07:05.18	CMD	"start moving forward"	5	28	clar-repair	None
