id	time	stream	text	tu	rel	ant	context
1	2.92	RN	"calibration complete"	1	0	ack-done	None
2	9.24	CMD	"	I am ready are you"	2	None	None	None
3	12.64	DM->CMD	"calibration complete"	1	1	translation-l	None
4	17.84	DM->CMD	"I'm ready.  What should we do next?"	2	2	reciprocal	None
5	21	CMD	"robot can I call you fido"	3	None	None	None
6	27.82	DM->CMD	"Yes. I am Fido."	3	5	answer	None
7	35.84	CMD	"fantastic"	3	6	3feedback	None
8	35.84	CMD	"please take a photo fido"	4	None	None	None
9	36.91	DM->RN	"photo"	4	8	translation-r-direct	None
10	37.93	RN	"image sent"	4	9	ack-done	None
11	40.02	DM->CMD	"sent"	4	10	translation-l	None
12	52.42	CMD	"fido take a photo every thirty degrees"	5	None	None	None
13	57.29	CMD	"and then go back to your starting position"	5	12	continue	None
14	90.46	DM->CMD	"I'm not sure what you mean by a photo every 30 degrees.  Should I turn around here 360 degrees?"	5	12	req-clar	None
15	101.66	CMD	"no"	5	14	clar-repair	None
16	101.66	CMD	"start where you are and lurk until you are ninety degrees"	5	15	continue	None
17	108.46	CMD	"then turn one eighty degrees"	5	16	continue	None
18	110.34	CMD	"and then do another photo every thirty degrees until you're back to where your current position is"	5	17	continue	None
19	120.84	CMD	"essentially I don't need photos behind you"	5	18	continue	None
20	126.47	DM->CMD	"executing..."	5	19*	ack-doing	None
21A	144.64	DM->RN	"turn 30 left, "	5	19*	translation-r-direct-partial	None
21B	None	DM->RN	"photo"	5	21A	continue	None
22A	151.67	DM->RN	"then turn 30 left, "	5	21B	continue	None
22B	None	DM->RN	"photo"	5	22A	continue	None
23	154.74	RN	"<no speech>"	None	None	None	None
24A	155.77	DM->RN	"then turn 30 left, "	5	22B	continue	None
24B	None	DM->RN	"photo"	5	24A	continue	None
25	166.07	RN	"done"	5	24B*	ack-done	None
26A	183.25	DM->RN	"return to start position, "	5	24A	continue	None
26B	None	DM->RN	"turn right 90, "	5	26A	continue	None
26C	None	DM->RN	"stopping every 30 degrees to send photo"	5	26B	continue	None
27	212.37	RN	"done"	5	26C*	ack-done	None
28	213.92	DM->RN	"return to start position"	5	26A	summarization	None
29	222.82	DM->CMD	"done"	5	19*	translation-l	map
30	229.08	CMD	"can you go back to that blue sign on the wall back up to it"	6	None	None	None
31	235.55	CMD	"and take a photo"	6	30	continue	None
32	240.33	CMD	"thank you fido"	6	31	continue	None
33	241.48	DM->CMD	"executing..."	6	31*	ack-doing	None
34A	259.57	DM->RN	"Back up to blue sign on wall to your left, "	6	30	translation-r-situated	None
34B	None	DM->RN	"send photo"	6	31	translation-r-direct	None
35	273.58	RN	"that's when i should be driving backwards"	6	34A	comment	None
36	284.5	DM->RN	"That was the command: back up to"	6	35	summarization	None
37	310.13	RN	"sent"	6	36*	ack-done	None
38	314.4	DM->CMD	"sent"	6	37	translation-l	None
39	323.23	CMD	"fido back up <laughter> to the other wall"	7	None	None	None
40	327.07	CMD	"and take a picture of that blue sign that's behind you"	7	39	continue	None
41	335.25	DM->CMD	"What other wall?  I see several walls."	7	39	req-clar	None
42	347.11	CMD	"the wall on your right that's attached to the fire extinguisher"	7	41	clar-repair	None
43A	371.32	DM->RN	"back up to the wall across from the blue sign, "	7	42*	translation-r-situated-partial	None
43B	None	DM->RN	"turn to face blue sign, "	7	43A	continue	None
43C	None	DM->RN	"photo"	7	40	translation-r-direct	None
44	374.81	DM->CMD	"executing..."	7	42*	ack-doing	None
45	390.28	RN	"image sent"	7	43C*	ack-done	None
46	392.58	DM->CMD	"sent"	7	45	translation-l	None
47	399.32	CMD	"can you zoom in into that picture slash blue thing"	8	None	None	None
48	408.26	DM->CMD	"I can't zoom in, but I can move closer, ok?"	8	47	ack-try	None
49	416.24	CMD	"that's ok"	8	48	answer	None
50A	435.37	DM->RN	"move to get a good shot of blue sign, "	8	49*	translation-r-direct-partial	None
50B	None	DM->RN	"image"	8	50A	continue	None
51	441.72	DM->CMD	"executing..."	8	49*	ack-doing	None
52	445.03	RN	"image sent"	8	50B*	ack-done	None
53	447.82	DM->CMD	"sent"	8	52	translation-l	None
54	453.27	CMD	"robot do you read arabic"	9	None	None	None
55	458.25	DM->CMD	"No.  Do you?"	9	54	answer	None
56	461.75	CMD	"sorry you're fido not robot <pause> "	9	55	3feedback	None
57	461.75	CMD	"no I do not"	9	56	continue	None
58	474.86	CMD	"okay <pause>"	10	None	None	None
59	474.86	CMD	"can you go to the other doorway the one that's on your right"	10	58	continue	None
60	481.93	CMD	"and go in about halfway into that room"	10	59	continue	None
61	485.87	CMD	"turn left"	10	60	continue	None
62	487.51	CMD	"then take a photo"	10	61	continue	None
63	491.58	DM->CMD	"How far should I turn left in the other room?"	10	62*	req-clar	None
64	500.48	CMD	"use your best judgement"	10	63	clar-repair	None
65	515.6	DM->CMD	"I will turn 90 degrees when you say turn left, ok?"	10	64	ack-try	None
66	523.21	CMD	"okay"	10	65	answer	None
67A	538.42	DM->RN	"move into next room through doorway on the right, "	10	59	translation-r-direct	None
67B	None	DM->RN	"move into center of room, "	10	60	translation-r-direct	None
67C	None	DM->RN	"turn left 90, "	10	61	translation-r-situated	None
67D	None	DM->RN	"photo"	10	62	translation-r-direct	None
68	542.07	DM->CMD	"executing..."	10	66*	ack-doing	None
69	560.71	CMD	"turn left"	11	None	None	None
70	562.8599999999999	RN	"image sent"	10	67D*	ack-done	None
71	566.94	DM->CMD	"sent"	10	70	translation-l	None
72	571.34	DM->RN	"turn left 90"	11	69	translation-r-situated	None
73	573.14	CMD	"do you know what that is"	12	None	None	None
74	581.64	RN	"image sent"	11	72	ack-done-error	None
75	588.51	DM->CMD	"sent"	11	74	translation-l	None
76	596.66	CMD	"are you calibrated to detect shoes"	13	None	None	None
77	610.71	DM->CMD	"No.  I need your help to find shoes."	13	76	answer	None
78	620.5600000000001	CMD	"turn about thirty degrees"	14	None	None	None
79	623.35	CMD	"and take a photo"	14	78	continue	None
80	623.35	CMD	"actually you know what take a photo of every corner in the room that you are currently in"	14	79*	continue	None
81A	638.17	DM->RN	"turn to face each corner of the room, "	14	80*	translation-r-contextual-partial	None
81B	None	DM->RN	"send photo of each corner"	14	81A	continue	None
82	641.44	DM->CMD	"executing..."	14	80*	ack-doing	None
83	665.27	RN	"done"	14	81B*	ack-done	None
84	668	DM->CMD	"done"	14	83	translation-l	None
85	671.39	CMD	"turn around"	15	None	None	None
86	673.51	CMD	"and take another photo a closer look at those dvds or those boxes on top of the wood"	15	85	continue	None
87A	695.12	DM->RN	"turn around 180, "	15	85	translation-r-direct	None
87B	None	DM->RN	"move closer to objects on left front corner of crate, "	15	86	translation-r-situated-partial	None
87C	None	DM->RN	"photo"	15	87B	continue	None
88	698.79	DM->CMD	"executing..."	15	86*	ack-doing	None
89	711.46	DM->RN	"move close enough to take good photo of objects"	15	87C	continue	None
