id	time	stream	text	tu	rel	ant	context
1	2018-08-16 15:30:21.04	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-16 15:30:44.41	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
3	2018-08-16 15:30:44.43	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-16 15:30:46.63	RN	"<loud noise>"	X-CMD	None	None	None
5	2018-08-16 15:30:46.63	CMD	"<loud noise>"	X-CMD	None	None	None
6	2018-08-16 15:30:52.25	DM->CMD	"calibration complete"	1	0	ack-done	None
7	2018-08-16 15:31:05.45	CMD	"i am ready"	2	None	None	None
8	2018-08-16 15:31:07.69	DM->RN	"participant is ready"	2	7	translation-r-direct	None
9	2018-08-16 15:31:11.54	DM->CMD	"I'm also ready.  <beep>"	2	7	reciprocal	None
10	2018-08-16 15:31:22.66	CMD	"take a photo"	3	None	None	None
11	2018-08-16 15:31:25.59	DM->RN	"send image"	3	10	translation-r-direct	None
12	2018-08-16 15:31:26.67	RN	"sent"	3	11	ack-done	None
13	2018-08-16 15:31:27.34	DM->CMD	"sent"	3	12	translation-l	None
14	2018-08-16 15:31:32.77	CMD	"turn left forty degrees"	4	None	None	None
15	2018-08-16 15:31:36.49	DM->CMD	"processing. . ."	4	14	processing	None
16	2018-08-16 15:31:42.77	DM->RN	"turn left 40 degrees"	4	14	translation-r-direct	None
17	2018-08-16 15:31:44.93	DM->CMD	"turning. . ."	4	14	ack-doing	None
18	2018-08-16 15:31:49.00	RN	"done"	4	16	ack-done	None
19	2018-08-16 15:31:49.42	CMD	"turn left five degrees"	5	None	None	None
20	2018-08-16 15:31:49.51	DM->CMD	"done"	4	18	translation-l	None
21	2018-08-16 15:31:53.25	DM->CMD	"processing. . ."	5	19	processing	None
22	2018-08-16 15:31:59.16	DM->RN	"turn left 5 degrees"	5	19	translation-r-direct	None
23	2018-08-16 15:32:00.72	DM->CMD	"turning. . ."	5	19	ack-doing	None
24	2018-08-16 15:32:01.18	CMD	"take a photo"	6	None	None	None
25	2018-08-16 15:32:01.41	RN	"done"	5	22	ack-done	None
26	2018-08-16 15:32:02.47	DM->CMD	"done"	5	25	translation-l	None
27	2018-08-16 15:32:03.83	DM->RN	"send image"	6	24	translation-r-direct	None
28	2018-08-16 15:32:04.93	RN	"sent"	6	27	ack-done	None
29	2018-08-16 15:32:05.61	DM->CMD	"sent"	6	28	translation-l	None
30	2018-08-16 15:32:18.15	CMD	"turn around"	7	None	None	None
31	2018-08-16 15:32:26.23	DM->CMD	"I'm not sure what you are asking me to do.  <beep>"	7	30	nack	None
32	2018-08-16 15:32:32.86	DM->CMD	"I'm not sure where or when to stop turning.  <beep>"	7	30	missing-info	None
33	2018-08-16 15:32:39.94	CMD	"turn left seventy five degrees"	7	32	clar-repair	None
34	2018-08-16 15:32:42.96	DM->CMD	"processing. . ."	7	33*	processing	None
35	2018-08-16 15:32:50.28	DM->RN	"turn left 75 degrees"	7	33	translation-r-direct	None
36	2018-08-16 15:32:52.39	DM->CMD	"turning. . ."	7	33	ack-doing	None
37	2018-08-16 15:32:59.69	RN	"done"	7	35	ack-done	None
38	2018-08-16 15:33:01.03	DM->CMD	"done"	7	37	translation-l	None
39	2018-08-16 15:33:06.69	CMD	"turn left forty five degrees"	8	None	None	None
40	2018-08-16 15:33:11.95	DM->CMD	"processing. . ."	8	39	processing	None
41	2018-08-16 15:33:17.88	DM->RN	"turn left 45 degrees"	8	39	translation-r-direct	None
42	2018-08-16 15:33:19.91	DM->CMD	"turning. . ."	8	39	ack-doing	None
43	2018-08-16 15:33:25.32	RN	"done"	8	41	ack-done	None
44	2018-08-16 15:33:26.59	DM->CMD	"done"	8	43	translation-l	None
45	2018-08-16 15:33:29.66	CMD	"turn left thirty degrees"	9	None	None	None
46	2018-08-16 15:33:35.42	DM->CMD	"processing. . ."	9	45	processing	None
47	2018-08-16 15:33:40.48	DM->RN	"turn left 35 degrees"	9	45	translation-r-direct	None
48	2018-08-16 15:33:43.01	DM->CMD	"turning. . ."	9	45	ack-doing	None
49	2018-08-16 15:33:45.89	RN	"done"	9	47	ack-done	None
50	2018-08-16 15:33:47.11	DM->CMD	"done"	9	49	translation-l	None
51	2018-08-16 15:33:47.90	CMD	"take a photo"	10	None	None	None
52	2018-08-16 15:33:52.56	DM->RN	"send image"	10	51	translation-r-direct	None
53	2018-08-16 15:33:53.95	RN	"sent"	10	52	ack-done	None
54	2018-08-16 15:33:54.37	DM->CMD	"sent"	10	53	translation-l	None
55	2018-08-16 15:34:06.52	CMD	"turn left ten degrees"	11	None	None	None
56	2018-08-16 15:34:11.03	DM->CMD	"processing. . ."	11	55	processing	None
57	2018-08-16 15:34:17.85	DM->RN	"turn left 10 degrees"	11	55	translation-r-direct	None
58	2018-08-16 15:34:20.19	DM->CMD	"turning. . ."	11	55	ack-doing	None
