id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	9.52	CMD	"<a: it will tell you one it's>"	X-CMD	None	None	None
4	15.69	RN	"done"	1	1	ack-done	None
5	17.4	DM->CMD	"calibration complete"	1	4	translation-l	None
6	20.05	CMD	"robot take a picture"	2	None	None	None
7	24.38	DM->RN	"send image"	2	6	translation-r-direct	None
8	26.21	RN	"sent"	2	7	ack-done	None
9	27.53	DM->CMD	"sent"	2	8	translation-l	None
10	31.22	CMD	"<pause> robot face west"	3	None	None	None
11	37.51	DM->CMD	"ok"	3	10	ack-wilco	None
12	44.62	DM->RN	"turn to face West"	3	10	translation-r-contextual	None
13	46.12	DM->CMD	"I will turn to face West"	3	10	ack-wilco	None
14	49.75	DM->CMD	"turning. . ."	3	10	ack-doing	None
15	72.53	RN	"uh done"	3	12	ack-done	None
16	73.68	CMD	"robot take a picture"	4	None	None	None
17	74.22	DM->CMD	"done"	3	15	translation-l	None
18	76.97	DM->RN	"send image"	4	16	translation-r-direct	None
19	78.74	RN	"sent"	4	18	ack-done	None
20	79.79	DM->CMD	"sent"	4	19	translation-l	None
21	81.44	CMD	"robot face north"	5	None	None	None
22	83.15	CMD	"take a picture"	5	21	continue	None
23	84.12	CMD	"<pause> face south"	5	22	continue	None
24	85.22	CMD	"take a picture"	5	23	continue	None
25	85.98	CMD	"<pause> face <pause> east"	5	24	continue	None
26	87.48	CMD	"take a picture"	5	25	continue	None
27	89.68	DM->CMD	"processing. . ."	5	26*	processing	None
28	92.86	DM->RN	"turn to face North"	5	21	translation-r-contextual	None
29	94.23	DM->RN	"then. . ."	5	28	link-next	None
30	95.83	DM->RN	"send image"	5	22	translation-r-direct	None
31	100.04	DM->RN	"turn to face South"	5	23	translation-r-contextual	None
32	101.09	DM->RN	"then. . ."	5	31	link-next	None
33	102.15	DM->RN	"send image"	5	24	translation-r-direct	None
34	103.57	DM->RN	"turn to face East"	5	25	translation-r-contextual	None
35	104.92	DM->RN	"then. . ."	5	34	link-next	None
36	105.76	DM->RN	"send image"	5	26	translation-r-direct	None
37	117.07	DM->CMD	"sent"	5	map	ack-done-partial	None
38	120.7	DM->CMD	"turning. . ."	5	25*	ack-doing	None
39	139.65	DM->CMD	"sent"	5	map	continue	None
40	142.37	CMD	"robot face east"	6	None	None	None
41	142.79	DM->CMD	"turning. . ."	6	40	ack-doing	None
42	144.42	CMD	"take a picture"	6	40	continue	None
43	152.359999999999	RN	"done and sent"	6	42*	ack-done	None
44	152.96	DM->CMD	"done, sent"	6	43	translation-l	None
45	160.29	CMD	"robot what is in front of me"	7	None	None	None
46	165.34	DM->CMD	"processing. . ."	7	45	processing	None
47	179.9	DM->CMD	"I see a doorway ahead."	7	45	answer	None
48	182.25	CMD	"<pause> robot move <pause> three feet past the doorway"	8	None	None	None
49	189.19	DM->CMD	"processing. . ."	8	48	processing	None
50	194.74	DM->RN	"move into TV room"	8	48	translation-r-landmark-partial	None
51	196.84	DM->RN	"then. . ."	8	50	link-next	None
52	198.45	DM->RN	"move forward 3 feet"	8	50	continue	None
53	202.52	DM->CMD	"moving. . ."	8	48	ack-doing	None
54	214.49	CMD	"<no command>"	None	None	None	None
55	221.16	RN	"done"	8	52*	ack-done	None
56	222.36	DM->CMD	"done"	8	55	translation-l	None
57	224.08	CMD	"robot take a picture"	9	None	None	None
58	225.94	DM->RN	"send image"	9	57	translation-r-direct	None
59	227.17	RN	"sent"	9	58	ack-done	None
60	228.37	DM->CMD	"sent"	9	59	translation-l	None
61	230.53	CMD	"robot turn forty five degrees north"	10	None	None	None
62	233.86	CMD	"take a picture"	10	61	continue	None
63	234.61	CMD	"turn forty five degrees <pause> south"	10	62	continue	None
