id	time	stream	text	tu	rel	ant	context
2	2019-07-30 13:22:47.84	RN	"calibrating. . ."	1	1	ack-doing	None
3	2019-07-30 13:22:47.86	DM->CMD	"calibrating. . ."	1	2	translation-l	None
4	2019-07-30 13:22:57.88	RN	"calibration complete"	1	1	ack-done	None
5	2019-07-30 13:22:57.88	DM->CMD	"calibration complete"	1	4	translation-l	None
6	2019-07-30 13:22:59.63	RN	"calibrating. . ."	ERR	None	None	None
7	2019-07-30 13:22:59.64	DM->CMD	"calibrating. . ."	ERR	None	None	None
8	2019-07-30 13:23:05.74	CMD	"I'm ready"	2	None	None	None
9	2019-07-30 13:23:09.34	DM->RN	"participant is ready"	2	8	translation-r-direct	None
10	2019-07-30 13:23:09.34	DM->CMD	"Processing...."	2	8	processing	None
11	2019-07-30 13:23:09.66	RN	"calibration complete"	ERR	None	None	None
12	2019-07-30 13:23:11.91	RN	"I'm also ready.  <beep>"	2	9	reciprocal	None
13	2019-07-30 13:23:11.92	DM->CMD	"I'm also ready.  <beep>"	2	12	translation-l	None
14	2019-07-30 13:23:27.68	CMD	"go north"	3	None	None	None
15	2019-07-30 13:23:31.28	DM->CMD	"How far north should I go?"	3	14	req-clar	None
16	2019-07-30 13:23:33.24	CMD	"to the wall"	3	15	clar-repair	None
17	2019-07-30 13:23:36.85	DM->RN	"move to front wall ahead"	3	16*	translation-r-situated	None
18	2019-07-30 13:23:36.87	DM->CMD	"I will move to front wall ahead."	3	16*	ack-wilco	None
19	2019-07-30 13:23:51.10	RN	"moving. . ."	3	17	ack-doing	None
20	2019-07-30 13:23:51.10	DM->CMD	"moving. . ."	3	19	translation-l	None
21	2019-07-30 13:23:51.84	CMD	"stop"	3	16*	correction-cancel	None
22	2019-07-30 13:23:55.44	DM->RN	"stop"	3	21	translation-r-direct	None
23	2019-07-30 13:23:55.44	DM->CMD	"Processing...."	3	21*	processing	None
24	2019-07-30 13:24:09.89	RN	"done"	3	22*	ack-done	None
25	2019-07-30 13:24:09.89	DM->CMD	"done"	3	24	translation-l	None
26	2019-07-30 13:23:58.39	CMD	"look north"	4	None	None	None
27	2019-07-30 13:24:02.00	DM->RN	"turn to face North send image"	4	26	translation-r-contextual	None
28	2019-07-30 13:24:02.02	DM->CMD	"I will  turn to face North then. . . send image."	4	26	ack-wilco	None
29	2019-07-30 13:24:16.91	RN	"turning. . ."	4	27	ack-doing	None
30	2019-07-30 13:24:16.91	DM->CMD	"turning. . ."	4	29	translation-l	None
31	2019-07-30 13:24:26.54	RN	"done"	4	27	ack-done-partial	None
32	2019-07-30 13:24:26.54	DM->CMD	"done"	4	31	translation-l	None
33	2019-07-30 13:24:27.65	RN	"sent"	4	31	continue	None
34	2019-07-30 13:24:27.65	DM->CMD	"sent"	4	33	translation-l	None
35	2019-07-30 13:24:22.64	CMD	"turn right some"	5	None	None	None
36	2019-07-30 13:24:26.35	DM->CMD	"Can you repeat that?  <beep>"	5	35	req-repeat	None
37	2019-07-30 13:24:25.66	CMD	"turn right some"	5	36	clar-repeat	None
38	2019-07-30 13:24:29.33	DM->CMD	"Can you repeat that?  <beep>"	5	37	req-repeat	None
39	2019-07-30 13:24:28.31	CMD	"turn right"	5	38	clar-repeat	None
40	2019-07-30 13:24:31.93	DM->CMD	"How far should I turn to the right?  <beep>"	5	39	req-clar	None
41	2019-07-30 13:24:32.45	CMD	"forty five degrees"	5	40	clar-repair	None
42	2019-07-30 13:24:36.08	DM->RN	"turn right 45 degrees"	5	41*	translation-r-direct	None
43	2019-07-30 13:24:36.09	DM->CMD	"I will turn right 45 degrees."	5	41*	ack-wilco	None
44	2019-07-30 13:24:50.22	RN	"turning. . ."	5	42	ack-doing	None
45	2019-07-30 13:24:50.22	DM->CMD	"turning. . ."	5	44	translation-l	None
