id	time	stream	text	tu	rel	ant	context
1	2018-08-20 11:09:18.43	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-20 11:09:41.15	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
3	2018-08-20 11:09:41.20	CMD	" <X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-20 11:09:43.38	RN	"<loud noise>"	X-CMD	None	None	None
5	2018-08-20 11:09:43.38	CMD	"<loud noise>"	X-CMD	None	None	None
6	2018-08-20 11:09:48.78	DM->CMD	"calibration complete"	1	0	ack-done	None
7	2018-08-20 11:09:49.47	CMD	"<X: okay>"	X-CMD	None	None	None
8	2018-08-20 11:10:00.90	CMD	"i am ready"	2	None	None	None
9	2018-08-20 11:10:02.22	DM->RN	"participant is ready"	2	8	translation-r-direct	None
10	2018-08-20 11:10:06.75	DM->CMD	"I'm also ready.  <beep>"	2	8	reciprocal	None
11	2018-08-20 11:10:13.37	CMD	"move forward <pause .41> ten feet"	3	None	None	None
12	2018-08-20 11:10:16.55	DM->CMD	"processing. . ."	3	11	processing	None
13	2018-08-20 11:10:20.56	DM->CMD	"I will move forward 10 feet"	3	11	ack-wilco	None
14	2018-08-20 11:10:21.25	DM->RN	"move forward 10 feet"	3	11	translation-r-direct	None
15	2018-08-20 11:10:25.00	DM->CMD	"moving. . ."	3	11	ack-doing	None
16	2018-08-20 11:10:32.66	RN	"done"	3	14	ack-done	None
17	2018-08-20 11:10:33.09	CMD	"take picture"	4	None	None	None
18	2018-08-20 11:10:37.34	DM->CMD	"done"	3	16	translation-l	None
19	2018-08-20 11:10:39.67	DM->RN	"send image"	4	17	translation-r-direct	None
20	2018-08-20 11:10:40.34	RN	"sent"	4	19	ack-done	None
21	2018-08-20 11:10:41.08	DM->CMD	"sent"	4	20	translation-l	None
22	2018-08-20 11:10:49.82	CMD	"turn <pause .37> r<disfl> <pause .24> turn left"	5	None	None	None
23	2018-08-20 11:10:51.88	CMD	"go through doorway"	5	22	continue	None
24	2018-08-20 11:11:05.00	DM->CMD	"Hmm. . ."	5	23*	processing	None
25	2018-08-20 11:11:07.18	DM->CMD	"I'm unsure which doorway you mean.  <beep>"	5	23	missing-info	None
26	2018-08-20 11:11:08.85	CMD	"turn right <pause .23>"	5	25	clar-repair	None
27	2018-08-20 11:11:10.19	CMD	"go through doorway"	5	26	continue	None
28	2018-08-20 11:11:12.60	DM->CMD	"processing. . ."	5	27*	processing	None
29	2018-08-20 11:11:23.22	DM->RN	"move into Stairwell hallway"	5	27*	translation-r-landmark	None
30	2018-08-20 11:11:24.78	DM->CMD	"executing. . ."	5	27*	ack-doing	None
31	2018-08-20 11:11:34.44	RN	"done"	5	29	ack-done	None
32	2018-08-20 11:11:35.15	CMD	"take picture"	6	None	None	None
33	2018-08-20 11:11:36.19	DM->CMD	"done"	5	31	translation-l	None
34	2018-08-20 11:11:38.04	DM->RN	"send image"	6	32	translation-r-direct	None
35	2018-08-20 11:11:38.55	RN	"sent"	6	34	ack-done	None
36	2018-08-20 11:11:39.22	DM->CMD	"sent"	6	35	translation-l	None
37	2018-08-20 11:11:49.09	CMD	"turn right"	7	None	None	None
38	2018-08-20 11:11:50.02	CMD	"go through doorway"	7	37	continue	None
39	2018-08-20 11:11:53.66	DM->CMD	"processing. . ."	7	38*	processing	None
40	2018-08-20 11:11:58.78	DM->RN	"move into Cleaning room"	7	38*	translation-r-landmark	None
41	2018-08-20 11:12:01.56	DM->CMD	"executing. . ."	7	38*	ack-doing	None
42	2018-08-20 11:12:11.05	CMD	"take picture"	8	None	None	None
43	2018-08-20 11:12:11.09	RN	"done"	7	40	ack-done	None
44	2018-08-20 11:12:12.12	DM->CMD	"done"	7	43	translation-l	None
45	2018-08-20 11:12:14.51	DM->RN	"send image"	8	42	translation-r-direct	None
46	2018-08-20 11:12:15.12	RN	"sent"	8	45	ack-done	None
47	2018-08-20 11:12:15.71	DM->CMD	"sent"	8	46	translation-l	None
48	2018-08-20 11:12:24.61	CMD	"go through room to next doorway"	9	None	None	None
49	2018-08-20 11:12:34.55	DM->CMD	"processing. . ."	9	48	processing	None
50	2018-08-20 11:12:41.25	DM->RN	"move to Cleaning room - office doorway"	9	48	translation-r-landmark	None
51	2018-08-20 11:12:46.06	DM->CMD	"moving. . ."	9	48	ack-doing	None
52	2018-08-20 11:12:54.08	RN	"done"	9	50	ack-done	None
53	2018-08-20 11:12:54.79	DM->CMD	"done"	9	52	translation-l	None
54	2018-08-20 11:12:57.26	CMD	"take picture"	10	None	None	None
55	2018-08-20 11:13:00.67	DM->RN	"send image"	10	54	translation-r-direct	None
56	2018-08-20 11:13:01.34	RN	"sent"	10	55	ack-done	None
57	2018-08-20 11:13:02.45	DM->CMD	"sent"	10	56	translation-l	None
58	2018-08-20 11:13:07.58	CMD	"move five feet through doorway"	11	None	None	None
59	2018-08-20 11:13:11.75	DM->CMD	"processing. . ."	11	58	processing	None
60	2018-08-20 11:13:15.09	DM->CMD	"I will move forward 5 feet"	11	58	ack-wilco	None
61	2018-08-20 11:13:15.91	DM->RN	"move forward 5 feet"	11	58	translation-r-default	None
62	2018-08-20 11:13:17.99	DM->CMD	"moving. . ."	11	58	ack-doing	None
63	2018-08-20 11:13:23.76	CMD	"take picture"	12	None	None	None
64	2018-08-20 11:13:23.79	RN	"done"	11	61	ack-done	None
65	2018-08-20 11:13:25.15	DM->CMD	"done"	11	64	translation-l	None
66	2018-08-20 11:13:26.46	DM->RN	"send image"	12	63	translation-r-direct	None
67	2018-08-20 11:13:27.23	RN	"sent"	12	66	ack-done	None
68	2018-08-20 11:13:28.25	DM->CMD	"sent"	12	67	translation-l	None
69	2018-08-20 11:13:35.29	CMD	"move five feet"	13	None	None	None
70	2018-08-20 11:13:40.62	DM->CMD	"processing. . ."	13	69	processing	None
71	2018-08-20 11:13:43.32	DM->RN	"move forward 5 feet"	13	69	translation-r-default	None
72	2018-08-20 11:13:45.29	DM->CMD	"moving. . ."	13	69	ack-doing	None
73	2018-08-20 11:13:51.72	RN	"done"	13	71	ack-done	None
