id	time	stream	text	tu	rel	ant	context
1	2018-08-22 15:18:37.53	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-22 15:18:55.95	RN	"<no speech>"	X-CMD	None	None	None
3	2018-08-22 15:18:58.03	RN	"oh"	None	None	None	None
4	2018-08-22 15:18:58.38	RN	"<no speech>"	X-CMD	None	None	None
5	2018-08-22 15:18:59.83	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-22 15:18:59.88	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-22 15:19:02.35	RN	"<loud noise>"	X-CMD	None	None	None
8	2018-08-22 15:19:02.35	CMD	"<loud noise>"	X-CMD	None	None	None
9	2018-08-22 15:19:06.84	CMD	"<X: alright>"	X-CMD	None	None	None
10	2018-08-22 15:19:07.10	CMD	"<X: you can let go now>"	X-CMD	None	None	None
11	2018-08-22 15:19:11.16	DM->CMD	"calibration complete"	1	0	ack-done	None
12	2018-08-22 15:19:22.49	CMD	"i am ready"	2	None	None	None
13	2018-08-22 15:19:24.63	DM->RN	"participant is ready"	2	12	translation-r-direct	None
14	2018-08-22 15:19:28.32	DM->CMD	"I'm also ready.  <beep>"	2	12	reciprocal	None
15	2018-08-22 15:19:41.43	CMD	"take a picture"	3	None	None	None
16	2018-08-22 15:19:47.38	DM->RN	"send image"	3	15	translation-r-direct	None
17	2018-08-22 15:19:47.82	RN	"sent"	3	16	ack-done	None
18	2018-08-22 15:19:48.72	DM->CMD	"sent"	3	17	translation-l	None
19	2018-08-22 15:21:02.82	CMD	"turn forty five degrees to the left"	4	None	None	None
20	2018-08-22 15:21:04.24	CMD	"and take a picture"	4	19	continue	None
21	2018-08-22 15:21:06.01	DM->CMD	"processing. . ."	4	20*	processing	None
22	2018-08-22 15:21:10.29	DM->RN	"turn left 45 degrees"	4	19	translation-r-direct	None
23	2018-08-22 15:21:11.39	DM->RN	"then. . ."	4	22	link-next	None
24	2018-08-22 15:21:12.15	DM->CMD	"turning. . ."	4	19	ack-doing	None
25	2018-08-22 15:21:13.23	DM->RN	"send image"	4	20	translation-r-direct	None
26	2018-08-22 15:21:16.33	RN	"done and sent"	4	25*	ack-done	None
27	2018-08-22 15:21:17.55	DM->CMD	"done, sent"	4	26	translation-l	None
28	2018-08-22 15:21:24.29	CMD	"turn forty five degrees to the left"	5	None	None	None
29	2018-08-22 15:21:25.71	CMD	"and take a picture"	5	28	continue	None
30	2018-08-22 15:21:29.62	DM->CMD	"processing. . ."	5	29*	processing	None
31	2018-08-22 15:21:31.84	DM->RN	"turn left 45 degrees"	5	28	translation-r-direct	None
32	2018-08-22 15:21:32.76	DM->RN	"then. . ."	5	31	link-next	None
33	2018-08-22 15:21:33.49	DM->CMD	"turning. . ."	5	28	ack-doing	None
34	2018-08-22 15:21:34.62	DM->RN	"send image"	5	29	translation-r-direct	None
35	2018-08-22 15:21:38.70	RN	"uh done and sent"	5	34*	ack-done	None
36	2018-08-22 15:21:40.34	DM->CMD	"done, sent"	5	35	translation-l	None
37	2018-08-22 15:21:47.52	CMD	"do the same thing"	6	None	None	None
38	2018-08-22 15:21:51.60	DM->CMD	"processing. . ."	6	37	processing	None
39	2018-08-22 15:21:53.61	DM->RN	"turn left 45 degrees"	6	37	translation-r-history-partial	None
40	2018-08-22 15:21:54.85	DM->RN	"then. . ."	6	39	link-next	None
41	2018-08-22 15:21:55.63	DM->CMD	"turning. . ."	6	37	ack-doing	None
42	2018-08-22 15:21:56.77	DM->RN	"send image"	6	40	continue	None
43	2018-08-22 15:21:59.91	RN	"and done and sent"	6	42*	ack-done	None
44	2018-08-22 15:22:02.50	CMD	"repeat last action"	7	None	None	None
45	2018-08-22 15:22:03.09	DM->CMD	"done, sent"	6	43	translation-l	None
46	2018-08-22 15:22:05.07	DM->CMD	"processing. . ."	7	44	processing	None
47	2018-08-22 15:22:06.67	DM->RN	"turn left 45 degrees"	7	44	translation-r-history-partial	None
48	2018-08-22 15:22:07.55	DM->RN	"then. . ."	7	47	link-next	None
49	2018-08-22 15:22:08.54	DM->CMD	"turning. . ."	7	44	ack-doing	None
50	2018-08-22 15:22:09.34	DM->RN	"send image"	7	48	continue	None
51	2018-08-22 15:22:12.96	RN	"done and sent"	7	50*	ack-done	None
52	2018-08-22 15:22:13.47	DM->CMD	"done, sent"	7	51	translation-l	None
53	2018-08-22 15:22:20.80	CMD	"repeat last action"	8	None	None	None
54	2018-08-22 15:22:24.53	DM->CMD	"processing. . ."	8	53	processing	None
55	2018-08-22 15:22:26.77	DM->RN	"turn left 45 degrees"	8	53	translation-r-history-partial	None
56	2018-08-22 15:22:27.66	DM->RN	"then. . ."	8	55	link-next	None
57	2018-08-22 15:22:28.28	DM->CMD	"turning. . ."	8	53	ack-doing	None
58	2018-08-22 15:22:28.95	DM->RN	"send image"	8	56	continue	None
59	2018-08-22 15:22:32.33	RN	"done and sent"	8	58*	ack-done	None
60	2018-08-22 15:22:33.35	DM->CMD	"done, sent"	8	59	translation-l	None
61	2018-08-22 15:22:34.60	CMD	"turn south"	9	None	None	None
62	2018-08-22 15:22:35.07	CMD	"and take a picture"	9	61	continue	None
63	2018-08-22 15:22:37.57	CMD	"then turn southeast"	9	62	continue	None
64	2018-08-22 15:22:38.57	CMD	"and take a picture"	9	63	continue	None
65	2018-08-22 15:22:39.10	DM->CMD	"processing. . ."	9	64*	processing	None
66	2018-08-22 15:22:43.56	DM->RN	"turn to face South"	9	61	translation-r-direct	None
67	2018-08-22 15:22:44.51	DM->RN	"then. . ."	9	66	link-next	None
68	2018-08-22 15:22:45.28	DM->CMD	"turning. . ."	9	61	ack-doing	None
69	2018-08-22 15:22:46.29	DM->RN	"send image"	9	62	translation-r-direct	None
70	2018-08-22 15:22:47.71	DM->RN	"then. . ."	9	69	link-next	None
71	2018-08-22 15:22:50.08	DM->RN	"turn left 45 degrees"	9	63	translation-r-situated	None
72	2018-08-22 15:22:51.54	DM->RN	"then. . ."	9	71	link-next	None
73	2018-08-22 15:22:52.66	DM->RN	"send image"	9	64	translation-r-direct	None
74	2018-08-22 15:22:57.56	RN	"done and sent"	9	73*	ack-done	None
75	2018-08-22 15:22:58.75	DM->CMD	"done, sent"	9	74	translation-l	None
76	2018-08-22 15:23:09.22	CMD	"turn to face <pause .30> east"	10	None	None	None
77	2018-08-22 15:23:11.80	CMD	"and move until <pause .76> five feet away from the wall"	10	76	continue	None
78	2018-08-22 15:23:25.80	DM->CMD	"Hmm. . ."	10	77*	processing	None
79	2018-08-22 15:23:37.30	DM->CMD	"I will turn to face East"	10	76	ack-wilco	None
80	2018-08-22 15:23:38.48	DM->CMD	"and. . ."	10	79	link-next	None
81	2018-08-22 15:23:40.26	DM->CMD	"I will move forward 2 feet"	10	77	ack-wilco	None
82	2018-08-22 15:23:45.53	DM->RN	"turn to face East"	10	76	translation-r-direct	None
83	2018-08-22 15:23:47.22	DM->RN	"then. . ."	10	82	link-next	None
