id	time	stream	text	tu	rel	ant	context
1	2018-09-19 14:15:16.66	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-09-19 14:15:19.88	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-09-19 14:15:53.90	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-09-19 14:15:53.92	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-09-19 14:15:57.94	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-09-19 14:15:57.94	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-09-19 14:16:00.25	CMD	"<X: okay you can let it up>"	X-CMD	None	None	None
8	2018-09-19 14:16:07.42	DM->CMD	"calibration complete"	1	0	ack-done	None
9	2018-09-19 14:16:11.16	CMD	"i am ready"	2	None	None	None
10	2018-09-19 14:16:17.35	DM->CMD	"Hello! <beep>"	3	None	None	None
11	2018-09-19 14:16:20.12	DM->CMD	"Thanks for teaming up with me today."	3	10	continue	None
12	2018-09-19 14:16:25.40	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	11	continue	None
13	2018-09-19 14:16:32.96	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	12	continue	None
14	2018-09-19 14:16:42.27	DM->CMD	"You can ask for help at any time."	3	13	continue	None
15	2018-09-19 14:16:49.07	DM->CMD	"I'm also ready.  <beep>"	2	9	reciprocal	None
16	2018-09-19 14:17:36.05	CMD	"robot go up the stairs"	4	None	None	None
17	2018-09-19 14:17:39.90	CMD	"north"	4	16	continue	None
18	2018-09-19 14:17:43.01	DM->CMD	"processing. . ."	4	17*	processing	None
19	2018-09-19 14:17:56.24	DM->CMD	"I will turn to face North"	4	17*	ack-wilco	None
20	2018-09-19 14:17:57.00	DM->RN	"turn to face North"	4	17*	translation-r-contextual	None
21	2018-09-19 14:18:05.73	DM->CMD	"turning. . ."	4	17*	ack-doing	None
22	2018-09-19 14:18:08.16	RN	"done"	4	20	ack-done	None
23	2018-09-19 14:18:10.02	DM->CMD	"done"	4	22	translation-l	None
24	2018-09-19 14:18:29.99	CMD	"go up"	5	None	None	None
25	2018-09-19 14:18:35.61	DM->CMD	"processing. . ."	5	24	processing	None
26	2018-09-19 14:18:46.18	DM->CMD	"How far forward should I go?  <beep>"	5	24	req-clar	None
27	2018-09-19 14:18:53.20	CMD	"just a few steps"	5	26	clar-repair	None
28	2018-09-19 14:18:58.43	DM->CMD	"processing. . ."	5	27	processing	None
29	2018-09-19 14:19:15.32	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	5	27	nar	None
30	2018-09-19 14:19:26.30	CMD	"move towards the stairs"	6	None	None	None
31	2018-09-19 14:19:30.23	CMD	"towards the right"	6	30	continue	None
32	2018-09-19 14:19:33.78	DM->CMD	"processing. . ."	6	31	processing	None
33	2018-09-19 14:19:52.99	DM->CMD	"I'm unsure which object you mean.  <beep>"	6	31	missing-info	None
34	2018-09-19 14:20:07.09	CMD	"just go up"	7	None	None	None
35	2018-09-19 14:20:14.29	DM->CMD	"processing. . ."	7	34	processing	None
36	2018-09-19 14:20:22.47	DM->CMD	"How far forward should I go?  <beep>"	7	34	req-clar	None
37	2018-09-19 14:20:25.53	CMD	"just go up a few steps"	7	36	clar-repair	None
38	2018-09-19 14:20:31.46	DM->CMD	"processing. . ."	7	37	processing	None
39	2018-09-19 14:20:43.35	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	7	37	nar	None
40	2018-09-19 14:20:59.75	CMD	"move up"	8	None	None	None
41	2018-09-19 14:21:04.21	DM->CMD	"processing. . ."	8	40	processing	None
42	2018-09-19 14:21:11.57	DM->CMD	"How far forward should I go?  <beep>"	8	40	req-clar	None
43	2018-09-19 14:21:16.18	CMD	"five steps up"	8	42	clar-repair	None
44	2018-09-19 14:21:20.00	DM->CMD	"processing. . ."	8	43	processing	None
45	2018-09-19 14:21:37.35	DM->CMD	"How far forward should I go?  <beep>"	8	43	req-clar	None
46	2018-09-19 14:22:03.31	CMD	"move to the right"	9	None	None	None
47	2018-09-19 14:22:08.26	DM->CMD	"processing. . ."	9	46	processing	None
48	2018-09-19 14:22:18.02	DM->CMD	"How far should I turn to the right?  <beep>"	9	46	req-clar	None
49	2018-09-19 14:22:20.97	CMD	"move to the right five steps"	9	48	clar-repair	None
50	2018-09-19 14:22:32.68	DM->CMD	"processing. . ."	9	49	processing	None
51	2018-09-19 14:22:45.19	DM->CMD	"How far should I turn to the right?  <beep>"	9	49	req-clar	None
52	2018-09-19 14:22:46.80	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	9	49	nar	None
53	2018-09-19 14:23:09.69	CMD	"go up"	10	None	None	None
54	2018-09-19 14:23:14.73	CMD	"five steps"	10	53	continue	None
55	2018-09-19 14:23:18.09	DM->CMD	"processing. . ."	10	54*	processing	None
56	2018-09-19 14:23:28.54	DM->CMD	"Hmm, I'm not sure what you would like me to do. <beep>"	10	54*	nack	None
57	2018-09-19 14:23:32.21	DM->CMD	"Would you like me to send a picture?  <beep>"	11	None	None	None
58	2018-09-19 14:23:36.01	CMD	"yes"	11	57	offer-accept	None
59	2018-09-19 14:23:41.92	DM->RN	"send image"	11	58*	translation-r-direct	None
60	2018-09-19 14:23:43.78	RN	"sent"	11	59	ack-done	None
61	2018-09-19 14:23:45.19	DM->CMD	"sent"	11	60	translation-l	None
62	2018-09-19 14:24:07.38	CMD	"go straight"	12	None	None	None
63	2018-09-19 14:24:12.42	DM->CMD	"processing. . ."	12	62	processing	None
64	2018-09-19 14:24:21.79	DM->CMD	"I'm not sure where or when to stop moving forward.  <beep>"	12	62	missing-info	None
65	2018-09-19 14:24:30.79	CMD	"go ninety degrees straight"	13	None	None	None
66	2018-09-19 14:24:33.64	CMD	"up north"	13	65	continue	None
67	2018-09-19 14:24:38.79	DM->CMD	"processing. . ."	13	66*	processing	None
68	2018-09-19 14:24:50.69	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	13	66*	nar	None
69	2018-09-19 14:24:54.75	CMD	"go towards the cone"	14	None	None	None
70	2018-09-19 14:24:58.94	DM->CMD	"processing. . ."	14	69	processing	None
71	2018-09-19 14:25:06.87	DM->RN	"move to Room 1 cone"	14	69	translation-r-landmark	None
72	2018-09-19 14:25:11.15	DM->CMD	"moving. . ."	14	69	ack-doing	None
73	2018-09-19 14:25:22.56	RN	"done"	14	71	ack-done	None
74	2018-09-19 14:25:23.94	DM->CMD	"done"	14	73	translation-l	None
75	2018-09-19 14:25:29.19	CMD	"take a picture of the doorway"	15	None	None	None
76	2018-09-19 14:25:33.67	DM->RN	"send image"	15	75	translation-r-direct	None
77	2018-09-19 14:25:34.56	RN	"sent"	15	76	ack-done	None
78	2018-09-19 14:25:36.04	DM->CMD	"sent"	15	77	translation-l	None
79	2018-09-19 14:25:46.12	DM->CMD	"processing. . ."	15	78	processing	None
80	2018-09-19 14:25:52.79	DM->CMD	"How far should I turn to the left?  <beep>"	16	None	None	None
81	2018-09-19 14:25:59.03	CMD	"go three steps left"	16	80	clar-repair	None
82	2018-09-19 14:26:06.96	DM->CMD	"processing. . ."	16	81	processing	None
83	2018-09-19 14:26:17.89	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	16	81	nar	None
84	2018-09-19 14:26:23.58	CMD	"face the hallway"	17	None	None	None
85	2018-09-19 14:26:30.64	DM->CMD	"processing. . ."	17	84	processing	None
86	2018-09-19 14:26:46.71	DM->CMD	"I'm not sure what you are asking me to do.  <beep>"	17	84	nack	None
87	2018-09-19 14:26:48.26	CMD	"<notification sound>"	None	None	None	None
88	2018-09-19 14:26:48.66	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	17	84	nar	None
89	2018-09-19 14:26:54.75	CMD	"turn towards the doorway"	18	None	None	None
90	2018-09-19 14:27:00.63	DM->CMD	"processing. . ."	18	89	processing	None
91	2018-09-19 14:27:17.40	DM->RN	"turn to face alley Door 1"	18	89	translation-r-landmark	None
92	2018-09-19 14:27:28.41	RN	"done"	18	91	ack-done	None
93	2018-09-19 14:27:29.58	DM->CMD	"done"	18	92	translation-l	None
94	2018-09-19 14:27:37.79	CMD	"keep going straight"	19	None	None	None
95	2018-09-19 14:27:43.31	DM->CMD	"processing. . ."	19	94	processing	None
96	2018-09-19 14:27:50.44	DM->CMD	"There's an obstruction preventing me from doing that.  <beep>"	19	94	ack-cant	None
97	2018-09-19 14:27:53.98	CMD	"then turn right"	19	96	clar-repair	None
98	2018-09-19 14:27:56.62	CMD	"and continue going"	19	97	continue	None
99	2018-09-19 14:27:58.76	DM->CMD	"processing. . ."	19	98	processing	None
100	2018-09-19 14:28:08.16	DM->CMD	"How far should I turn to the right?  <beep>"	19	98	req-clar	None
101	2018-09-19 14:28:14.46	CMD	"turn right ninety degrees"	19	100	clar-repair	None
102	2018-09-19 14:28:17.97	DM->CMD	"ok"	19	101	ack-wilco	None
103	2018-09-19 14:28:21.60	DM->RN	"turn right 90 degrees"	19	101	translation-r-direct	None
104	2018-09-19 14:28:22.73	DM->CMD	"I will turn right 90 degrees"	19	101	ack-wilco	None
105	2018-09-19 14:28:30.78	RN	"done"	19	103	ack-done	None
106	2018-09-19 14:28:31.75	DM->CMD	"done"	19	105	translation-l	None
107	2018-09-19 14:28:35.79	CMD	"go straight"	20	None	None	None
108	2018-09-19 14:28:38.82	CMD	"travel straight"	20	107	continue	None
109	2018-09-19 14:28:42.10	DM->CMD	"processing. . ."	20	108	processing	None
110	2018-09-19 14:28:49.28	DM->CMD	"How far forward should I go?  <beep>"	20	108	req-clar	None
111	2018-09-19 14:28:54.58	CMD	"go five steps straight"	20	110	clar-repair	None
112	2018-09-19 14:29:01.10	DM->CMD	"processing. . ."	20	111	processing	None
113	2018-09-19 14:29:12.04	DM->CMD	"I'm not sure what you are asking me to do.  <beep>"	20	111	nack	None
114	2018-09-19 14:29:14.23	CMD	"to move away from the wall"	20	113	clar-repair	None
115	2018-09-19 14:29:14.84	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	20	114	nar	None
116	2018-09-19 14:29:16.52	CMD	"move away from the wall"	21	None	None	None
117	2018-09-19 14:29:21.19	DM->CMD	"processing. . ."	21	116	processing	None
118	2018-09-19 14:29:35.78	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	21	116	nar	None
119	2018-09-19 14:29:41.60	CMD	"move away from the cone"	22	None	None	None
120	2018-09-19 14:29:43.91	CMD	"travel to the right"	22	119	continue	None
121	2018-09-19 14:29:49.54	DM->CMD	"processing. . ."	22	120*	processing	None
122	2018-09-19 14:29:57.68	DM->CMD	"I'm not sure where or when to stop moving forward.  <beep>"	22	120*	missing-info	None
123	2018-09-19 14:30:02.90	CMD	"keep traveling to the right"	23	None	None	None
124	2018-09-19 14:30:05.50	CMD	"five steps"	23	123	continue	None
125	2018-09-19 14:30:11.32	DM->CMD	"processing. . ."	23	124*	processing	None
126	2018-09-19 14:30:23.09	DM->CMD	"I'm not sure what you are asking me to do.  <beep>"	23	124*	nack	None
127	2018-09-19 14:30:24.79	CMD	"take a picture of your front viewing"	24	None	None	None
128	2018-09-19 14:30:27.33	CMD	"what you see"	24	127	continue	None
