id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	14.89	RN	"done"	1	1	ack-done	None
4	16.53	DM->CMD	"calibration complete"	1	3	translation-l	None
5	27.88	CMD	"travel straight fff five feet"	2	None	None	None
6	34.21	DM->CMD	"ok"	2	5	ack-wilco	None
7	37.69	DM->RN	"move forward 5 feet"	2	5	translation-r-direct	None
8	38.6	DM->CMD	"I will move forward 5 feet"	2	5	ack-wilco	None
9	41.1	DM->CMD	"moving. . ."	2	5	ack-doing	None
10	48.18	RN	"done"	2	7	ack-done	None
11	49.48	DM->CMD	"done"	2	10	translation-l	None
12	54.01	CMD	"take a picture"	3	None	None	None
13	57	DM->RN	"send image"	3	12	translation-r-direct	None
14	58.06	RN	"sent"	3	13	ack-done	None
15	59.4	DM->CMD	"sent"	3	14	translation-l	None
16	70.03	CMD	"travel through doorway"	4	None	None	None
17	72.83	CMD	"five feet"	4	16	continue	None
18	78.3	DM->CMD	"ok"	4	17*	ack-wilco	None
19	81.38	DM->RN	"move forward 5 feet"	4	17*	translation-r-situated	None
20	85.04	DM->CMD	"moving. . ."	4	17*	ack-doing	None
21	91.76	RN	"uh done"	4	19	ack-done	None
22	93.68	DM->CMD	"done"	4	21	translation-l	None
23	96.16	CMD	"take a picture"	5	None	None	None
24	98.4	DM->RN	"send image"	5	23	translation-r-direct	None
25	99.63	RN	"sent"	5	24	ack-done	None
26	101.07	DM->CMD	"sent"	5	25	translation-l	None
27	103.28	CMD	"<pause> turn fifteen degrees to your left"	6	None	None	None
28	108.67	CMD	"and take a picture"	6	27	continue	None
29	111.01	DM->CMD	"ok"	6	28*	ack-wilco	None
30	116.86	DM->RN	"turn left 15 degrees"	6	27	translation-r-direct	None
31	118.28	DM->RN	"then. . ."	6	30	link-next	None
32	119.33	DM->RN	"send image"	6	28	translation-r-direct	None
33	120.16	DM->CMD	"turning. . ."	6	27	ack-doing	None
34	122.72	RN	"done and sent"	6	32*	ack-done	None
35	123.88	DM->CMD	"done, sent"	6	34	translation-l	None
36	139.58	CMD	"travel two feet"	7	None	None	None
37	144.53	DM->CMD	"ok"	7	36	ack-wilco	None
38	147.32	DM->RN	"move forward 2 feet"	7	36	translation-r-direct	None
39	148.4	DM->CMD	"I will move forward 2 feet"	7	36	ack-wilco	None
40	151.23	DM->CMD	"moving. . ."	7	36	ack-doing	None
41	155.48	RN	"uh done"	7	38	ack-done	None
42	157.26	DM->CMD	"done"	7	41	translation-l	None
43	160.51	CMD	"<pause> turn ten degrees to your left"	8	None	None	None
44	164.95	CMD	"and travel three feet"	8	43	continue	None
45	169.99	DM->CMD	"ok"	8	44*	ack-wilco	None
46	176.4	DM->RN	"turn left 10 degrees"	8	43	translation-r-direct	None
47	177.69	DM->RN	"then. . ."	8	46	link-next	None
48	179.15	DM->RN	"move forward 3 feet"	8	44	translation-r-direct	None
49	181.56	DM->CMD	"moving. . ."	8	44	ack-doing	None
50	188.42	RN	"uh done"	8	48*	ack-done	None
51	190.12	DM->CMD	"done"	8	50	translation-l	None
52	205.22	CMD	"<pause> turn to your left one hundred and twenty degrees"	9	None	None	None
53	209.36	CMD	"and take a picture"	9	52	continue	None
54	211.59	DM->CMD	"ok"	9	53*	ack-wilco	None
55	218.14	DM->RN	"turn left 120 degrees"	9	52	translation-r-direct	None
56	219.6	DM->RN	"then. . ."	9	55	link-next	None
57	220.79	DM->RN	"send image"	9	53	translation-r-direct	None
58	221.46	DM->CMD	"turning. . ."	9	52	ack-doing	None
59	241.079999999999	RN	"uh done and sent"	9	57*	ack-done	None
60	243.45	DM->CMD	"done, sent"	9	59	translation-l	None
61	253.09	CMD	"turn ninety degrees to your left"	10	None	None	None
