id	time	stream	text	tu	rel	ant	context
1	2018-08-07 10:04:17.81	DM->RN	"ok"	1	0	ack-wilco	None
2	2018-08-07 10:15:26.12	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-07 10:16:05.74	RN	"<no speech>"	None	None	None	None
4	2018-08-07 10:16:06.78	CMD	"<no speech>"	None	None	None	None
5	2018-08-07 10:16:08.89	CMD	"<X: alright you have it held down>"	X-CMD	None	None	None
6	2018-08-07 10:16:09.85	CMD	"mhm"	X-CMD	None	None	None
7	2018-08-07 10:16:10.23	CMD	"<X: okay>"	X-CMD	None	None	None
8	2018-08-07 10:16:12.33	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
9	2018-08-07 10:16:12.35	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
10	2018-08-07 10:16:14.58	RN	"<loud noise>"	X-CMD	None	None	None
11	2018-08-07 10:16:14.58	CMD	"<loud noise>"	X-CMD	None	None	None
12	2018-08-07 10:16:21.02	DM->CMD	"calibration complete"	1	0	ack-done	None
13	2018-08-07 10:16:21.93	CMD	"<X: alright you can let go xxx>"	X-CMD	None	None	None
14	2018-08-07 10:17:23.49	CMD	"i am ready"	2	None	None	None
15	2018-08-07 10:17:24.81	DM->RN	"participant is ready"	2	14	translation-r-direct	None
16	2018-08-07 10:17:28.40	DM->CMD	"Hello! <beep>"	3	None	None	None
17	2018-08-07 10:17:30.92	DM->CMD	"Thanks for teaming up with me today."	3	16	continue	None
18	2018-08-07 10:17:33.33	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	17	continue	None
19	2018-08-07 10:17:36.13	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	18	continue	None
20	2018-08-07 10:17:39.19	DM->CMD	"You can ask for help at any time."	3	19	continue	None
21	2018-08-07 10:17:50.52	CMD	"move forward"	4	None	None	None
22	2018-08-07 10:17:55.35	DM->CMD	"How far forward should I go?  <beep>"	4	21	req-clar	None
23	2018-08-07 10:17:58.04	CMD	"ten feet"	4	22	clar-repair	None
24	2018-08-07 10:17:59.72	DM->CMD	"processing. . ."	4	23*	processing	None
25	2018-08-07 10:18:05.84	DM->CMD	"I will move forward 10 feet"	4	23*	ack-wilco	None
26	2018-08-07 10:18:07.93	DM->RN	"move forward 10 feet"	4	23*	translation-r-direct	None
27	2018-08-07 10:18:11.90	DM->CMD	"moving. . ."	4	23*	ack-doing	None
28	2018-08-07 10:18:19.23	RN	"done"	4	26	ack-done	None
29	2018-08-07 10:18:20.25	DM->CMD	"done"	4	28	translation-l	None
30	2018-08-07 10:18:26.85	CMD	"move forward <pause .41> ten feet"	5	None	None	None
31	2018-08-07 10:18:31.33	DM->CMD	"processing. . ."	5	30	processing	None
32	2018-08-07 10:18:34.76	DM->RN	"move forward 10 feet"	5	30	translation-r-direct	None
33	2018-08-07 10:18:37.75	DM->CMD	"moving. . ."	5	30	ack-doing	None
34	2018-08-07 10:18:45.80	RN	"done"	5	32	ack-done	None
35	2018-08-07 10:18:47.19	DM->CMD	"I moved forward 10 feet"	5	34	translation-l	None
36	2018-08-07 10:18:54.18	CMD	"go north"	6	None	None	None
37	2018-08-07 10:19:05.03	CMD	"go north"	6	36	summarization	None
38	2018-08-07 10:19:07.44	DM->CMD	"How far north should I go?"	6	37	req-clar	None
39	2018-08-07 10:19:09.53	CMD	"five feet"	6	38	clar-repair	None
40	2018-08-07 10:19:12.57	DM->CMD	"processing. . ."	6	39*	processing	None
41	2018-08-07 10:19:16.70	DM->RN	"turn to face North"	6	39*	translation-r-direct-partial	None
42	2018-08-07 10:19:17.84	DM->RN	"then. . ."	6	41	link-next	None
43	2018-08-07 10:19:19.36	DM->CMD	"turning. . ."	6	39*	ack-doing-prep	None
44	2018-08-07 10:19:20.86	DM->RN	"move forward 5 feet"	6	42	continue	None
45	2018-08-07 10:19:27.71	DM->CMD	"moving. . ."	6	39*	ack-doing	None
46	2018-08-07 10:19:29.14	RN	"xxx uh done"	6	44*	ack-done	None
47	2018-08-07 10:19:33.08	DM->CMD	"done"	6	46	translation-l	None
48	2018-08-07 10:19:41.08	CMD	"take a picture"	7	None	None	None
49	2018-08-07 10:19:45.73	DM->RN	"send image"	7	48	translation-r-direct	None
50	2018-08-07 10:19:48.05	RN	"sent"	7	49	ack-done	None
51	2018-08-07 10:19:49.52	DM->CMD	"sent"	7	50	translation-l	None
52	2018-08-07 10:20:07.46	CMD	"go south <pause .41> five feet"	8	None	None	None
53	2018-08-07 10:20:16.47	DM->CMD	"processing. . ."	8	52	processing	None
54	2018-08-07 10:20:23.85	DM->RN	"turn to face South"	8	52	translation-r-direct-partial	None
55	2018-08-07 10:20:24.93	DM->RN	"then. . ."	8	54	link-next	None
56	2018-08-07 10:20:26.52	DM->CMD	"turning. . ."	8	52	ack-doing	None
57	2018-08-07 10:20:28.62	DM->RN	"move forward 5 feet"	8	55	continue	None
58	2018-08-07 10:20:42.61	RN	"done"	8	57*	ack-done	None
59	2018-08-07 10:20:46.57	DM->CMD	"done"	8	58	translation-l	None
60	2018-08-07 10:20:53.20	CMD	"go west ten feet"	9	None	None	None
61	2018-08-07 10:20:56.83	DM->CMD	"processing. . ."	9	60	processing	None
62	2018-08-07 10:21:00.00	DM->RN	"turn to face West"	9	60	translation-r-direct-partial	None
63	2018-08-07 10:21:01.25	DM->RN	"then. . ."	9	62	link-next	None
64	2018-08-07 10:21:02.21	DM->CMD	"turning. . ."	9	60	ack-doing	None
65	2018-08-07 10:21:03.32	DM->RN	"move forward 10 feet"	9	63	continue	None
66	2018-08-07 10:21:21.20	RN	"done"	9	65*	ack-done	None
67	2018-08-07 10:21:25.12	DM->CMD	"I moved forward 10 feet"	9	66	translation-l	None
68	2018-08-07 10:21:28.78	CMD	"go forward five feet"	10	None	None	None
69	2018-08-07 10:21:32.73	DM->CMD	"processing. . ."	10	68	processing	None
70	2018-08-07 10:21:36.08	DM->RN	"move forward 5 feet"	10	68	translation-r-direct	None
71	2018-08-07 10:21:38.53	DM->CMD	"moving. . ."	10	68	ack-doing	None
72	2018-08-07 10:21:42.98	RN	"done"	10	70	ack-done	None
73	2018-08-07 10:21:43.81	DM->CMD	"done"	10	72	translation-l	None
74	2018-08-07 10:21:45.62	CMD	"turn north"	11	None	None	None
75	2018-08-07 10:21:47.12	CMD	"take a picture"	11	74	continue	None
76	2018-08-07 10:21:49.67	DM->CMD	"processing. . ."	11	75*	processing	None
77	2018-08-07 10:21:52.66	DM->RN	"turn to face North"	11	74	translation-r-direct	None
78	2018-08-07 10:21:53.48	DM->RN	"then. . ."	11	77	link-next	None
79	2018-08-07 10:21:54.60	DM->CMD	"turning. . ."	11	74	ack-doing	None
80	2018-08-07 10:21:56.15	DM->RN	"send image"	11	75	translation-r-direct	None
81	2018-08-07 10:22:02.11	RN	"done and sent"	11	80*	ack-done	None
82	2018-08-07 10:22:02.72	DM->CMD	"done, sent"	11	81	translation-l	None
83	2018-08-07 10:22:15.02	CMD	"move <pause .25> east"	12	None	None	None
84	2018-08-07 10:22:18.39	CMD	"twenty feet"	12	83	continue	None
85	2018-08-07 10:22:25.82	DM->CMD	"processing. . ."	12	84*	processing	None
86	2018-08-07 10:22:27.87	DM->RN	"turn to face East"	12	83	translation-r-direct-partial	None
87	2018-08-07 10:22:29.03	DM->RN	"then. . ."	12	86	link-next	None
88	2018-08-07 10:22:30.11	DM->CMD	"turning. . ."	12	84*	ack-doing-prep	None
89	2018-08-07 10:22:37.33	DM->RN	"move forward 20 feet"	12	87	continue	None
90	2018-08-07 10:22:39.18	DM->CMD	"moving. . ."	12	84*	ack-doing	None
91	2018-08-07 10:22:54.01	RN	"done"	12	89*	ack-done	None
92	2018-08-07 10:22:54.92	DM->CMD	"done"	12	91	translation-l	None
93	2018-08-07 10:22:57.37	CMD	"<breath>"	None	None	None	None
94	2018-08-07 10:22:58.11	CMD	"continue forward five feet"	13	None	None	None
95	2018-08-07 10:23:06.05	DM->CMD	"processing. . ."	13	94	processing	None
96	2018-08-07 10:23:10.84	DM->CMD	"I will move forward 5 feet"	13	94	ack-wilco	None
97	2018-08-07 10:23:11.95	DM->RN	"move forward 5 feet"	13	94	translation-r-direct	None
98	2018-08-07 10:23:16.49	DM->CMD	"moving. . ."	13	94	ack-doing	None
99	2018-08-07 10:23:18.91	RN	"done"	13	97	ack-done	None
100	2018-08-07 10:23:19.84	DM->CMD	"done"	13	99	translation-l	None
101	2018-08-07 10:24:15.47	CMD	"can you see a orange cone"	14	None	None	None
102	2018-08-07 10:24:23.23	DM->CMD	"yes"	14	101	answer	None
103	2018-08-07 10:24:32.90	CMD	"where is the cone"	14	102	3feedback	None
104	2018-08-07 10:24:33.41	DM->CMD	"Would you like me to send a picture?  <beep>"	15	None	None	None
105	2018-08-07 10:24:36.25	CMD	"yes"	15	104	offer-accept	None
106	2018-08-07 10:24:38.70	DM->RN	"send image"	15	105*	translation-r-direct	None
107	2018-08-07 10:24:41.02	RN	"sent"	15	106	ack-done	None
