id	time	stream	text	tu	rel	ant	context
1	2018-08-23 09:51:25.45	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-23 09:51:27.48	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-23 09:51:57.15	CMD	"<X: hold down xxx>"	X-CMD	None	None	None
4	2018-08-23 09:51:58.76	CMD	"<no speech>"	X-CMD	None	None	None
5	2018-08-23 09:52:06.61	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-23 09:52:06.68	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-23 09:52:10.22	RN	"<loud noise>"	X-CMD	None	None	None
8	2018-08-23 09:52:10.22	CMD	"<loud noise>"	X-CMD	None	None	None
9	2018-08-23 09:52:10.52	CMD	"<no speech>"	X-CMD	None	None	None
10	2018-08-23 09:52:12.69	CMD	"<X: okay you can let it>"	X-CMD	None	None	None
11	2018-08-23 09:52:17.54	DM->CMD	"calibration complete"	1	0	ack-done	None
12	2018-08-23 09:52:26.54	CMD	"i am ready"	2	None	None	None
13	2018-08-23 09:52:27.70	CMD	"<X: and then see<disfl>>"	X-CMD	None	None	None
14	2018-08-23 09:52:32.56	DM->CMD	"Hello! <beep>"	3	None	None	None
15	2018-08-23 09:52:36.06	DM->CMD	"Thanks for teaming up with me today."	3	14	continue	None
16	2018-08-23 09:52:41.20	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	15	continue	None
17	2018-08-23 09:52:49.27	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	16	continue	None
18	2018-08-23 09:52:59.18	DM->CMD	"You can ask for help at any time."	3	17	continue	None
19	2018-08-23 09:53:06.20	DM->CMD	"I'm also ready.  <beep>"	2	12	reciprocal	None
20	2018-08-23 09:53:48.95	CMD	"<X: you can go on>"	X-CMD	None	None	None
21	2018-08-23 09:53:49.65	CMD	"okay"	X-CMD	None	None	None
22	2018-08-23 09:53:50.11	CMD	"<X: and you can say whatever you're comfortable saying to the robot to try and do those tasks so you want to be exploring the environment>"	X-CMD	None	None	None
23	2018-08-23 09:53:58.80	CMD	"<X: xxx>"	X-CMD	None	None	None
24	2018-08-23 09:54:01.17	CMD	"okay"	X-CMD	None	None	None
25	2018-08-23 09:54:01.73	CMD	"<X: so whatever you're comfortable saying<disfl>>"	X-CMD	None	None	None
26	2018-08-23 09:54:13.49	CMD	"uh robot <pause, .87> go straight"	4	None	None	None
27	2018-08-23 09:54:16.58	CMD	"<no speech>"	None	None	None	None
28	2018-08-23 09:54:18.91	DM->CMD	"processing. . ."	4	26	processing	None
29	2018-08-23 09:54:22.65	CMD	"<notification sound>"	None	None	None	None
30	2018-08-23 09:54:23.25	CMD	"<no speech>"	None	None	None	None
31	2018-08-23 09:54:23.52	DM->CMD	"How far forward should I go?  <beep>"	4	26	req-clar	None
32	2018-08-23 09:54:24.57	CMD	"robot look for doorways"	5	None	None	None
33	2018-08-23 09:54:25.92	CMD	"<no speech>"	None	None	None	None
34	2018-08-23 09:54:30.63	DM->CMD	"processing. . ."	5	32	processing	None
35	2018-08-23 09:54:39.48	DM->CMD	"I need your help to find doorways."	5	32	nar	None
36	2018-08-23 09:54:43.79	CMD	"robot go straight"	6	None	None	None
37	2018-08-23 09:54:44.77	CMD	"<no speech>"	None	None	None	None
38	2018-08-23 09:54:49.17	CMD	"<notification sound>"	None	None	None	None
39	2018-08-23 09:54:49.76	CMD	"<no speech>"	None	None	None	None
40	2018-08-23 09:54:50.11	DM->CMD	"How far forward should I go?  <beep>"	6	36	req-clar	None
41	2018-08-23 09:54:50.40	CMD	"uh go two feet"	6	40	clar-repair	None
42	2018-08-23 09:54:53.13	CMD	"<no speech>"	None	None	None	None
43	2018-08-23 09:54:54.35	DM->CMD	"ok, I think I got it."	6	41*	ack-understand	None
44	2018-08-23 09:54:58.00	DM->RN	"move forward 2 feet"	6	41*	translation-r-direct	None
45	2018-08-23 09:54:59.40	DM->CMD	"I will move forward 2 feet"	6	41*	ack-wilco	None
46	2018-08-23 09:55:03.18	RN	"done"	6	44	ack-done	None
47	2018-08-23 09:55:05.25	DM->CMD	"done"	6	46	translation-l	None
48	2018-08-23 09:55:06.50	CMD	"robot go fssstraight<disfl> uh ten feet"	7	None	None	None
49	2018-08-23 09:55:10.08	CMD	"<no speech>"	None	None	None	None
50	2018-08-23 09:55:13.84	DM->CMD	"ok"	7	48	ack-wilco	None
51	2018-08-23 09:55:16.09	DM->RN	"move forward 10 feet"	7	48	translation-r-direct	None
52	2018-08-23 09:55:19.05	DM->CMD	"moving. . ."	7	48	ack-doing	None
53	2018-08-23 09:55:27.84	RN	"done"	7	51	ack-done	None
54	2018-08-23 09:55:28.50	CMD	"robot go right <pause, 1.07> two feet"	8	None	None	None
55	2018-08-23 09:55:29.89	DM->CMD	"I moved forward 10 feet"	7	53	translation-l	None
56	2018-08-23 09:55:31.33	CMD	"<no speech>"	None	None	None	None
57	2018-08-23 09:55:34.87	DM->CMD	"processing. . ."	8	54	processing	None
58	2018-08-23 09:55:46.82	DM->CMD	"I will turn right 90 degrees"	8	54	ack-wilco-prep	None
59	2018-08-23 09:55:47.51	DM->RN	"turn right 90 degrees"	8	54	translation-r-situated-partial	None
60	2018-08-23 09:55:48.58	DM->CMD	"I will move forward 2 feet"	8	54	ack-wilco	None
61	2018-08-23 09:55:49.28	DM->RN	"move forward 2 feet"	8	59	continue	None
62	2018-08-23 09:56:06.13	RN	"done"	8	61*	ack-done	None
63	2018-08-23 09:56:08.17	DM->CMD	"done"	8	62	translation-l	None
64	2018-08-23 09:56:09.42	CMD	"uh robot turn left"	9	None	None	None
65	2018-08-23 09:56:10.95	CMD	"<no speech>"	None	None	None	None
66	2018-08-23 09:56:14.95	DM->CMD	"processing. . ."	9	64	processing	None
67	2018-08-23 09:56:29.04	DM->CMD	"I will turn left 90 degrees"	9	64	ack-wilco	None
68	2018-08-23 09:56:29.85	DM->RN	"turn left 90 degrees"	9	64	translation-r-situated	None
69	2018-08-23 09:56:40.32	CMD	"robot go forward <pause, 1.0> twenty feet"	10	None	None	None
70	2018-08-23 09:56:40.38	RN	"done"	9	68	ack-done	None
71	2018-08-23 09:56:42.25	DM->CMD	"done"	9	70	translation-l	None
72	2018-08-23 09:56:43.11	CMD	"<no speech>"	None	None	None	None
73	2018-08-23 09:56:48.06	DM->CMD	"ok"	10	69	ack-wilco	None
74	2018-08-23 09:56:53.96	CMD	"robot go forward twenty feet"	10	69	summarization	None
75	2018-08-23 09:56:54.74	DM->RN	"move forward 20ft"	10	74	translation-r-direct	None
76	2018-08-23 09:56:55.66	CMD	"<no speech>"	None	None	None	None
77	2018-08-23 09:56:58.76	DM->CMD	"moving. . ."	10	74	ack-doing	None
78	2018-08-23 09:57:14.63	RN	"done"	10	75	ack-done	None
79	2018-08-23 09:57:17.30	CMD	"robot go forward ten feet"	11	None	None	None
80	2018-08-23 09:57:17.45	DM->CMD	"done"	10	78	translation-l	None
81	2018-08-23 09:57:19.03	CMD	"<no speech>"	None	None	None	None
82	2018-08-23 09:57:23.46	DM->CMD	"processing. . ."	11	79	processing	None
83	2018-08-23 09:57:27.13	DM->RN	"move forward 10 feet"	11	79	translation-r-direct	None
84	2018-08-23 09:57:29.45	RN	"should i avoid the cone"	11	83	comment	None
85	2018-08-23 09:57:35.52	DM->CMD	"moving. . ."	11	79	ack-doing	None
86	2018-08-23 09:57:44.58	RN	"done"	11	83	ack-done	None
87	2018-08-23 09:57:44.83	RN	"it could only go eight"	11	86	comment	None
88	2018-08-23 09:57:45.22	CMD	"robot go left <pause, 1.38> ten feet"	12	None	None	None
89	2018-08-23 09:57:47.16	DM->CMD	"done"	11	87	translation-l	None
90	2018-08-23 09:57:48.19	CMD	"<no speech>"	None	None	None	None
91	2018-08-23 09:57:52.04	DM->CMD	"processing. . ."	12	88	processing	None
92	2018-08-23 09:58:01.46	DM->RN	"turn left 90 degrees"	12	88	translation-r-situated-partial	None
93	2018-08-23 09:58:03.13	DM->RN	"move forward 10 feet"	12	92	continue	None
94	2018-08-23 09:58:06.47	RN	"there's not ten feet to my left"	12	93*	comment	None
95	2018-08-23 09:58:18.10	CMD	"<notification sound>"	None	None	None	None
96	2018-08-23 09:58:18.69	CMD	"<no speech>"	None	None	None	None
97	2018-08-23 09:58:19.00	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"	12	94	translation-l	None
98	2018-08-23 09:58:20.80	CMD	"robot turn left"	13	None	None	None
99	2018-08-23 09:58:22.19	CMD	"<no speech>"	None	None	None	None
100	2018-08-23 09:58:25.41	DM->CMD	"ok"	13	98	ack-wilco	None
101	2018-08-23 09:58:28.80	DM->CMD	"I will turn left 90 degrees"	13	98	ack-wilco	None
102	2018-08-23 09:58:29.74	DM->RN	"turn left 90 degrees"	13	98	translation-r-situated	None
103	2018-08-23 09:58:38.88	RN	"done"	13	102	ack-done	None
