id	time	stream	text	tu	rel	ant	context
1	2018-08-14 10:21:11.42	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-14 10:21:12.49	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-14 10:21:31.66	CMD	"<X: now xxx and xxx>"	X-CMD	None	None	None
4	2018-08-14 10:21:34.62	CMD	"<X: so um go on could you push the button down and hold it until i tell you to let it up"	X-CMD	None	None	None
5	2018-08-14 10:21:38.90	CMD	"sure it's been down the whole time"	X-CMD	None	None	None
6	2018-08-14 10:21:40.57	CMD	"<X: oh ok>"	X-CMD	None	None	None
7	2018-08-14 10:21:48.45	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
8	2018-08-14 10:21:48.46	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
9	2018-08-14 10:21:52.21	RN	"<loud noise>"	X-CMD	None	None	None
10	2018-08-14 10:21:52.21	CMD	"<loud noise>"	X-CMD	None	None	None
11	2018-08-14 10:21:54.72	CMD	"<X: ok you can let it up>"	X-CMD	None	None	None
12	2018-08-14 10:21:58.98	DM->CMD	"calibration complete"	1	0	ack-done	None
13	2018-08-14 10:22:14.94	CMD	"i am ready"	2	None	None	None
14	2018-08-14 10:22:17.37	DM->CMD	"Hello! <beep>"	3	None	None	None
15	2018-08-14 10:22:19.26	DM->CMD	"Thanks for teaming up with me today."	3	14	continue	None
16	2018-08-14 10:22:23.72	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	15	continue	None
17	2018-08-14 10:22:28.55	DM->RN	"participant is ready"	2	13	translation-r-direct	None
18	2018-08-14 10:22:29.75	CMD	"hi"	3	14	reciprocal	None
19	2018-08-14 10:22:30.36	CMD	"i understand"	3	16*	ack-understand	None
20	2018-08-14 10:22:31.83	CMD	"let's count the number of doorways you see"	4	None	None	None
21	2018-08-14 10:22:32.05	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	16	continue	None
22	2018-08-14 10:22:36.76	DM->CMD	"You can ask for help at any time."	3	21	continue	None
23	2018-08-14 10:22:41.38	DM->CMD	"I'm ready.  <beep>"	3	22	continue	None
24	2018-08-14 10:22:45.04	CMD	"let's count the number of doorways you see"	4	20	summarization	None
25	2018-08-14 10:22:52.53	DM->CMD	"processing. . ."	4	24*	processing	None
