id	time	stream	text	tu	rel	ant	context
1	2018-08-15 14:11:25.69	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-15 14:11:26.67	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-15 14:11:51.19	CMD	"okay"	1	2	3feedback	None
4	2018-08-15 14:11:51.61	CMD	"<no speech>"	X-CMD	None	None	None
5	2018-08-15 14:11:59.47	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-15 14:11:59.52	RN	"<audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-15 14:12:03.07	RN	"<loud noise>"	X-CMD	None	None	None
8	2018-08-15 14:12:03.07	CMD	"<loud noise>"	X-CMD	None	None	None
9	2018-08-15 14:12:03.36	CMD	"<no speech>"	X-CMD	None	None	None
10	2018-08-15 14:12:05.26	CMD	"<X: okay you can let it up>"	X-CMD	None	None	None
11	2018-08-15 14:12:05.87	DM->CMD	"calibration complete"	1	0	ack-done	None
12	2018-08-15 14:12:15.64	CMD	"i am ready"	2	None	None	None
13	2018-08-15 14:12:16.85	DM->RN	"participant is ready"	2	12	translation-r-direct	None
14	2018-08-15 14:12:18.82	DM->CMD	"Hello! <beep>"	3	None	None	None
15	2018-08-15 14:12:19.98	DM->CMD	"Thanks for teaming up with me today."	3	14	continue	None
16	2018-08-15 14:12:22.77	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	15	continue	None
17	2018-08-15 14:12:28.97	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	16	continue	None
18	2018-08-15 14:12:35.77	DM->CMD	"You can ask for help at any time."	3	17	continue	None
19	2018-08-15 14:12:40.01	DM->CMD	"I'm ready.  <beep>"	3	18	continue	None
20	2018-08-15 14:12:51.56	CMD	"go in the alley"	4	None	None	None
21	2018-08-15 14:12:54.95	DM->CMD	"processing. . ."	4	20	processing	None
22	2018-08-15 14:13:00.58	DM->CMD	"I'm not sure where or when to stop moving forward.  <beep>"	4	20	ack-unsure	None
23	2018-08-15 14:13:01.88	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	4	22	nar	None
24	2018-08-15 14:13:09.65	CMD	"move forward"	5	None	None	None
25	2018-08-15 14:13:12.61	DM->CMD	"How far should I move forward? <beep>"	5	24	req-clar	None
26	2018-08-15 14:13:15.61	CMD	"three feet"	5	25	clar-repair	None
27	2018-08-15 14:13:17.93	DM->CMD	"ok"	5	26*	ack-wilco	None
28	2018-08-15 14:13:21.62	DM->RN	"move forward 3 feet"	5	26*	translation-r-direct	None
29	2018-08-15 14:13:22.50	DM->CMD	"I will move forward 3 feet"	5	26*	ack-wilco	None
30	2018-08-15 14:13:28.74	RN	"done"	5	28	ack-done	None
31	2018-08-15 14:13:30.13	DM->CMD	"done"	5	30	translation-l	None
32	2018-08-15 14:13:33.85	DM->CMD	"Would you like me to send a picture?  <beep>"	6	None	None	None
33	2018-08-15 14:13:36.74	CMD	"yes"	6	32	offer-accept	None
34	2018-08-15 14:13:38.27	DM->RN	"send image"	6	33*	translation-r-direct	None
35	2018-08-15 14:13:39.43	RN	"sent"	6	34	ack-done	None
