id	time	stream	text	tu	rel	ant	context
1	1969-12-31 20:00:00.00	DM->RN	"navigator has joined the session"	None	None	None	None
2	1969-12-31 20:00:00.00	DM->RN	"navigator has joined the session"	None	None	None	None
3	1969-12-31 20:00:00.00	DM->RN	"navigator has joined the session"	None	None	None	None
4	1969-12-31 20:00:00.00	DM->RN	"navigator has joined the session"	None	None	None	None
5	2018-08-16 10:22:06.83	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
6	2018-08-16 10:22:29.53	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-16 10:22:30.18	RN	"<X: in three two one>"	X-CMD	None	None	None
8	2018-08-16 10:22:31.87	RN	"<loud noise>"	X-CMD	None	None	None
9	2018-08-16 10:22:31.87	CMD	"<loud noise>"	X-CMD	None	None	None
10	2018-08-16 10:22:33.55	CMD	"<X: okay>"	X-CMD	None	None	None
11	2018-08-16 10:22:34.48	CMD	"<X: as soon as it says> <pause .44> <X: done calibrating there>"	X-CMD	None	None	None
12	2018-08-16 10:22:37.39	DM->CMD	"calibration complete"	1	0	ack-done	None
13	2018-08-16 10:22:50.30	CMD	"i am ready"	2	None	None	None
14	2018-08-16 10:22:51.72	DM->RN	"participant is ready"	2	13	translation-r-direct	None
15	2018-08-16 10:22:55.02	DM->CMD	"Hello! <beep>"	3	None	None	None
16	2018-08-16 10:22:57.14	DM->CMD	"Thanks for teaming up with me today."	3	15	continue	None
17	2018-08-16 10:22:59.82	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	16	continue	None
18	2018-08-16 10:23:04.03	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	17	continue	None
19	2018-08-16 10:23:09.17	DM->CMD	"You can ask for help at any time."	3	18	continue	None
20	2018-08-16 10:23:17.09	CMD	"move forward please"	4	None	None	None
21	2018-08-16 10:23:20.28	DM->CMD	"How far forward should I go?  <beep>"	4	20	req-clar	None
22	2018-08-16 10:23:24.08	CMD	"uh until that <pause .25> first doorway on your right <ri>"	4	21	clar-repair	None
23	2018-08-16 10:23:35.23	DM->CMD	"Hmm. . ."	4	22	processing	None
24	2018-08-16 10:23:42.36	DM->CMD	"I don't see a door on the right.  <beep>"	4	22*	missing-info	None
25	2018-08-16 10:23:44.87	CMD	"i'm sorry"	4	24	other	None
26	2018-08-16 10:23:45.27	CMD	"i meant left"	4	24	clar-repair	None
27	2018-08-16 10:23:48.60	DM->CMD	"processing. . ."	4	26*	processing	None
28	2018-08-16 10:24:13.40	DM->RN	"move forward 5 feet"	4	26*	translation-r-situated	None
29	2018-08-16 10:24:15.89	DM->CMD	"moving. . ."	4	26*	ack-doing	None
30	2018-08-16 10:24:20.63	RN	"done"	4	28	ack-done	None
31	2018-08-16 10:24:21.67	DM->CMD	"done"	4	30	translation-l	None
32	2018-08-16 10:24:26.98	CMD	"can you keep moving down till the end of what you can see"	5	None	None	None
