id	time	stream	text	tu	rel	ant	context
1	2018-06-25 09:59:36.22	DM->RN	"ok"	1	0	ack	None
2	2018-06-25 10:13:35.94	DM->CMD	"I can hear you."	1	1	translation-l	None
3	2018-06-25 10:15:07.71	RN	"uh ready <pause>"	1	0	comment	None
4	2018-06-25 10:15:08.61	RN	"or done"	1	3	continue	None
5	2018-06-25 10:15:14.14	CMD	"i am ready"	2	None	None	None
6	2018-06-25 10:15:16.41	DM->CMD	"Hello! <beep>"	3	None	None	None
7	2018-06-25 10:15:19.52	DM->CMD	"Thanks for teaming up with me today."	3	6	continue	None
8	2018-06-25 10:15:22.42	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	7	continue	None
9	2018-06-25 10:15:24.66	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	8	continue	None
10	2018-06-25 10:15:26.93	DM->CMD	"You can ask for help at any time."	3	9	continue	None
11	2018-06-25 10:15:31.00	CMD	"<X: audio sync three two one>"	X-CMD	None	None	None
12	2018-06-25 10:15:31.45	RN	"<X: three two one>"	X-CMD	None	None	None
13	2018-06-25 10:15:33.02	RN	"<loud noise>"	X-CMD	None	None	None
14	2018-06-25 10:15:33.02	CMD	"<loud noise>"	X-CMD	None	None	None
15	2018-06-25 10:15:58.39	CMD	"take a picture"	4	None	None	None
16	2018-06-25 10:16:03.95	DM->RN	"send image"	4	15	translation-r-direct	None
17	2018-06-25 10:16:04.95	RN	"sent"	4	16	ack-done	None
18	2018-06-25 10:16:06.29	DM->CMD	"sent"	4	17	translation-l	None
19	2018-06-25 10:16:21.19	CMD	"turn left"	5	None	None	None
20	2018-06-25 10:16:27.55	CMD	"turn north"	5	19	summarization	None
21	2018-06-25 10:16:28.02	DM->CMD	"How far should I turn to the left?  <beep>"	5	20*	req-clar	None
22	2018-06-25 10:16:37.06	DM->CMD	"How far should I rotate left? <beep>"	5	21	summarization	None
23	2018-06-25 10:16:38.41	CMD	"one meter"	5	22*	clar-repair	None
24	2018-06-25 10:16:48.58	DM->CMD	"Hmm. . ."	5	23*	processing	None
25	2018-06-25 10:16:48.99	CMD	"go forward"	6	None	None	None
26	2018-06-25 10:16:58.92	DM->CMD	"How far forward should I go?  <beep>"	6	25	req-clar	None
27	2018-06-25 10:17:09.51	DM->RN	"turn to face North"	5	20	translation-r-direct	None
28	2018-06-25 10:17:13.80	DM->CMD	"turning. . ."	5	20	ack-doing	None
29	2018-06-25 10:17:20.16	RN	"done"	5	27	ack-done	None
30	2018-06-25 10:17:21.89	DM->CMD	"done"	5	29	translation-l	None
31	2018-06-25 10:17:27.37	CMD	"go straight"	7	None	None	None
32	2018-06-25 10:17:31.23	DM->CMD	"How far forward should I go?  <beep>"	7	31	req-clar	None
33	2018-06-25 10:17:34.74	CMD	"one meter"	7	32	clar-repair	None
34	2018-06-25 10:17:37.94	DM->CMD	"processing. . ."	7	33*	processing	None
35	2018-06-25 10:17:47.98	DM->RN	"move forward 1 meter"	7	33*	translation-r-direct	None
36	2018-06-25 10:17:50.97	DM->CMD	"moving. . ."	7	33*	ack-doing	None
37	2018-06-25 10:17:55.73	RN	"uh done"	7	35	ack-done	None
38	2018-06-25 10:17:57.56	DM->CMD	"done"	7	37	translation-l	None
39	2018-06-25 10:17:59.65	CMD	"take a picture"	8	None	None	None
40	2018-06-25 10:18:02.26	DM->RN	"send image"	8	39	translation-r-direct	None
41	2018-06-25 10:18:02.97	RN	"sent"	8	40	ack-done	None
42	2018-06-25 10:18:05.04	DM->CMD	"sent"	8	41	translation-l	None
43	2018-06-25 10:18:07.15	CMD	"turn right"	9	None	None	None
44	2018-06-25 10:18:15.66	DM->CMD	"How far should I turn to the right?  <beep>"	9	43	req-clar	None
45	2018-06-25 10:18:17.01	CMD	"ninety degrees"	9	44	clar-repair	None
46	2018-06-25 10:18:19.73	DM->CMD	"processing. . ."	9	45*	processing	None
47	2018-06-25 10:18:23.14	DM->RN	"turn right 90 degrees"	9	45*	translation-r-direct	None
48	2018-06-25 10:18:25.40	DM->CMD	"turning. . ."	9	45*	ack-doing	None
49	2018-06-25 10:18:33.38	RN	"done"	9	47	ack-done	None
50	2018-06-25 10:18:35.05	DM->CMD	"done"	9	49	translation-l	None
51	2018-06-25 10:18:37.03	CMD	"take a picture"	10	None	None	None
52	2018-06-25 10:18:39.32	DM->RN	"send image"	10	51	translation-r-direct	None
53	2018-06-25 10:18:39.92	RN	"sent"	10	52	ack-done	None
54	2018-06-25 10:18:41.17	DM->CMD	"sent"	10	53	translation-l	None
55	2018-06-25 10:18:42.77	CMD	"go straight until i say stop"	11	None	None	None
56	2018-06-25 10:18:48.36	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"	11	55	ack-cant	None
57	2018-06-25 10:18:52.62	CMD	"go straight for four meters"	12	None	None	None
58	2018-06-25 10:18:55.71	DM->CMD	"processing. . ."	12	57	processing	None
59	2018-06-25 10:19:05.64	DM->RN	"move forward 4 meters"	12	57	translation-r-direct	None
60	2018-06-25 10:19:10.55	DM->CMD	"moving. . ."	12	57	ack-doing	None
61	2018-06-25 10:19:24.02	RN	"done"	12	59	ack-done	None
62	2018-06-25 10:19:26.15	DM->CMD	"done"	12	61	translation-l	None
63	2018-06-25 10:19:28.05	CMD	"take a picture"	13	None	None	None
64	2018-06-25 10:19:30.42	DM->RN	"send image"	13	63	translation-r-direct	None
65	2018-06-25 10:19:31.13	RN	"sent"	13	64	ack-done	None
66	2018-06-25 10:19:32.31	DM->CMD	"sent"	13	65	translation-l	None
67	2018-06-25 10:19:40.02	CMD	"go forward three more feet"	14	None	None	None
68	2018-06-25 10:19:45.86	DM->CMD	"processing. . ."	14	67	processing	None
69	2018-06-25 10:19:48.76	DM->RN	"move forward 3 feet"	14	67	translation-r-direct	None
70	2018-06-25 10:19:54.67	RN	"uh done"	14	69	ack-done	None
71	2018-06-25 10:19:56.15	CMD	"take a picture"	15	None	None	None
72	2018-06-25 10:19:56.91	DM->CMD	"I moved forward 3 feet"	14	70	translation-l	None
73	2018-06-25 10:19:58.82	DM->RN	"send image"	15	71	translation-r-direct	None
74	2018-06-25 10:19:59.70	RN	"sent"	15	73	ack-done	None
75	2018-06-25 10:20:01.48	DM->CMD	"sent"	15	74	translation-l	None
76	2018-06-25 10:20:11.63	CMD	"turn to the left forty five degrees"	16	None	None	None
77	2018-06-25 10:20:16.41	DM->CMD	"processing. . ."	16	76	processing	None
78	2018-06-25 10:20:18.65	DM->RN	"turn left 45 degrees"	16	76	translation-r-direct	None
79	2018-06-25 10:20:21.07	DM->CMD	"turning. . ."	16	76	ack-doing	None
80	2018-06-25 10:20:25.11	RN	"done"	16	78	ack-done	None
81	2018-06-25 10:20:26.11	CMD	"take a picture"	17	None	None	None
82	2018-06-25 10:20:26.66	DM->CMD	"done"	16	80	translation-l	None
83	2018-06-25 10:20:28.16	DM->RN	"send image"	17	81	translation-r-direct	None
84	2018-06-25 10:20:28.89	RN	"sent"	17	83	ack-done	None
85	2018-06-25 10:20:30.55	DM->CMD	"sent"	17	84	translation-l	None
86	2018-06-25 10:20:32.69	CMD	"move forward two feet"	18	None	None	None
87	2018-06-25 10:20:37.47	DM->CMD	"processing. . ."	18	86	processing	None
88	2018-06-25 10:20:41.99	DM->RN	"move forward 2 feet"	18	86	translation-r-direct	None
89	2018-06-25 10:20:44.26	DM->CMD	"moving. . ."	18	86	ack-doing	None
90	2018-06-25 10:20:47.53	RN	"done"	18	88	ack-done	None
91	2018-06-25 10:20:49.47	DM->CMD	"done"	18	90	translation-l	None
92	2018-06-25 10:20:52.11	CMD	"take a picture"	19	None	None	None
93	2018-06-25 10:20:53.28	DM->RN	"send image"	19	92	translation-r-direct	None
94	2018-06-25 10:20:53.96	RN	"sent"	19	93	ack-done	None
95	2018-06-25 10:20:55.09	DM->CMD	"sent"	19	94	translation-l	None
96	2018-06-25 10:21:00.26	CMD	"turn left thirty five degrees"	20	None	None	None
97	2018-06-25 10:21:02.56	CMD	"and move forward one foot"	20	96	continue	None
98	2018-06-25 10:21:06.24	DM->CMD	"processing. . ."	20	97*	processing	None
