id	time	stream	text	tu	rel	ant	context
1	2018-08-03 14:02:53.92	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-03 14:02:55.17	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-03 14:03:52.79	CMD	"<X: unintelligible, not cmd>"	X-CMD	None	None	None
4	2018-08-03 14:03:54.13	CMD	"mhm"	X-CMD	None	None	None
5	2018-08-03 14:03:59.60	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-03 14:04:00.36	RN	"<in three two one>"	X-CMD	None	None	None
7	2018-08-03 14:04:02.12	RN	"<loud noise>"	X-CMD	None	None	None
8	2018-08-03 14:04:02.12	CMD	"<loud noise>"	X-CMD	None	None	None
9	2018-08-03 14:04:09.70	DM->CMD	"calibration complete"	1	0	ack-done	None
10	2018-08-03 14:04:10.38	CMD	"<X: alright>"	X-CMD	None	None	None
11	2018-08-03 14:04:10.78	CMD	"<X: unintelligible>"	X-CMD	None	None	None
12	2018-08-03 14:04:22.46	CMD	"okay ready"	2	None	None	None
13	2018-08-03 14:04:25.99	DM->CMD	"Hello! <beep>"	3	None	None	None
14	2018-08-03 14:04:27.27	DM->CMD	"Thanks for teaming up with me today."	3	13	continue	None
15	2018-08-03 14:04:30.35	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	14	continue	None
16	2018-08-03 14:04:35.73	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	15	continue	None
17	2018-08-03 14:04:42.99	DM->CMD	"You can ask for help at any time."	3	16	continue	None
18	2018-08-03 14:04:46.04	CMD	"forward"	4	None	None	None
19	2018-08-03 14:04:47.26	DM->CMD	"I'm ready.  <beep>"	3	17	continue	None
20	2018-08-03 14:04:52.66	CMD	"mo <notification sound>"	None	None	None	None
21	2018-08-03 14:04:53.12	DM->CMD	"Can you repeat that?  <beep>"	4	18	req-repeat	None
22	2018-08-03 14:04:53.46	CMD	"move forward"	4	21	clar-repeat	None
23	2018-08-03 14:04:56.99	DM->CMD	"processing. . ."	4	22	processing	None
24	2018-08-03 14:04:59.45	DM->CMD	"How far forward should I go?  <beep>"	4	22	req-clar	None
25	2018-08-03 14:05:02.93	CMD	"one hundred feet"	4	24	clar-repair	None
26	2018-08-03 14:05:09.47	DM->CMD	"processing. . ."	4	25*	processing	None
27	2018-08-03 14:05:22.77	DM->CMD	"I will move forward as far as I can, ok?  <beep>"	4	25*	ack-try	None
28	2018-08-03 14:05:24.96	CMD	"yes"	4	27	3feedback	None
29	2018-08-03 14:05:33.89	DM->RN	"move forward 100"	4	28*	translation-r-default	None
30	2018-08-03 14:05:37.17	CMD	"okay"	4	28	continue	None
31	2018-08-03 14:05:45.29	DM->CMD	"moving. . ."	4	28*	ack-doing	None
32	2018-08-03 14:06:06.91	CMD	"stop"	4	30*	correction-cancel	None
33	2018-08-03 14:06:10.86	CMD	"go south"	5	None	None	None
34	2018-08-03 14:06:12.00	RN	"done"	4	29	ack-done	None
