id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	10.3799999999999	RN	"done"	1	1	ack-done	None
4	12.02	DM->CMD	"calibration complete"	1	3	translation-l	None
5	15.65	CMD	"robot take a picture"	2	None	None	None
6	19.24	DM->RN	"send image"	2	5	translation-r-direct	None
7	20.86	RN	"sent"	2	6	ack-done	None
8	23.16	DM->CMD	"sent"	2	7	translation-l	None
9	29.84	CMD	"robot move past the door past the cone <pause> yellow cone on your right"	3	None	None	None
10	38.4899999999999	CMD	"and take a picture"	3	9	continue	None
11	38.67	DM->CMD	"processing. . ."	3	10*	processing	None
12	50.58	DM->RN	"move forward past yellow cone"	3	9	translation-r-direct	None
13	51.87	DM->RN	"then. . ."	3	12	link-next	None
14	53	DM->RN	"send image"	3	10	translation-r-direct	None
15	54.73	DM->CMD	"moving. . ."	3	9	ack-doing	None
16	70.4299999999999	RN	"uh done and sent"	3	14*	ack-done	None
17	72	DM->CMD	"done, sent"	3	16	translation-l	None
18	74.78	CMD	"robot turn around"	4	None	None	None
19	76.66	CMD	"and take a picture"	4	18	continue	None
20	79.69	DM->CMD	"ok"	4	19*	ack-wilco	None
21	81.94	DM->RN	"turn 180"	4	18	translation-r-direct	None
22	83.29	DM->CMD	"I will turn around 180 degrees"	4	18	continue	None
23	84.52	DM->CMD	"and. . ."	4	22	link-next	None
24	85.22	DM->RN	"then. . ."	4	21	link-next	None
25	86.38	DM->RN	"send image"	4	19	translation-r-direct	None
26	86.95	DM->CMD	"I will send a picture"	4	19	ack-wilco	None
27	109.71	RN	"uh done and sent"	4	25*	ack-done	None
28	110.97	DM->CMD	"done, sent"	4	27	translation-l	None
29	118.869999999999	CMD	"robot turn um ninety degrees left"	5	None	None	None
30	122.52	CMD	"and take a picture"	5	29	continue	None
31	123.95	DM->CMD	"ok"	5	30*	ack-wilco	None
32	127.56	DM->RN	"turn left 90 degrees"	5	29	translation-r-direct	None
33	129.13	DM->RN	"then. . ."	5	32	link-next	None
34	130.28	DM->RN	"send image"	5	30	translation-r-direct	None
35	131.61	DM->CMD	"turning. . ."	5	29	ack-doing	None
36	147.66	RN	"uh done and sent"	5	34*	ack-done	None
37	149.15	DM->CMD	"done, sent"	5	36	translation-l	None
38	154.56	CMD	"turn around"	6	None	None	None
39	156.46	CMD	"and take a picture"	6	38	continue	None
40	159.88	DM->CMD	"ok"	6	39*	ack-wilco	None
41	162.27	DM->RN	"turn 180"	6	38	translation-r-direct	None
42	163.87	DM->RN	"then. . ."	6	41	link-next	None
43	164.97	DM->RN	"send image"	6	39	translation-r-direct	None
44	167.49	DM->CMD	"turning. . ."	6	38	ack-doing	None
45	193.9	RN	"um done and sent"	6	43*	ack-done	None
46	195.12	DM->CMD	"I turned around 180 degrees"	6	45	translation-l-partial	None
47	196.67	DM->CMD	"sent"	6	46	continue	None
48	203.14	CMD	"turn ninety degrees left"	7	None	None	None
49	205.549999999999	CMD	"and take a picture"	7	48	continue	None
50	206.82	DM->CMD	"ok"	7	49*	ack-wilco	None
51	209.39	DM->RN	"turn left 90 degrees"	7	48	translation-r-direct	None
52	210.56	DM->RN	"then. . ."	7	51	link-next	None
53	211.66	DM->RN	"send image"	7	49	translation-r-direct	None
54	214.33	DM->CMD	"turning. . ."	7	48	ack-doing	None
55	226.85	RN	"uh done and sent"	7	53*	ack-done	None
56	228.29	DM->CMD	"done, sent"	7	55	translation-l	None
57	238.52	CMD	"robot move forward <pause> uh"	8	None	None	None
58	250.96	DM->CMD	"I didn't get all of that.  <beep>"	8	57	nack	None
59	251.18	CMD	"<notification sound>"	None	None	None	None
60	252.21	DM->CMD	"Can you repeat that?  <beep>"	8	57	req-repeat	None
