id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"I can hear you."	1	0	comment	None
3	0.55	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
4	14.82	RN	"done"	1	1	ack-done	None
5	16.19	DM->CMD	"calibration complete"	1	4	translation-l	None
6	18.26	CMD	"take a picture"	2	None	None	None
7	20.13	DM->RN	"send image"	2	6	translation-r-direct	None
8	21.0299999999999	RN	"sent"	2	7	ack-done	None
9	22.07	DM->CMD	"sent"	2	8	translation-l	None
10	47.62	CMD	"move forward <pause> two feet"	3	None	None	None
11	50.79	DM->CMD	"ok"	3	10	ack-wilco	None
12	53.22	DM->RN	"move forward 2 feet"	3	10	translation-r-direct	None
13	54.05	DM->CMD	"I will move forward 2 feet"	3	10	ack-wilco	None
14	56.94	DM->CMD	"moving. . ."	3	10	ack-doing	None
15	61.36	RN	"done"	3	12	ack-done	None
16	62.65	DM->CMD	"done"	3	15	translation-l	None
17	62.92	CMD	"turn ninety degrees to the left"	4	None	None	None
18	67.21	DM->CMD	"ok"	4	17	ack-wilco	None
19	69.41	DM->RN	"turn left 90 degrees"	4	17	translation-r-direct	None
20	72.33	DM->CMD	"turning. . ."	4	17	ack-doing	None
21	83.24	RN	"done"	4	19	ack-done	None
22	84.36	DM->CMD	"done"	4	21	translation-l	None
23	86.2899999999999	CMD	"take a picture"	5	None	None	None
24	88.18	DM->RN	"send image"	5	23	translation-r-direct	None
25	89.21	RN	"sent"	5	24	ack-done	None
26	90.12	DM->CMD	"sent"	5	25	translation-l	None
27	109.21	CMD	"turn ninety degrees to the right"	6	None	None	None
28	112.32	DM->CMD	"ok"	6	27	ack-wilco	None
29	114.55	DM->RN	"turn right 90 degrees"	6	27	translation-r-direct	None
30	117.72	DM->CMD	"turning. . ."	6	27	ack-doing	None
31	128.23	RN	"done"	6	29	ack-done	None
32	129.8	DM->CMD	"I turned right 90 degrees"	6	31	translation-l	None
33	130.14	CMD	"move forward two feet"	7	None	None	None
34	133.93	DM->CMD	"ok"	7	33	ack-wilco	None
35	136.48	DM->RN	"move forward 2 feet"	7	33	translation-r-direct	None
36	139.59	DM->CMD	"moving. . ."	7	33	ack-doing	None
37	143.47	RN	"done"	7	35	ack-done	None
38	144.8	DM->CMD	"done"	7	37	translation-l	None
39	147.28	CMD	"move forward two feet"	8	None	None	None
40	151.3	DM->CMD	"ok"	8	39	ack-wilco	None
41	153.62	DM->RN	"move forward 2 feet"	8	39	translation-r-direct	None
42	157	DM->CMD	"I will move forward 2 feet"	8	39	ack-wilco	None
43	158.21	DM->CMD	"moving. . ."	8	39	ack-doing	None
44	162.15	RN	"done"	8	41	ack-done	None
