id	time	stream	text	tu	rel	ant	context
1	2018-08-07 14:27:14.14	DM->RN	"ok"	1	0	ack-wilco	None
2	2018-08-07 14:42:41.39	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-07 14:43:09.12	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-07 14:43:09.18	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-07 14:43:11.69	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-07 14:43:11.69	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-07 14:43:18.06	DM->CMD	"calibration complete"	1	0	ack-done	None
8	2018-08-07 14:43:19.43	CMD	"<X: alright you can release>"	X-CMD	None	None	None
9	2018-08-07 14:43:48.53	CMD	"i am ready"	2	None	None	None
10	2018-08-07 14:43:50.50	DM->RN	"participant is ready"	2	9	translation-r-direct	None
11	2018-08-07 14:43:54.33	DM->CMD	"Hello! <beep>"	3	None	None	None
12	2018-08-07 14:43:55.94	DM->CMD	"Thanks for teaming up with me today."	3	11	continue	None
13	2018-08-07 14:43:58.01	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	12	continue	None
14	2018-08-07 14:43:59.98	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	13	continue	None
15	2018-08-07 14:44:03.24	DM->CMD	"You can ask for help at any time."	3	14	continue	None
16	2018-08-07 14:44:10.39	CMD	"take a picture"	4	None	None	None
17	2018-08-07 14:44:14.37	DM->RN	"send image"	4	16	translation-r-direct	None
18	2018-08-07 14:44:15.04	RN	"sent"	4	17	ack-done	None
19	2018-08-07 14:44:16.40	DM->CMD	"sent"	4	18	translation-l	None
20	2018-08-07 14:44:22.33	CMD	"move forward"	5	None	None	None
21	2018-08-07 14:44:28.96	DM->CMD	"How far should I move forward? <beep>"	5	20	req-clar	None
22	2018-08-07 14:44:32.99	CMD	"twenty feet"	5	21	clar-repair	None
23	2018-08-07 14:44:39.71	DM->CMD	"processing. . ."	5	22*	processing	None
24	2018-08-07 14:44:47.00	DM->RN	"move forward 20 feet"	5	22*	translation-r-direct	None
25	2018-08-07 14:44:49.49	DM->CMD	"moving. . ."	5	22*	ack-doing	None
26	2018-08-07 14:45:04.92	RN	"done"	5	24	ack-done	None
27	2018-08-07 14:45:06.32	DM->CMD	"done"	5	26	translation-l	None
28	2018-08-07 14:45:09.17	CMD	"turn to the right a little"	6	None	None	None
29	2018-08-07 14:45:16.00	DM->CMD	"I didn't get all of that.  <beep>"	6	28	nack	None
30	2018-08-07 14:45:17.61	CMD	"turn to the right five degrees"	6	29	clar-repair	None
31	2018-08-07 14:45:21.24	DM->CMD	"processing. . ."	6	30*	processing	None
32	2018-08-07 14:45:29.97	DM->RN	"turn right 5 degrees"	6	30	translation-r-direct	None
33	2018-08-07 14:45:32.60	DM->CMD	"turning. . ."	6	30	ack-doing	None
34	2018-08-07 14:45:32.64	RN	"done"	6	32	ack-done	None
35	2018-08-07 14:45:34.43	DM->CMD	"done"	6	34	translation-l	None
36	2018-08-07 14:45:38.45	CMD	"take a picture"	7	None	None	None
37	2018-08-07 14:45:40.94	DM->RN	"send image"	7	36	translation-r-direct	None
38	2018-08-07 14:45:42.04	RN	"sent"	7	37	ack-done	None
39	2018-08-07 14:45:43.33	DM->CMD	"sent"	7	38	translation-l	None
40	2018-08-07 14:46:00.76	CMD	"go forward ten feet"	8	None	None	None
41	2018-08-07 14:46:05.58	DM->CMD	"processing. . ."	8	40	processing	None
42	2018-08-07 14:46:08.49	DM->CMD	"I will move forward 10 feet"	8	40	ack-wilco	None
43	2018-08-07 14:46:10.78	DM->RN	"move forward 10 feet"	8	40	translation-r-direct	None
44	2018-08-07 14:46:13.85	DM->CMD	"moving. . ."	8	40	ack-doing	None
