id	time	stream	text	tu	rel	ant	context
2	1976-02-29 05:18:30.00	DM->RN	" initialize"	1	1	translation-r-direct	None
3	1976-02-29 05:18:33.00	DM->CMD	"I will initialize."	1	1	ack-wilco	None
4	1976-02-29 22:13:04.00	RN	" initializing. . ."	1	2	ack-doing	None
5	1976-02-29 22:13:06.00	DM->CMD	"initializing. . ."	1	4	translation-l	None
6	2019-10-09 14:01:39.56	RN	" done"	1	2	ack-done	None
7	2019-10-09 14:01:39.66	DM->CMD	"done"	1	6	translation-l	None
8	2019-10-09 13:57:14.34	CMD	"yes"	2	None	None	None
9	2019-10-09 13:57:14.34	CMD	"yes"	2	8	summarization	None
10	2019-10-09 14:07:59.43	DM->RN	" yes"	2	9	translation-r-direct	None
11	2019-10-09 13:58:42.22	DM->CMD	"Processing...."	2	9	processing	None
12	2019-10-09 13:57:56.93	CMD	"calibrate"	3	None	None	None
13	1976-07-09 03:11:16.00	DM->RN	" calibrate"	3	12	translation-r-direct	None
14	1976-07-09 03:11:42.00	DM->CMD	"I will calibrate...."	3	12	ack-wilco	None
15	2019-10-09 13:58:19.77	RN	" calibrating. . ."	3	13	ack-doing	None
16	2019-10-09 13:58:19.78	DM->CMD	"calibrating. . ."	3	15	translation-l	None
17	2019-10-09 13:58:30.63	RN	" calibration complete"	3	13	ack-done	None
18	2019-10-09 13:58:30.63	DM->CMD	"calibration complete"	3	17	translation-l	None
19	2019-10-09 13:58:21.52	CMD	"I'm ready"	4	None	None	None
20	2019-10-09 13:58:42.22	DM->RN	" participant is ready"	4	19	translation-r-direct	None
21	2019-10-09 14:06:59.32	DM->CMD	"Processing...."	4	19	processing	None
22	2019-10-09 13:58:44.35	RN	" I'm also ready. <beep>"	4	20	reciprocal	None
23	2019-10-09 13:58:44.35	DM->CMD	"I'm also ready. <beep>"	4	22	translation-l	None
24	2019-10-09 13:58:31.22	CMD	"mov<disfl>"	5	None	None	None
25	2019-10-09 13:58:53.88	DM->CMD	"Can you repeat that? <beep>"	5	24	req-repeat	None
26	2019-10-09 13:59:20.50	CMD	"have you found any cones yet"	6	None	None	None
27	2019-10-09 13:59:42.12	DM->CMD	"If you describe an object, you can help me to learn what it is. <beep>"	6	26	nar	None
28	2019-10-09 13:59:27.40	CMD	"the cone is orange and cylindrical"	7	None	None	None
29	2019-10-09 13:59:50.43	DM->CMD	"I'm not sure which object you are referring to. <beep>"	7	28	missing-info	None
30	2019-10-09 13:59:35.48	CMD	"have you found an orange and cylindrical object"	8	None	None	None
31	2019-10-09 13:59:58.67	DM->RN	" move to crate"	9	None	None	None
32	2019-10-09 13:59:58.68	DM->CMD	"I will try to move to crate."	9	None	ack-wilco	None
33	2019-10-09 13:59:42.29	CMD	"no don't move the crate"	9	32	clar-repair	None
34	2019-10-09 14:00:05.25	RN	" Can you describe it another way, using its color, size, or position? <beep>"	9	31	req-clar	None
35	2019-10-09 14:00:05.25	DM->CMD	"Can you describe it another way, using its color, size, or position? <beep>"	9	34	translation-l	None
36	2019-10-09 13:59:48.69	CMD	"can you go take a picture of the crate"	10	None	None	None
37	2019-10-09 14:00:12.33	DM->RN	" send image"	10	36	translation-r-direct	None
38	2019-10-09 14:00:12.33	DM->CMD	"I will send image."	10	36	ack-wilco	None
39	2019-10-09 14:00:14.58	RN	" sent"	10	37	ack-done	None
40	2019-10-09 14:00:14.67	DM->CMD	"sent"	10	39	translation-l	None
41	2019-10-09 14:00:02.88	CMD	"where is that located"	11	None	None	None
42	2019-10-09 14:00:23.62	DM->RN	" send image"	11	41	translation-r-direct	None
43	2019-10-09 14:00:23.62	DM->CMD	"I will send image."	11	41	ack-wilco	None
44	2019-10-09 14:00:26.73	RN	" sent"	11	42	ack-done	None
45	2019-10-09 14:00:26.75	DM->CMD	"sent"	11	44	translation-l	None
46	2019-10-09 14:00:09.84	CMD	"go to that location"	12	None	None	None
47	2019-10-09 14:00:30.53	DM->CMD	"Can you repeat that? <beep>"	12	46	req-repeat	None
48	2019-10-09 14:00:12.66	CMD	"go to that location"	12	47	clar-repeat	None
49	2019-10-09 14:00:33.88	DM->CMD	"Can you repeat that? <beep>"	12	48	req-repeat	None
50	2019-10-09 14:00:17.03	CMD	"go to the location where you sent th<dislf> the image"	12	49	clar-repeat	None
51	2019-10-09 14:00:40.32	DM->RN	" send image"	12	50	translation-r-direct-error	None
52	2019-10-09 14:00:40.33	DM->CMD	"I will send image."	12	50	ack-wilco	None
53	2019-10-09 14:00:45.52	RN	" sent"	12	51	ack-done	None
54	2019-10-09 14:00:45.53	DM->CMD	"sent"	12	53	translation-l	None
55	2019-10-09 14:00:23.52	CMD	"go to the location where you took this picture"	13	None	None	None
56	2019-10-09 14:00:45.62	DM->RN	" send image"	13	55	translation-r-direct-error	None
57	2019-10-09 14:00:45.63	DM->CMD	"I will send image."	13	55	ack-wilco	None
58	2019-10-09 14:00:28.50	CMD	"go to the location where you sent this"	13	55	continue	None
59	2019-10-09 14:00:50.22	DM->RN	" send image"	13	58	translation-r-direct-error	None
60	2019-10-09 14:00:50.23	DM->CMD	"I will send image."	13	58	ack-wilco	None
