id	time	stream	text	tu	rel	ant	context
1	2018-06-25 15:44:29.68	DM->CMD	"I can hear you."	1	0	other	None
2	2018-06-25 15:44:43.22	DM->RN	"participant is ready"	1	0	translation-r-direct	None
3	2018-06-25 15:44:52.73	RN	"done"	1	2	ack-done	None
4	2018-06-25 15:45:03.80	DM->CMD	"Hi!"	2	None	None	None
5	2018-06-25 15:45:06.52	DM->CMD	"I'm also ready.  <beep>"	2	4	continue	None
6	2018-06-25 15:45:12.05	CMD	"<X: hold down the talk button>"	X-CMD	None	None	None
7	2018-06-25 15:45:18.93	RN	"<X:  audio sync in three two one>"	X-CMD	None	None	None
8	2018-06-25 15:45:19.88	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
9	2018-06-25 15:45:22.40	RN	"<loud noise>"	X-CMD	None	None	None
10	2018-06-25 15:45:22.40	CMD	"<loud noise>"	X-CMD	None	None	None
11	2018-06-25 15:45:23.33	CMD	"<X: okay>"	X-CMD	None	None	None
12	2018-06-25 15:45:24.79	CMD	"<X: uh so now i'll <cutoff>>"	X-CMD	None	None	None
13	2018-06-25 15:45:26.94	CMD	"<X: whatever <cutoff>"	X-CMD	None	None	None
14	2018-06-25 15:45:36.48	CMD	"move to the center of the room"	3	None	None	None
15	2018-06-25 15:45:41.00	DM->CMD	"processing. . ."	3	14	processing	None
16	2018-06-25 15:45:45.81	DM->RN	"move into the center of the current room"	3	14	translation-r-direct	None
17	2018-06-25 15:45:49.47	DM->CMD	"moving. . ."	3	14	ack-doing	None
18	2018-06-25 15:45:54.11	RN	"done"	3	16	ack-done	None
19	2018-06-25 15:45:56.00	DM->CMD	"done"	3	18	translation-l	None
20	2018-06-25 15:45:57.45	CMD	"take a picture <pause> rotating three hundred and sixty degrees every thirty degrees take a picture"	4	None	None	None
21	2018-06-25 15:46:08.02	DM->CMD	"processing. . ."	4	20	processing	None
22	2018-06-25 15:46:30.82	DM->RN	"Do the following take a pic every 30 degrees 12 times. . ."	4	20	translation-r-direct	None
23	2018-06-25 15:46:32.70	DM->CMD	"executing. . ."	4	20	ack-doing	None
24	2018-06-25 15:47:26.71	RN	"uh done and sent"	4	22	ack-done	None
25	2018-06-25 15:47:29.14	DM->CMD	"done, sent"	4	24	translation-l	None
26	2018-06-25 15:47:33.97	CMD	"exit the room south"	5	None	None	None
27	2018-06-25 15:47:35.47	CMD	"and move to the end of the hallway"	5	26	continue	None
28	2018-06-25 15:48:00.21	DM->CMD	"Hmm. . ."	5	27*	processing	None
29	2018-06-25 15:48:14.37	DM->CMD	"I see more than one doorway.  <beep>"	5	27*	missing-info	None
30	2018-06-25 15:48:23.29	CMD	"turn south"	6	None	None	None
31	2018-06-25 15:48:24.83	CMD	"exit the room"	6	30	continue	None
32	2018-06-25 15:48:26.50	CMD	"move to the end of the hallway south"	6	31	continue	None
33	2018-06-25 15:48:30.65	DM->CMD	"processing. . ."	6	32*	processing	None
34	2018-06-25 15:48:35.42	DM->RN	"turn to face South"	6	30	translation-r-direct	None
35	2018-06-25 15:48:41.53	DM->RN	"then. . ."	6	34	link-next	None
36	2018-06-25 15:48:56.23	DM->RN	"move into Office hallway"	6	32*	translation-r-landmark	None
37	2018-06-25 15:48:59.95	DM->CMD	"executing. . ."	6	32*	ack-doing	None
38	2018-06-25 15:49:07.89	RN	"done"	6	36*	ack-done	None
39	2018-06-25 15:49:12.36	DM->CMD	"done"	6	38	translation-l	None
40	2018-06-25 15:49:18.06	CMD	"move directly south to the end of the hallway"	7	None	None	None
41	2018-06-25 15:49:23.07	DM->CMD	"processing. . ."	7	40	processing	None
42	2018-06-25 15:49:29.78	DM->RN	"move to the end of the Office hallway"	7	40	translation-r-landmark	None
43	2018-06-25 15:49:36.13	DM->CMD	"moving. . ."	7	40	ack-doing	None
44	2018-06-25 15:49:51.19	RN	"done "	7	42	ack-done	None
45	2018-06-25 15:49:52.70	DM->CMD	"done"	7	44	translation-l	None
46	2018-06-25 15:49:57.96	CMD	"take a picture every thirty degrees rotating one hundred and eighty degrees north"	8	None	None	None
47	2018-06-25 15:50:11.32	DM->CMD	"processing. . ."	8	46	processing	None
48	2018-06-25 15:50:31.28	DM->RN	"Do the following take a pic every 30 degrees 6 times. . ."	8	46	translation-r-direct	None
49	2018-06-25 15:50:38.60	DM->CMD	"executing. . ."	8	46	ack-doing	None
50	2018-06-25 15:50:59.73	RN	"done and sent"	8	48	ack-done	None
51	2018-06-25 15:51:01.80	DM->CMD	"done, sent"	8	50	translation-l	None
52	2018-06-25 15:51:11.58	CMD	"turn to your right "	9	None	None	None
53	2018-06-25 15:51:13.86	CMD	"and enter the room"	9	52	continue	None
54	2018-06-25 15:51:18.16	DM->CMD	"processing. . ."	9	53*	processing	None
55	2018-06-25 15:51:34.10	DM->RN	"move into Kitchen"	9	53*	translation-r-landmark	None
56	2018-06-25 15:51:37.50	DM->CMD	"executing. . ."	9	53*	ack-doing	None
57	2018-06-25 15:51:54.91	RN	"done"	9	55	ack-done	None
58	2018-06-25 15:51:55.95	DM->CMD	"done"	9	57	translation-l	None
59	2018-06-25 15:51:57.08	CMD	"move to the center of the room"	10	None	None	None
60	2018-06-25 15:52:03.15	DM->CMD	"processing. . ."	10	59	processing	None
61	2018-06-25 15:52:06.03	DM->RN	"move into the center of the current room"	10	59	translation-r-direct	None
62	2018-06-25 15:52:07.15	DM->CMD	"I will move to the center of the room"	10	59	ack-wilco	None
63	2018-06-25 15:52:10.98	DM->CMD	"moving. . ."	10	59	ack-doing	None
64	2018-06-25 15:52:15.55	RN	"done"	10	61	ack-done	None
65	2018-06-25 15:52:17.25	DM->CMD	"done"	10	64	translation-l	None
66	2018-06-25 15:52:21.00	CMD	"take a picture of the room three hundred and sixty degrees take a picture every thirty degrees"	11	None	None	None
67	2018-06-25 15:52:27.43	DM->CMD	"processing. . ."	11	66	processing	None
