id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	9.75	RN	"done"	1	1	ack-done	None
4	12.63	DM->CMD	"calibration complete"	1	3	translation-l	None
5	13.78	DM->CMD	"Hello! <beep>"	2	None	None	None
6	15	DM->CMD	". . ."	2	5	link-next	None
7	16.6	DM->CMD	"Thanks for teaming up with me today."	2	5	continue	None
8	17.94	DM->CMD	". . ."	2	7	link-next	None
9	20.24	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	2	7	continue	None
10	21.43	DM->CMD	". . ."	2	9	link-next	None
11	24.69	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	2	9	continue	None
12	25.91	DM->CMD	". . ."	2	11	link-next	None
13	29.23	DM->CMD	"You can ask for help at any time."	2	11	continue	None
14	50.68	CMD	"<yeah>"	None	None	None	None
15	51.3399999999999	CMD	"go ahead"	3	None	None	None
16	57.6999999999999	CMD	"we're looking for doorways"	3	15	continue	None
17	63.79	DM->CMD	"Hmm. . ."	3	16*	processing	None
18	65.86	CMD	"go ahead"	3	15	summarization	None
19	68.31	CMD	"move for"	3	18	continue	None
20	68.92	DM->CMD	"Would you like me to send a picture?  <beep>"	4	None	None	None
21	71.82	CMD	"no thank you not right now"	4	20	offer-reject	None
22	78.52	CMD	"<pause> move forward"	5	None	None	None
23	84.59	DM->CMD	"I'm not sure where or when to stop moving forward.  <beep>"	5	22	missing-info	None
24	86.56	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	5	23	continue	None
25	91.82	CMD	"<so the>"	None	None	None	None
26	92.66	CMD	"move ahead"	5	22	summarization	None
27	97.67	DM->CMD	"How far forward should I go?  <beep>"	5	26	req-clar	None
28	141.709999999999	CMD	"<m: a real chance for you to try all of those kind of <unintelligible> and see what you like>"	X-CMD	None	None	None
29	144.66	CMD	"move to the next doorway"	6	27	clar-repair	None
30	149.58	DM->CMD	"processing. . ."	6	29	processing	None
31	160.1	DM->RN	"move to alley Door 1"	6	29	translation-r-landmark	None
32	164.36	DM->CMD	"moving. . ."	6	29	ack-doing	None
33	176.49	RN	"done"	6	31	ack-done	None
34	177.62	DM->CMD	"done"	6	33	translation-l	None
35	178.48	CMD	"take a picture"	7	None	None	None
36	181.48	DM->RN	"send image"	7	35	translation-r-direct	None
37	182.4	RN	"sent"	7	36	ack-done	None
38	183.92	DM->CMD	"sent"	7	37	translation-l	None
39	186.73	CMD	"move to the next doorway"	8	None	None	None
40	190.14	DM->CMD	"processing. . ."	8	39	processing	None
41	194.89	DM->RN	"move to alley Door 2"	8	39	translation-r-landmark	None
42	200.64	DM->CMD	"moving. . ."	8	39	ack-doing	None
43	216.16	RN	"done"	8	41	ack-done	None
44	217.6	DM->CMD	"done"	8	43	translation-l	None
45	230.91	CMD	"sorry"	9	None	None	None
46	231.26	CMD	"<a: it's okay>"	X-CMD	None	None	None
47	231.76	CMD	"take a picture"	9	45	continue	None
48	233.41	DM->RN	"send image"	9	47	translation-r-direct	None
49	234.63	RN	"sent"	9	48	ack-done	None
50	236.12	DM->CMD	"sent"	9	49	translation-l	None
51	239.76	CMD	"move to the next cone"	10	None	None	None
52	246.19	DM->CMD	"I'm not sure which object you are referring to. <beep>"	10	51	missing-info	None
53	247.57	DM->CMD	". . ."	10	52	link-next	None
54	248.92	DM->CMD	"I don't know what all the objects are around me.   <beep>"	10	52	continue	None
55	250.61	DM->CMD	"but. . ."	10	54	link-next	None
56	252.01	DM->CMD	"If you describe an object, you can help me to learn what it is.  <beep>"	10	54	continue	None
57	254.62	DM->CMD	"Can you describe it another way, using its color, size, or position?  <beep>"	10	56	req-clar	None
