id	time	stream	text	tu	rel	ant	context
1	2018-09-17 14:21:19.93	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-09-17 14:21:20.81	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-09-17 14:21:41.99	CMD	"xxx"	X-CMD	None	None	None
4	2018-09-17 14:21:49.04	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-09-17 14:21:49.05	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-09-17 14:21:53.07	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-09-17 14:21:53.07	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-09-17 14:21:55.85	CMD	"<X: okay you can let it>"	X-CMD	None	None	None
9	2018-09-17 14:21:56.83	DM->CMD	"calibration complete"	1	0	ack-done	None
10	2018-09-17 14:22:06.15	CMD	"i am ready"	2	None	None	None
11	2018-09-17 14:22:09.40	DM->CMD	"Hello! <beep>"	3	None	None	None
12	2018-09-17 14:22:12.26	DM->RN	"participant is ready"	2	10	translation-r-direct	None
13	2018-09-17 14:22:12.51	CMD	"hello"	3	11	3feedback	None
14	2018-09-17 14:22:14.07	DM->CMD	"Thanks for teaming up with me today."	3	11	continue	None
15	2018-09-17 14:22:16.38	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	14	continue	None
16	2018-09-17 14:22:20.56	CMD	"okay"	3	15	3feedback	None
17	2018-09-17 14:22:21.12	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	15	continue	None
18	2018-09-17 14:22:26.39	DM->CMD	"You can ask for help at any time."	3	17	continue	None
19	2018-09-17 14:22:30.18	DM->CMD	"I'm ready.  <beep>"	2	10	reciprocal	None
20	2018-09-17 14:22:32.84	CMD	"i am too"	2	19	3feedback	None
21	2018-09-17 14:22:35.42	DM->CMD	"ok"	2	20	ack	None
22	2018-09-17 14:22:40.47	DM->CMD	"What should we do next?  <beep>"	4	None	None	None
23	2018-09-17 14:22:43.41	CMD	"um move straight ahead"	4	22	answer	None
24	2018-09-17 14:22:50.67	DM->CMD	"How far should I move forward? <beep>"	4	23	req-clar	None
25	2018-09-17 14:22:53.79	CMD	"five feet"	4	24	clar-repair	None
26	2018-09-17 14:22:56.68	DM->CMD	"ok"	4	25	ack-wilco	None
