id	time	stream	text	tu	rel	ant	context
1	2018-08-30 14:33:43.08	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-30 14:33:44.08	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-30 14:34:10.13	CMD	"<no speech>"	X-CMD	None	None	None
4	2018-08-30 14:34:11.77	CMD	"<no speech>"	X-CMD	None	None	None
5	2018-08-30 14:34:18.58	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-30 14:34:18.70	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-30 14:34:22.46	RN	"<loud noise>"	X-CMD	None	None	None
8	2018-08-30 14:34:22.46	CMD	"<loud noise>"	X-CMD	None	None	None
9	2018-08-30 14:34:22.92	RN	"<no speech>"	X-CMD	None	None	None
10	2018-08-30 14:34:25.06	DM->CMD	"calibration complete"	1	0	ack-done	None
11	2018-08-30 14:34:25.89	CMD	"<X: okay> "	X-CMD	None	None	None
12	2018-08-30 14:34:26.13	CMD	"<X: you can let up now> "	X-CMD	None	None	None
13	2018-08-30 14:34:36.52	CMD	"i am ready"	2	None	None	None
14	2018-08-30 14:34:38.02	DM->RN	"participant is ready"	2	13	translation-r-direct	None
15	2018-08-30 14:34:40.38	DM->CMD	"Hello! <beep>"	3	None	None	None
16	2018-08-30 14:34:41.88	DM->CMD	"Thanks for teaming up with me today."	3	15	continue	None
17	2018-08-30 14:34:44.95	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	16	continue	None
18	2018-08-30 14:34:51.67	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	17	continue	None
19	2018-08-30 14:35:00.71	DM->CMD	"You can ask for help at any time."	3	18	continue	None
20	2018-08-30 14:35:06.95	DM->CMD	"I'm ready.  <beep>"	3	19	continue	None
21	2018-08-30 14:35:12.98	CMD	"okay "	3	20*	3feedback	None
22	2018-08-30 14:35:13.76	CMD	"go left"	4	None	None	None
23	2018-08-30 14:35:18.01	DM->CMD	"processing. . ."	4	22	processing	None
24	2018-08-30 14:35:25.24	DM->CMD	"How far should I turn to the left?  <beep>"	4	22	req-clar	None
25	2018-08-30 14:35:30.32	CMD	"hundred and twenty five degrees"	4	24	clar-repair	None
26	2018-08-30 14:35:33.71	DM->CMD	"ok"	4	25	ack-wilco	None
27	2018-08-30 14:35:41.54	DM->RN	"turn left 125 degrees"	4	25*	translation-r-direct	None
28	2018-08-30 14:35:44.07	DM->CMD	"executing. . ."	4	25*	ack-doing	None
29	2018-08-30 14:35:55.79	RN	"done"	4	27	ack-done	None
30	2018-08-30 14:35:56.23	DM->CMD	"done"	4	29	translation-l	None
31	2018-08-30 14:36:01.51	DM->CMD	"Should I send a picture? <beep>"	5	None	None	None
32	2018-08-30 14:36:05.12	CMD	"okay "	5	31	offer-accept	None
33	2018-08-30 14:36:05.70	CMD	"send a picture <pict>"	5	32	continue	None
34	2018-08-30 14:36:07.59	DM->RN	"send image"	5	33	translation-r-direct	None
35	2018-08-30 14:36:09.15	RN	"sent"	5	34	ack-done	None
36	2018-08-30 14:36:09.50	DM->CMD	"sent"	5	35	translation-l	None
37	2018-08-30 14:36:20.53	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	6	None	None	None
38	2018-08-30 14:36:29.37	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	7	None	None	None
39	2018-08-30 14:36:29.39	CMD	"<notification sound>"	None	None	None	None
40	2018-08-30 14:36:35.51	CMD	"xxx turn <pause .29> thirty degrees to the right"	8	None	None	None
41	2018-08-30 14:36:38.76	CMD	"and move the black object"	8	40	continue	None
42	2018-08-30 14:36:45.32	DM->CMD	"processing. . ."	8	41*	processing	None
43	2018-08-30 14:36:54.27	DM->RN	"turn right 30 degrees"	8	40	translation-r-direct	None
44	2018-08-30 14:36:59.51	DM->CMD	"I will turn right 30 degrees"	8	41*	ack-wilco	None
45	2018-08-30 14:37:01.74	RN	"done"	8	43	ack-done	None
46	2018-08-30 14:37:04.08	DM->CMD	"done"	8	45	translation-l	None
47	2018-08-30 14:37:05.79	DM->CMD	"What should we do next?  <beep>"	9	None	None	None
48	2018-08-30 14:37:10.39	CMD	"send me a picture"	10	None	None	None
49	2018-08-30 14:37:13.96	DM->RN	"send image"	10	48	translation-r-direct	None
50	2018-08-30 14:37:15.35	RN	"done"	10	49	ack-done	None
51	2018-08-30 14:37:17.22	DM->CMD	"sent"	10	50	translation-l	None
52	2018-08-30 14:37:24.93	CMD	"move ten degrees to the left"	11	None	None	None
53	2018-08-30 14:37:29.75	DM->CMD	"ok"	11	52	ack-wilco	None
54	2018-08-30 14:37:36.16	DM->RN	"turn left 10 degrees"	11	52	translation-r-direct	None
55	2018-08-30 14:37:43.14	RN	"done"	11	54	ack-done	None
56	2018-08-30 14:37:43.65	DM->CMD	"done"	11	55	translation-l	None
57	2018-08-30 14:37:56.06	CMD	"move five degrees left"	12	None	None	None
58	2018-08-30 14:38:01.22	DM->CMD	"processing. . ."	12	57	processing	None
59	2018-08-30 14:38:07.47	DM->RN	"turn left 5 degrees"	12	57	translation-r-direct	None
60	2018-08-30 14:38:12.26	RN	"done"	12	59	ack-done	None
61	2018-08-30 14:38:12.75	DM->CMD	"done"	12	60	translation-l	None
62	2018-08-30 14:38:19.93	CMD	"move towards black round object"	13	None	None	None
63	2018-08-30 14:38:25.38	DM->CMD	"ok"	13	62	ack-wilco	None
64	2018-08-30 14:38:36.37	DM->RN	"move to Alley Start barrel 1"	13	62	translation-r-landmark	None
65	2018-08-30 14:38:38.75	DM->CMD	"executing. . ."	13	62	ack-doing	None
66	2018-08-30 14:38:48.11	RN	"done"	13	64	ack-done	None
67	2018-08-30 14:38:48.58	DM->CMD	"done"	13	66	translation-l	None
68	2018-08-30 14:39:13.40	CMD	"<no speech>"	None	None	None	None
69	2018-08-30 14:39:14.33	CMD	"xxx move"	14	None	None	None
70	2018-08-30 14:39:15.33	CMD	"okay "	15	None	None	None
71	2018-08-30 14:39:15.66	CMD	"send a picture"	15	70	continue	None
72	2018-08-30 14:39:17.03	DM->RN	"send image"	15	71	translation-r-direct	None
73	2018-08-30 14:39:18.37	RN	"sent"	15	72	ack-done	None
74	2018-08-30 14:39:18.95	DM->CMD	"sent"	15	73	translation-l	None
75	2018-08-30 14:39:24.70	CMD	"xxx move <pause 1.56> that uh black round object in front of you"	16	None	None	None
76	2018-08-30 14:39:34.95	DM->CMD	"processing. . ."	16	75	processing	None
77	2018-08-30 14:39:38.07	DM->CMD	"I can't manipulate objects.  <beep>"	16	75	ack-cant	None
78	2018-08-30 14:39:41.04	DM->CMD	"I don't have arms, just wheels! <beep>"	16	77	continue	None
79	2018-08-30 14:39:57.95	CMD	"move seventy degrees to the right"	17	None	None	None
80	2018-08-30 14:40:02.09	DM->CMD	"ok"	17	79	ack-wilco	None
81	2018-08-30 14:40:07.96	DM->RN	"turn right 70 degrees"	17	79	translation-r-direct	None
82	2018-08-30 14:40:14.01	RN	"<inhale>"	None	None	None	None
83	2018-08-30 14:40:14.41	RN	"done"	17	81	ack-done	None
84	2018-08-30 14:40:14.87	DM->CMD	"done"	17	83	translation-l	None
85	2018-08-30 14:40:17.47	CMD	"send me a picture"	18	None	None	None
86	2018-08-30 14:40:19.46	DM->RN	"send image"	18	85	translation-r-direct	None
87	2018-08-30 14:40:20.78	RN	"sent"	18	86	ack-done	None
88	2018-08-30 14:40:21.42	DM->CMD	"sent"	18	87	translation-l	None
89	2018-08-30 14:40:31.12	CMD	"move <pause 1.10> forty degrees to the right"	19	None	None	None
90	2018-08-30 14:40:35.47	DM->CMD	"ok"	19	89	ack-wilco	None
91	2018-08-30 14:40:42.14	DM->RN	"turn right 40 degrees"	19	89	translation-r-direct	None
92	2018-08-30 14:40:47.81	RN	"<inhale>"	None	None	None	None
93	2018-08-30 14:40:48.17	RN	"done"	19	91	ack-done	None
94	2018-08-30 14:40:48.59	DM->CMD	"done"	19	93	translation-l	None
95	2018-08-30 14:40:50.49	CMD	"send me a picture"	20	None	None	None
96	2018-08-30 14:40:51.40	DM->RN	"send image"	20	95	translation-r-direct	None
97	2018-08-30 14:40:52.74	RN	"sent"	20	96	ack-done	None
98	2018-08-30 14:40:53.32	DM->CMD	"sent"	20	97	translation-l	None
99	2018-08-30 14:41:19.54	CMD	"move forward and stop at cone and doorway"	21	None	None	None
100	2018-08-30 14:41:23.95	DM->CMD	"processing. . ."	21	99	processing	None
101	2018-08-30 14:41:28.46	DM->RN	"move to Room 1 cone"	21	99	translation-r-landmark	None
102	2018-08-30 14:41:30.47	DM->CMD	"executing. . ."	21	99	ack-doing	None
103	2018-08-30 14:41:39.84	RN	"done"	21	101	ack-done	None
104	2018-08-30 14:41:40.34	DM->CMD	"done"	21	103	translation-l	None
105	2018-08-30 14:41:42.72	CMD	"send me a picture"	22	None	None	None
106	2018-08-30 14:41:44.69	DM->RN	"send image"	22	105	translation-r-direct	None
107	2018-08-30 14:41:45.77	RN	"sent"	22	106	ack-done	None
108	2018-08-30 14:41:46.37	DM->CMD	"sent"	22	107	translation-l	None
