id	time	stream	text	tu	rel	ant	context
1	2018-09-12 14:23:02.49	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-09-12 14:23:03.32	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-09-12 14:23:36.99	CMD	"<no speech>"	X-CMD	None	None	None
4	2018-09-12 14:23:44.05	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-09-12 14:23:44.06	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-09-12 14:23:48.01	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-09-12 14:23:48.01	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-09-12 14:23:49.83	DM->CMD	"calibration complete"	1	0	ack-done	None
9	2018-09-12 14:23:50.58	CMD	"<X: alright you can let it up now>"	X-CMD	None	None	None
10	2018-09-12 14:24:00.34	CMD	"i am ready"	2	None	None	None
11	2018-09-12 14:24:01.03	DM->RN	"participant is ready"	2	10	translation-r-direct	None
12	2018-09-12 14:24:03.41	DM->CMD	"Hello! <beep>"	3	None	None	None
13	2018-09-12 14:24:04.96	DM->CMD	"Thanks for teaming up with me today."	3	12	continue	None
14	2018-09-12 14:24:09.56	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	13	continue	None
15	2018-09-12 14:24:15.92	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	14	continue	None
16	2018-09-12 14:24:23.12	DM->CMD	"You can ask for help at any time."	3	15	continue	None
17	2018-09-12 14:24:27.81	DM->CMD	"I'm ready.  <beep>"	2	10	reciprocal	None
18	2018-09-12 14:24:43.29	CMD	"okay ready"	4	None	None	None
19	2018-09-12 14:24:48.96	DM->CMD	"I'm also ready.  <beep>"	4	18	reciprocal	None
20	2018-09-12 14:25:00.63	CMD	"go forward to <pause .37> the"	5	None	None	None
21	2018-09-12 14:25:04.50	CMD	"right"	5	20	continue	None
22	2018-09-12 14:25:08.13	DM->CMD	"How far should I move forward? <beep>"	5	21*	req-clar	None
23	2018-09-12 14:25:15.36	CMD	"a few spaces"	5	22	clar-repair	None
24	2018-09-12 14:25:24.31	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	6	None	None	None
25	2018-09-12 14:25:34.25	CMD	"move forward to the right until you find <pause .75> a doorway"	7	None	None	None
26	2018-09-12 14:25:49.99	DM->CMD	"Should I send a picture? <beep>"	8	None	None	None
27	2018-09-12 14:25:55.92	CMD	"yes"	8	26	offer-accept	None
28	2018-09-12 14:25:56.98	DM->RN	"send image"	8	27	translation-r-history	ID: 26
29	2018-09-12 14:25:58.32	RN	"sent"	8	None	ack-done	None
30	2018-09-12 14:25:58.73	DM->CMD	"sent"	8	None	translation-l	None
31	2018-09-12 14:26:06.80	DM->CMD	"I'm not sure which doorway you are referring to.  <beep>"	7	25	missing-info	None
