id	time	stream	text	tu	rel	ant	context
1	2018-08-23 10:44:57.74	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-23 10:45:00.77	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-23 10:45:24.92	CMD	"<X: okay xxx>"	X-CMD	None	None	None
4	2018-08-23 10:45:26.59	CMD	"<no speech>"	X-CMD	None	None	None
5	2018-08-23 10:45:34.02	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-23 10:45:34.16	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-23 10:45:38.46	RN	"<loud noise>"	X-CMD	None	None	None
8	2018-08-23 10:45:38.46	CMD	"<loud noise>"	X-CMD	None	None	None
9	2018-08-23 10:45:38.75	CMD	"<no speech>"	X-CMD	None	None	None
10	2018-08-23 10:45:44.45	CMD	"<X: okay you can let it up>"	X-CMD	None	None	None
11	2018-08-23 10:45:49.58	DM->CMD	"calibration complete"	1	0	ack-done	None
12	2018-08-23 10:45:50.11	CMD	"<no speech>"	X-CMD	None	None	None
13	2018-08-23 10:45:52.11	CMD	"<X: so go ahead and get ready>"	X-CMD	None	None	None
14	2018-08-23 10:45:53.42	CMD	"<X: and then push<disfl> say i am ready>"	X-CMD	None	None	None
15	2018-08-23 10:45:55.29	CMD	"i am ready"	2	None	None	None
16	2018-08-23 10:45:56.05	CMD	"<no speech>"	None	None	None	None
17	2018-08-23 10:45:59.72	DM->CMD	"I'm also ready.  <beep>"	2	15	reciprocal	None
18	2018-08-23 10:45:59.74	CMD	"<notification sound>"	None	None	None	None
19	2018-08-23 10:46:00.68	CMD	"<no speech>"	None	None	None	None
20	2018-08-23 10:46:03.30	CMD	"uh robot take a picture"	3	None	None	None
21	2018-08-23 10:46:04.77	CMD	"<no speech>"	None	None	None	None
22	2018-08-23 10:46:06.90	DM->CMD	"ok"	3	20	ack-wilco	None
23	2018-08-23 10:46:10.41	DM->RN	"send image"	3	20	translation-r-direct	None
24	2018-08-23 10:46:11.48	RN	"sent"	3	23	ack-done	None
25	2018-08-23 10:46:13.11	DM->CMD	"sent"	3	24	translation-l	None
26	2018-08-23 10:46:15.16	CMD	"robot turn left"	4	None	None	None
27	2018-08-23 10:46:16.02	CMD	"and take a picture"	4	26	continue	None
28	2018-08-23 10:46:16.85	CMD	"<no speech>"	None	None	None	None
29	2018-08-23 10:46:19.52	DM->CMD	"processing. . ."	4	27*	processing	None
30	2018-08-23 10:46:23.02	DM->RN	"turn left 90 degrees"	4	26	translation-r-situated	None
31	2018-08-23 10:46:24.25	DM->RN	"then. . ."	4	30	link-next	None
32	2018-08-23 10:46:25.06	DM->RN	"send image"	4	27	translation-r-direct	None
33	2018-08-23 10:46:27.18	DM->CMD	"turning. . ."	4	26	ack-doing	None
34	2018-08-23 10:46:34.71	RN	"done and sent"	4	32*	ack-done	None
35	2018-08-23 10:46:36.55	DM->CMD	"done, sent"	4	34	translation-l	None
36	2018-08-23 10:46:37.84	CMD	"uh robot turn left"	5	None	None	None
37	2018-08-23 10:46:39.01	CMD	"and take a picture"	5	36	continue	None
38	2018-08-23 10:46:39.79	CMD	"<no speech>"	None	None	None	None
39	2018-08-23 10:46:46.04	DM->CMD	"ok"	5	37*	ack-wilco	None
40	2018-08-23 10:46:49.45	DM->RN	"turn left 90 degrees"	5	36	translation-r-situated	None
41	2018-08-23 10:46:50.53	DM->RN	"then. . ."	5	40	link-next	None
42	2018-08-23 10:46:51.35	DM->RN	"send image"	5	37	translation-r-direct	None
43	2018-08-23 10:46:57.56	DM->CMD	"turning. . ."	5	36	ack-doing	None
44	2018-08-23 10:46:59.36	RN	"done and sent"	5	42*	ack-done	None
45	2018-08-23 10:47:02.47	DM->CMD	"done, sent"	5	44	translation-l	None
46	2018-08-23 10:47:02.56	CMD	"robot turn right forty five degrees"	6	None	None	None
47	2018-08-23 10:47:05.04	CMD	"and take a picture"	6	46	continue	None
48	2018-08-23 10:47:06.18	CMD	"<no speech>"	None	None	None	None
49	2018-08-23 10:47:08.37	DM->CMD	"processing. . ."	6	47*	processing	None
50	2018-08-23 10:47:11.31	DM->RN	"turn right 45 degrees"	6	46	translation-r-direct	None
51	2018-08-23 10:47:12.07	DM->CMD	"I will turn right 45 degrees"	6	46	ack-wilco	None
52	2018-08-23 10:47:13.55	DM->CMD	"I will send a picture"	6	47	ack-wilco	None
53	2018-08-23 10:47:14.23	DM->RN	"send image"	6	47	translation-r-direct	None
54	2018-08-23 10:47:20.30	RN	"done and sent"	6	53*	ack-done	None
55	2018-08-23 10:47:21.87	DM->CMD	"done, sent"	6	54	translation-l	None
56	2018-08-23 10:47:27.12	CMD	"robot turn left"	7	None	None	None
57	2018-08-23 10:47:28.31	CMD	"<no speech>"	None	None	None	None
58	2018-08-23 10:47:29.63	CMD	"uh"	7	56	link-next	None
59	2018-08-23 10:47:30.23	CMD	"<no speech>"	None	None	None	None
60	2018-08-23 10:47:31.80	CMD	"robot <pause, .57> stop"	7	58	continue	None
61	2018-08-23 10:47:37.38	CMD	"robot turn left forty five degrees"	7	60	continue	None
62	2018-08-23 10:47:39.49	CMD	"and then turn left ninety degrees"	7	61	continue	None
63	2018-08-23 10:47:41.42	CMD	"and take a picture"	7	62	continue	None
64	2018-08-23 10:47:42.29	CMD	"<no speech>"	None	None	None	None
65	2018-08-23 10:47:45.05	DM->CMD	"processing. . ."	7	63*	processing	None
66	2018-08-23 10:47:50.44	DM->RN	"turn left 45 degrees"	7	61	translation-r-direct	None
67	2018-08-23 10:47:51.79	DM->RN	"then. . ."	7	66	link-next	None
68	2018-08-23 10:47:52.99	DM->RN	"turn left 90 degrees"	7	62	translation-r-direct	None
69	2018-08-23 10:47:53.93	DM->RN	"then. . ."	7	68	link-next	None
70	2018-08-23 10:47:54.59	DM->RN	"send image"	7	63	translation-r-direct	None
71	2018-08-23 10:47:56.60	DM->CMD	"executing. . ."	7	63*	ack-doing	None
72	2018-08-23 10:48:08.34	RN	"done and sent"	7	70*	ack-done	None
73	2018-08-23 10:48:10.45	DM->CMD	"done, sent"	7	72	translation-l	None
74	2018-08-23 10:48:11.14	CMD	"uh robot turn left forty five degrees"	8	None	None	None
75	2018-08-23 10:48:13.89	CMD	"and take a picture"	8	74	continue	None
76	2018-08-23 10:48:14.83	CMD	"<no speech>"	None	None	None	None
77	2018-08-23 10:48:16.44	DM->CMD	"ok"	8	75*	ack-wilco	None
78	2018-08-23 10:48:19.38	DM->RN	"turn left 45 degrees"	8	74	translation-r-direct	None
79	2018-08-23 10:48:20.23	DM->RN	"then. . ."	8	78	link-next	None
80	2018-08-23 10:48:21.16	DM->RN	"send image"	8	75	translation-r-direct	None
81	2018-08-23 10:48:24.16	DM->CMD	"turning. . ."	8	74	ack-doing	None
82	2018-08-23 10:48:27.28	RN	"done and sent"	8	80*	ack-done	None
83	2018-08-23 10:48:29.20	DM->CMD	"done, sent"	8	82	translation-l	None
84	2018-08-23 10:48:30.69	CMD	"um robot turn left forty five degrees"	9	None	None	None
