id	time	stream	text	tu	rel	ant	context
1	2018-06-25 14:39:58.70	DM->RN	"ok"	1	0	ack-wilco	None
2	2018-06-25 14:54:17.62	DM->CMD	"I can hear you."	1	0	other	None
3	2018-06-25 14:54:57.79	RN	"um done"	1	1	ack-done	None
4	2018-06-25 14:55:13.31	DM->RN	"participant is ready"	1	0	translation-r-direct	None
5	2018-06-25 14:55:16.18	RN	"done"	1	3	ack-done	None
6	2018-06-25 14:55:24.03	RN	"yep"	1	4	comment	None
7	2018-06-25 14:55:25.06	RN	"<X: so it is seperate you gotta press and hold>"	X-CMD	None	None	None
8	2018-06-25 14:55:31.29	CMD	"<X: yep just press it press and hold it>"	X-CMD	None	None	None
9	2018-06-25 14:55:32.84	CMD	"okay"	X-CMD	None	None	None
10	2018-06-25 14:55:35.09	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
11	2018-06-25 14:55:35.78	RN	"<X: three two one>"	X-CMD	None	None	None
12	2018-06-25 14:55:37.54	RN	"<loud noise>"	X-CMD	None	None	None
13	2018-06-25 14:55:37.54	CMD	"<loud noise>"	X-CMD	None	None	None
14	2018-06-25 14:55:38.65	CMD	"<X: <unintelligible>>"	X-CMD	None	None	None
15	2018-06-25 14:55:41.43	DM->CMD	"Hello! <beep>"	3	None	None	None
16	2018-06-25 14:55:44.03	DM->CMD	"Thanks for teaming up with me today."	3	15	continue	None
17	2018-06-25 14:55:46.99	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	16	continue	None
18	2018-06-25 14:55:49.82	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	17	continue	None
19	2018-06-25 14:55:52.71	DM->CMD	"You can ask for help at any time."	3	18	continue	None
20	2018-06-25 14:56:09.58	CMD	"move forward slowly"	4	None	None	None
21	2018-06-25 14:56:15.45	DM->CMD	"Hmm. . ."	4	20	processing	None
22	2018-06-25 14:56:17.36	DM->CMD	"How far forward should I go?  <beep>"	4	20	req-clar	None
23	2018-06-25 14:56:25.79	CMD	"move <pause>"	4	22	clar-repair	None
24	2018-06-25 14:56:27.47	CMD	"five feet <pause>"	4	23	continue	None
25	2018-06-25 14:56:28.56	CMD	"forward <pause> slowly"	4	24	continue	None
26	2018-06-25 14:56:30.85	DM->CMD	"processing. . ."	4	25*	processing	None
27	2018-06-25 14:56:37.67	DM->RN	"move forward 5 feet"	4	25*	translation-r-direct	None
28	2018-06-25 14:56:42.40	DM->CMD	"moving. . ."	4	25*	ack-doing	None
29	2018-06-25 14:56:43.58	RN	"and done"	4	27	ack-done	None
30	2018-06-25 14:56:46.12	DM->CMD	"I moved forward 5 feet"	4	29	translation-l	None
31	2018-06-25 14:56:52.29	CMD	"turn north"	5	None	None	None
32	2018-06-25 14:56:54.29	CMD	"move forward"	5	31	continue	None
33	2018-06-25 14:56:56.07	CMD	"four feet "	5	32	continue	None
34	2018-06-25 14:56:58.37	DM->CMD	"processing. . ."	5	33*	processing	None
35	2018-06-25 14:57:02.00	DM->RN	"turn to face North"	5	31	translation-r-direct	None
36	2018-06-25 14:57:03.14	DM->RN	"then. . ."	5	35	link-next	None
37	2018-06-25 14:57:04.98	DM->CMD	"turning. . ."	5	31	ack-doing	None
38	2018-06-25 14:57:13.12	DM->RN	"move forward 4 feet"	5	33*	translation-r-direct	None
39	2018-06-25 14:57:15.38	DM->CMD	"moving. . ."	5	33*	ack-doing	None
40	2018-06-25 14:57:19.39	RN	"done"	5	38*	ack-done	None
41	2018-06-25 14:57:21.98	DM->CMD	"done"	5	40	translation-l	None
42	2018-06-25 14:57:24.64	CMD	"take a picture"	6	None	None	None
43	2018-06-25 14:57:27.77	DM->RN	"send image"	6	42	translation-r-direct	None
44	2018-06-25 14:57:28.18	RN	"sent"	6	43	ack-done	None
45	2018-06-25 14:57:29.85	DM->CMD	"sent"	6	44	translation-l	None
46	2018-06-25 14:57:37.07	CMD	"this object is a cone"	6	45	comment	None
47	2018-06-25 14:57:42.46	DM->CMD	"ok, I think I got it."	6	46	ack-understand	None
48	2018-06-25 14:57:52.07	CMD	"turn east"	7	None	None	None
49	2018-06-25 14:57:53.88	CMD	"move forward <pause>"	7	48	continue	None
50	2018-06-25 14:57:55.69	CMD	"six feet"	7	49	continue	None
51	2018-06-25 14:57:58.03	DM->CMD	"processing. . ."	7	50*	processing	None
