id	time	stream	text	tu	rel	ant	context
1	2018-09-07 11:28:44.93	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-09-07 11:28:46.14	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-09-07 11:29:09.87	CMD	"<no speech>"	X-CMD	None	None	None
4	2018-09-07 11:29:10.43	CMD	"uh"	X-CMD	None	None	None
5	2018-09-07 11:29:10.96	CMD	"<no speech>"	X-CMD	None	None	None
6	2018-09-07 11:29:13.95	CMD	"<no speech>"	X-CMD	None	None	None
7	2018-09-07 11:29:18.18	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
8	2018-09-07 11:29:18.22	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
9	2018-09-07 11:29:22.33	RN	"<loud noise>"	X-CMD	None	None	None
10	2018-09-07 11:29:22.33	CMD	"<loud noise>"	X-CMD	None	None	None
11	2018-09-07 11:29:25.27	DM->CMD	"calibration complete"	1	0	ack-done	None
12	2018-09-07 11:29:37.57	CMD	"i am ready"	2	None	None	None
13	2018-09-07 11:29:38.96	DM->RN	"participant is ready"	2	12	translation-r-direct	None
14	2018-09-07 11:29:41.66	DM->CMD	"I'm also ready.  <beep>"	2	12	reciprocal	None
15	2018-09-07 11:29:46.23	CMD	"move forward through the doorway"	3	None	None	None
16	2018-09-07 11:29:48.62	CMD	"take a picture"	3	15	continue	None
17	2018-09-07 11:29:49.54	CMD	"<no speech>"	None	None	None	None
18	2018-09-07 11:29:52.69	CMD	"as far as you can"	3	16	continue	None
19	2018-09-07 11:29:54.94	DM->CMD	"The one directly ahead of me?  <beep>"	3	15	req-clar	None
20	2018-09-07 11:29:57.41	CMD	"yes"	3	19	clar-repair	None
21	2018-09-07 11:29:57.87	CMD	"directly ahead of you"	3	20	continue	None
22	2018-09-07 11:29:59.69	DM->CMD	"ok"	3	21*	ack	None
23	2018-09-07 11:30:03.88	DM->RN	"move into TV room"	3	21*	translation-r-landmark	None
24	2018-09-07 11:30:06.21	DM->RN	"then. . ."	3	23	link-next	None
25	2018-09-07 11:30:07.36	DM->RN	"send image"	3	16	translation-r-direct	None
26	2018-09-07 11:30:14.07	CMD	"stop"	3	21*	correction-update	None
27	2018-09-07 11:30:14.47	CMD	"take a picture <pause .75> of the whole area"	4	26	continue	None
28	2018-09-07 11:30:14.86	RN	"done and sent"	3	25*	ack-done	None
29	2018-09-07 11:30:15.86	DM->CMD	"done, sent"	3	28	translation-l	None
30	2018-09-07 11:30:24.72	DM->CMD	"Could you break it down for me?  <beep>"	4	27	req-clar	None
31	2018-09-07 11:30:31.49	CMD	"<no speech>"	None	None	None	None
32	2018-09-07 11:30:32.41	CMD	"turn <pause 3.00> left"	4	30	clar-repair	None
33	2018-09-07 11:30:36.34	CMD	"<no speech>"	None	None	None	None
34	2018-09-07 11:30:36.93	CMD	"go forward <pause .84> through the doorway"	4	32	continue	None
35	2018-09-07 11:30:40.34	CMD	"stop"	4	34	continue	None
36	2018-09-07 11:30:40.82	CMD	"take a picture <pause .37> of the room <pause 1.06> surroundings"	4	35	continue	None
37	2018-09-07 11:30:50.55	DM->CMD	"Do you mean the one on the left?  <beep>"	4	34	req-clar	None
38	2018-09-07 11:30:52.38	CMD	"yes"	4	37	clar-repair	None
39	2018-09-07 11:30:52.92	CMD	"the doorway to the left "	4	38	continue	None
40	2018-09-07 11:30:53.99	CMD	"go through the doorway to the left"	4	39*	summarization	None
41	2018-09-07 11:30:55.33	DM->CMD	"ok"	4	40*	ack	None
42	2018-09-07 11:30:55.40	CMD	"<no speech>"	None	None	None	None
43	2018-09-07 11:30:56.39	CMD	"and then take photos to the left"	4	40	continue	None
44	2018-09-07 11:30:58.64	CMD	"<no speech>"	None	None	None	None
45	2018-09-07 11:30:59.30	CMD	"take photos straight ahead"	4	43	continue	None
46	2018-09-07 11:30:59.78	DM->RN	"move into TV hallway"	4	40	translation-r-landmark	None
47	2018-09-07 11:31:01.13	CMD	"and take photos to the right"	4	45	continue	None
48	2018-09-07 11:31:06.17	DM->CMD	"ok"	4	47*	ack-wilco	None
49	2018-09-07 11:31:15.06	RN	"done"	4	46	ack-done	None
50	2018-09-07 11:31:22.48	DM->RN	"send image every 90 degrees for 360"	4	47*	translation-r-situated	None
51	2018-09-07 11:31:23.97	CMD	"<no speech>"	None	None	None	None
52	2018-09-07 11:31:25.38	CMD	"take pictures <pause .83> to your left"	4	43	summarization	None
53	2018-09-07 11:31:27.75	DM->CMD	"executing. . ."	4	52*	ack-doing	None
54	2018-09-07 11:31:29.15	CMD	"to your right"	4	47	summarization	None
55	2018-09-07 11:31:30.80	CMD	"and straight"	4	45	summarization	None
56	2018-09-07 11:31:53.66	CMD	"<no speech>"	None	None	None	None
57	2018-09-07 11:31:59.62	RN	"done and sent"	4	50*	ack-done	None
58	2018-09-07 11:32:00.17	CMD	"<no speech>"	None	None	None	None
59	2018-09-07 11:32:02.78	DM->CMD	"done, sent"	4	57	translation-l	None
60	2018-09-07 11:32:04.91	CMD	"take a picture to your left"	5	None	None	None
61	2018-09-07 11:32:12.79	DM->RN	"turn left 90 degrees"	5	60	translation-r-situated-partial	None
62	2018-09-07 11:32:13.52	CMD	"take a picture to your left"	5	60	summarization	None
63	2018-09-07 11:32:15.24	DM->CMD	"I will turn left 90 degrees"	5	62	ack-wilco-prep	None
64	2018-09-07 11:32:20.28	DM->RN	"send image"	5	61	continue	None
65	2018-09-07 11:32:22.69	RN	"done and sent"	5	64*	ack-done	None
66	2018-09-07 11:32:25.31	DM->CMD	"done, sent"	5	65	translation-l	None
67	2018-09-07 11:32:26.72	CMD	"<no speech>"	None	None	None	None
68	2018-09-07 11:32:29.45	CMD	"move forward <pause 1.93> as far as you can "	6	None	None	None
69	2018-09-07 11:32:34.69	CMD	"turn left"	6	68	continue	None
70	2018-09-07 11:32:36.42	CMD	"excuse me"	6	69*	correction-cancel	None
71	2018-09-07 11:32:36.99	CMD	"move forward as far as you can"	6	68	summarization	None
