id	time	stream	text	tu	rel	ant	context
1	2018-08-01 10:57:29.02	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-01 10:57:29.68	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-01 10:57:53.83	CMD	"<button down <unintelligible>>"	X-CMD	None	None	None
4	2018-08-01 10:58:04.79	CMD	"<sync three two one>"	X-CMD	None	None	None
5	2018-08-01 10:58:04.83	RN	"<in three two one>"	X-CMD	None	None	None
6	2018-08-01 10:58:06.89	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-08-01 10:58:06.89	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-08-01 10:58:13.81	DM->CMD	"calibration complete"	1	0	ack-done	None
9	2018-08-01 10:58:22.73	CMD	"ready"	2	None	None	None
10	2018-08-01 10:58:24.12	DM->CMD	"Hi!"	2	9	reciprocal	None
11	2018-08-01 10:58:25.78	DM->CMD	"I'm also ready.  <beep>"	2	10	continue	None
12	2018-08-01 10:58:29.99	CMD	"take photo "	3	None	None	None
13	2018-08-01 10:58:31.73	CMD	"send photo"	3	12	continue	None
14	2018-08-01 10:58:33.04	DM->CMD	"ok"	3	13*	ack-wilco	None
15	2018-08-01 10:58:34.63	DM->RN	"send image"	3	13	translation-r-direct	None
16	2018-08-01 10:58:39.20	RN	"sent"	3	15	ack-done	None
17	2018-08-01 10:58:40.11	DM->CMD	"sent"	3	16	translation-l	None
18	2018-08-01 10:58:51.55	CMD	"forty degrees to the left"	4	None	None	None
19	2018-08-01 10:58:53.69	CMD	"send photo"	4	18	continue	None
20	2018-08-01 10:58:55.06	DM->CMD	"processing. . ."	4	19*	processing	None
21	2018-08-01 10:59:03.43	DM->RN	"turn left 40 degrees"	4	18	translation-r-direct	None
22	2018-08-01 10:59:04.66	DM->RN	"then. . ."	4	21	link-next	None
23	2018-08-01 10:59:05.51	DM->RN	"send image"	4	19	translation-r-direct	None
24	2018-08-01 10:59:11.48	RN	"done and sent"	4	23*	ack-done	None
25	2018-08-01 10:59:12.48	DM->CMD	"done, sent"	4	24	translation-l	None
26	2018-08-01 10:59:23.35	CMD	"go forward three feet"	5	None	None	None
27	2018-08-01 10:59:24.72	CMD	"send photo"	5	26	continue	None
28	2018-08-01 10:59:26.58	DM->CMD	"processing. . ."	5	27*	processing	None
29	2018-08-01 10:59:29.97	DM->RN	"move forward 3 feet"	5	26	translation-r-direct	None
30	2018-08-01 10:59:31.25	DM->RN	"then. . ."	5	29	link-next	None
31	2018-08-01 10:59:32.09	DM->RN	"send image"	5	27	translation-r-direct	None
32	2018-08-01 10:59:35.29	DM->CMD	"moving. . ."	5	26	ack-doing	None
