id	time	stream	text	tu	rel	ant	context
1	2018-08-03 10:24:04.00	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-03 10:24:06.71	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-03 10:24:50.37	CMD	"<just hold down until i come back and say so>"	X-CMD	None	None	None
4	2018-08-03 10:24:52.64	CMD	"<is that okay>"	X-CMD	None	None	None
5	2018-08-03 10:24:53.21	CMD	"sure"	X-CMD	None	None	None
6	2018-08-03 10:24:53.55	CMD	"<alright thanks>"	X-CMD	None	None	None
7	2018-08-03 10:25:03.62	CMD	"<okay audio sync three two one>"	X-CMD	None	None	None
8	2018-08-03 10:25:05.72	RN	"<three two one>"	X-CMD	None	None	None
9	2018-08-03 10:25:07.68	RN	"<loud noise>"	X-CMD	None	None	None
10	2018-08-03 10:25:07.68	CMD	"<loud noise>"	X-CMD	None	None	None
11	2018-08-03 10:25:14.74	CMD	"<okay you can let it up>"	X-CMD	None	None	None
12	2018-08-03 10:25:16.38	DM->CMD	"calibration complete"	1	0	ack-done	None
13	2018-08-03 10:25:29.81	CMD	"i am ready"	2	None	None	None
14	2018-08-03 10:25:33.27	DM->RN	"participant is ready"	2	13	translation-r-direct	None
15	2018-08-03 10:25:36.15	DM->CMD	"Hello! <beep>"	3	None	None	None
16	2018-08-03 10:25:38.99	DM->CMD	"Thanks for teaming up with me today."	3	15	continue	None
17	2018-08-03 10:25:42.39	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	16	continue	None
18	2018-08-03 10:25:49.02	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	17	continue	None
19	2018-08-03 10:25:57.74	DM->CMD	"You can ask for help at any time."	3	18	continue	None
20	2018-08-03 10:26:05.94	DM->CMD	"I'm also ready.  <beep>"	2	13	reciprocal	None
21	2018-08-03 10:26:56.45	CMD	"can you move please"	4	None	None	None
22	2018-08-03 10:27:01.58	DM->CMD	"processing. . ."	4	21	processing	None
23	2018-08-03 10:27:10.37	DM->CMD	"I'm not sure what you are asking me to do.  <beep>"	4	21	nack	None
24	2018-08-03 10:27:11.59	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	4	23	continue	None
25	2018-08-03 10:27:18.54	CMD	"can you explore your surroundings"	5	None	None	None
26	2018-08-03 10:27:33.38	DM->CMD	"I need your help to explore my surroundings."	5	25	nar	None
27	2018-08-03 10:27:36.23	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	5	26	continue	None
28	2018-08-03 10:27:44.65	CMD	"can you move ten feet"	6	None	None	None
29	2018-08-03 10:27:50.60	DM->CMD	"processing. . ."	6	28	processing	None
30	2018-08-03 10:27:57.70	DM->RN	"move forward 10ft"	6	28	translation-r-direct	None
31	2018-08-03 10:28:01.54	DM->CMD	"executing. . ."	6	28	ack-doing	None
32	2018-08-03 10:28:10.20	RN	"done"	6	30	ack-done	None
33	2018-08-03 10:28:12.38	DM->CMD	"done"	6	32	translation-l	None
34	2018-08-03 10:28:17.58	CMD	"can you go down six feet"	7	None	None	None
35	2018-08-03 10:28:24.19	DM->CMD	"processing. . ."	7	34	processing	None
36	2018-08-03 10:28:39.03	DM->CMD	"Which direction should I turn?  <beep>"	7	34	req-clar	None
37	2018-08-03 10:28:44.52	CMD	"turn to your left"	7	36	clar-repair	None
38	2018-08-03 10:28:49.16	DM->CMD	"ok"	7	37*	ack	None
39	2018-08-03 10:28:55.99	DM->CMD	"I will turn left 90 degrees"	7	37	ack-wilco	None
40	2018-08-03 10:28:57.74	DM->RN	"turn left 90 degrees"	7	37	translation-r-situated	None
41	2018-08-03 10:29:02.60	DM->CMD	"I will move forward 6"	7	34	ack-wilco	None
42	2018-08-03 10:29:06.42	DM->RN	"move forward 6ft"	7	34	translation-r-direct	None
43	2018-08-03 10:29:15.45	RN	"i could only move three feet forward"	7	42*	ack-done	None
44	2018-08-03 10:29:17.94	RN	"done"	7	43	continue	None
45	2018-08-03 10:29:20.04	DM->CMD	"done"	7	44*	translation-l	None
46	2018-08-03 10:29:26.55	CMD	"turn to your right four feet"	8	None	None	None
47	2018-08-03 10:29:34.01	DM->CMD	"processing. . ."	8	46	processing	None
48	2018-08-03 10:29:41.58	DM->CMD	"I will turn right 90 degrees"	8	46	ack-wilco-prep	None
49	2018-08-03 10:29:42.30	DM->RN	"turn right 90 degrees"	8	46	translation-r-situated-partial	None
50	2018-08-03 10:29:46.36	DM->CMD	"I will move forward 4ft"	8	46	ack-wilco	None
51	2018-08-03 10:29:50.33	DM->RN	"move forward 4ft"	8	49	continue	None
52	2018-08-03 10:29:58.01	RN	"done"	8	51*	ack-done	None
53	2018-08-03 10:30:00.55	DM->CMD	"done"	8	52	translation-l	None
54	2018-08-03 10:30:12.29	CMD	"turn left"	9	None	None	None
55	2018-08-03 10:30:14.85	CMD	"six feet"	9	54	continue	None
56	2018-08-03 10:30:21.89	DM->CMD	"processing. . ."	9	55*	processing	None
57	2018-08-03 10:30:34.06	DM->CMD	"There's an obstruction preventing me from doing that.  <beep>"	9	55*	ack-cant	None
58	2018-08-03 10:30:40.19	DM->CMD	"Would you like me to send a picture?  <beep>"	10	None	None	None
59	2018-08-03 10:30:43.83	CMD	"yes send me a picture"	10	58	offer-accept	None
60	2018-08-03 10:30:48.62	DM->RN	"send image"	10	59	translation-r-direct	None
61	2018-08-03 10:30:49.88	RN	"sent"	10	60	ack-done	None
62	2018-08-03 10:30:53.01	DM->CMD	"sent"	10	61	translation-l	None
63	2018-08-03 10:32:05.46	DM->CMD	"What should we do next?  <beep>"	11	None	None	None
64	2018-08-03 10:32:09.57	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	11	63	continue	None
65	2018-08-03 10:32:13.80	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	11	63	continue	None
66	2018-08-03 10:32:16.53	CMD	"can you move <pause> three feet to your right"	12	None	None	None
67	2018-08-03 10:32:24.17	DM->CMD	"processing. . ."	12	66	processing	None
68	2018-08-03 10:32:33.77	DM->CMD	"I will turn right 90 degrees"	12	66	ack-wilco-prep	None
69	2018-08-03 10:32:34.57	DM->RN	"turn right 90 degrees"	12	66	translation-r-situated-partial	None
70	2018-08-03 10:32:36.45	DM->CMD	"I will move forward 3 feet"	12	66	ack-wilco	None
71	2018-08-03 10:32:37.30	DM->RN	"move forward 3 feet"	12	69	continue	None
72	2018-08-03 10:32:51.16	RN	"done"	12	71*	ack-done	None
73	2018-08-03 10:32:53.15	DM->CMD	"done"	12	72	translation-l	None
74	2018-08-03 10:33:31.46	CMD	"send me a picture please"	13	None	None	None
75	2018-08-03 10:33:34.89	DM->CMD	"ok"	13	74	ack-wilco	None
76	2018-08-03 10:33:37.72	DM->RN	"send image"	13	74	translation-r-direct	None
77	2018-08-03 10:33:38.84	RN	"sent"	13	76	ack-done	None
78	2018-08-03 10:33:41.39	DM->CMD	"sent"	13	77	translation-l	None
79	2018-08-03 10:33:55.10	CMD	"move <pause> three feet to your left"	14	None	None	None
80	2018-08-03 10:34:01.45	DM->CMD	"processing. . ."	14	79	processing	None
81	2018-08-03 10:34:06.81	DM->RN	"turn left 90 degrees"	14	79	translation-r-situated-partial	None
82	2018-08-03 10:34:08.05	DM->RN	"move forward 3 feet"	14	81	continue	None
83	2018-08-03 10:34:11.66	DM->CMD	"executing. . ."	14	79	ack-doing	None
84	2018-08-03 10:34:18.88	RN	"done"	14	82*	ack-done	None
85	2018-08-03 10:34:21.71	DM->CMD	"done"	14	84	translation-l	None
86	2018-08-03 10:34:26.68	CMD	"send me a picture please"	15	None	None	None
87	2018-08-03 10:34:30.53	DM->RN	"send image"	15	86	translation-r-direct	None
88	2018-08-03 10:34:31.72	RN	"sent"	15	87	ack-done	None
89	2018-08-03 10:34:34.61	DM->CMD	"sent"	15	88	translation-l	None
90	2018-08-03 10:34:48.06	CMD	"move <pause>"	16	None	None	None
91	2018-08-03 10:34:52.89	CMD	"three feet <pause>"	16	90	continue	None
92	2018-08-03 10:34:55.98	CMD	"down"	16	91	continue	None
93	2018-08-03 10:35:02.14	DM->CMD	"processing. . ."	16	92*	processing	None
94	2018-08-03 10:35:12.54	DM->CMD	"I will move forward 3 feet"	16	92*	ack-wilco	None
95	2018-08-03 10:35:13.65	DM->RN	"move forward 3 feet"	16	92*	translation-r-direct	None
96	2018-08-03 10:35:19.28	RN	"done"	16	95	ack-done	None
97	2018-08-03 10:35:21.00	DM->CMD	"done"	16	96	translation-l	None
98	2018-08-03 10:35:22.53	DM->CMD	"Did I successfully do what you asked?  <beep>"	16	92*	req-clar	None
99	2018-08-03 10:35:25.08	CMD	"yes "	16	98	clar-repair	None
100	2018-08-03 10:35:25.80	CMD	"can you take a picture"	17	None	None	None
101	2018-08-03 10:35:28.57	DM->CMD	"yes"	17	100	answer	None
102	2018-08-03 10:35:32.74	DM->RN	"send image"	17	100	translation-r-direct	None
103	2018-08-03 10:35:34.12	RN	"sent"	17	102	ack-done	None
104	2018-08-03 10:35:36.31	DM->CMD	"sent"	17	103	translation-l	None
105	2018-08-03 10:35:51.19	CMD	"move <pause> four feet <pause> to your right"	18	None	None	None
106	2018-08-03 10:35:58.09	DM->CMD	"processing. . ."	18	105	processing	None
107	2018-08-03 10:36:07.28	DM->CMD	"I will turn right 90 degrees"	18	105	ack-wilco-prep	None
108	2018-08-03 10:36:08.15	DM->RN	"turn right 90 degrees"	18	105	translation-r-situated-partial	None
109	2018-08-03 10:36:12.29	DM->CMD	"I will move forward 4ft"	18	105	ack-wilco	None
