id	time	stream	text	tu	rel	ant	context
1	2018-08-02 10:11:11.55	DM->RN	"ok"	1	0	ack-wilco	None
2	2018-08-02 10:25:53.21	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-02 10:26:15.24	RN	"<X: okay ready to audio sync>"	X-CMD	None	None	None
4	2018-08-02 10:26:16.88	RN	"mhm"	1	0	None	None
5	2018-08-02 10:26:17.94	RN	"<X: alright audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-02 10:26:18.06	CMD	"<X: alright>"	X-CMD	None	None	None
7	2018-08-02 10:26:18.74	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
8	2018-08-02 10:26:21.13	RN	"<loud noise>"	X-CMD	None	None	None
9	2018-08-02 10:26:21.13	CMD	"<loud noise>"	X-CMD	None	None	None
10	2018-08-02 10:26:26.37	DM->CMD	"calibration complete"	1	0	ack-done	None
11	2018-08-02 10:26:48.27	CMD	"<X: so i am ready>"	X-CMD	None	None	None
12	2018-08-02 10:26:49.33	CMD	"i am ready"	2	None	None	None
13	2018-08-02 10:26:50.67	DM->RN	"participant is ready"	2	12	translation-r-direct	None
14	2018-08-02 10:26:53.39	DM->CMD	"Hello! <beep>"	3	None	None	None
15	2018-08-02 10:26:54.80	DM->CMD	"Thanks for teaming up with me today."	3	14	continue	None
16	2018-08-02 10:26:56.96	CMD	"take a photo"	3	None	None	None
17	2018-08-02 10:26:57.14	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	15	continue	None
18	2018-08-02 10:26:59.51	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	17	continue	None
19	2018-08-02 10:27:02.44	DM->CMD	"You can ask for help at any time."	3	18	continue	None
20	2018-08-02 10:27:06.56	DM->RN	"send image"	4	16	translation-r-direct	None
21	2018-08-02 10:27:06.68	RN	"sent"	4	20	ack-done	None
22	2018-08-02 10:27:09.03	DM->CMD	"sent"	4	21	translation-l	None
23	2018-08-02 10:27:13.15	CMD	"turn ninety degrees to the right"	5	None	None	None
