id	time	stream	text	tu	rel	ant	context
1	2018-09-10 10:32:15.61	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-09-10 10:32:18.12	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-09-10 10:32:37.05	CMD	"<X: xxx>"	X-CMD	None	None	None
4	2018-09-10 10:32:38.75	CMD	"<no speech>"	X-CMD	None	None	None
5	2018-09-10 10:32:45.48	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-09-10 10:32:45.55	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
7	2018-09-10 10:32:49.63	RN	"<loud noise>"	X-CMD	None	None	None
8	2018-09-10 10:32:49.63	CMD	"<loud noise>"	X-CMD	None	None	None
9	2018-09-10 10:32:52.18	CMD	"<X: okay you can let it up>"	X-CMD	None	None	None
10	2018-09-10 10:32:56.89	DM->CMD	"calibration complete"	1	0	ack-done	None
11	2018-09-10 10:33:00.78	CMD	"i am ready"	2	None	None	None
12	2018-09-10 10:33:04.26	DM->RN	"participant is ready"	2	11	translation-r-direct	None
13	2018-09-10 10:33:07.85	DM->CMD	"I'm also ready.  <beep>"	2	11	reciprocal	None
14	2018-09-10 10:33:15.10	CMD	"move forward until you see a shoe or a doorway"	3	None	None	None
15	2018-09-10 10:33:22.55	DM->CMD	"processing. . ."	3	14	processing	None
16	2018-09-10 10:33:33.78	DM->CMD	"How far forward should I go?  <beep>"	3	14	req-clar	None
17	2018-09-10 10:33:35.44	CMD	"move forward <pause .70> three feet <pause .35> "	3	16	clar-repair	None
18	2018-09-10 10:33:38.02	CMD	"and turn to your right"	3	17	continue	None
19	2018-09-10 10:33:41.95	DM->CMD	"ok"	3	18*	ack-wilco	None
20	2018-09-10 10:33:44.93	DM->RN	"move forward 3 feet"	3	17	translation-r-direct	None
21	2018-09-10 10:33:46.67	DM->RN	"then. . ."	3	20	link-next	None
22	2018-09-10 10:33:47.99	DM->RN	"turn right 90 degrees"	3	18	translation-r-situated	None
23	2018-09-10 10:33:49.79	DM->CMD	"moving. . ."	3	18*	ack-doing	None
24	2018-09-10 10:33:52.37	CMD	"take a photo of the object on your right"	3	18	continue	None
25	2018-09-10 10:33:55.01	DM->RN	"then. . ."	3	22	link-next	None
26	2018-09-10 10:33:55.92	DM->RN	"send image"	3	24	translation-r-situated	None
27	2018-09-10 10:33:58.40	DM->CMD	"I will send a picture"	3	24	ack-wilco	None
28	2018-09-10 10:34:03.63	RN	"done and sent"	3	26*	ack-done	None
29	2018-09-10 10:34:06.12	DM->CMD	"done, sent"	3	28	translation-l	None
30	2018-09-10 10:34:11.63	CMD	"turn <pause .43> to your left"	4	None	None	None
31	2018-09-10 10:34:13.69	CMD	"and take a photo of the object on your left"	4	30	continue	None
32	2018-09-10 10:34:19.89	DM->CMD	"processing. . ."	4	31*	processing	None
33	2018-09-10 10:34:31.56	DM->RN	"turn left 90 degrees"	4	30	translation-r-situated	None
34	2018-09-10 10:34:33.07	DM->RN	"then. . ."	4	33	link-next	None
35	2018-09-10 10:34:34.32	DM->RN	"send image"	4	31	translation-r-direct	None
36	2018-09-10 10:34:36.89	DM->CMD	"turning. . ."	4	30	ack-doing	None
37	2018-09-10 10:34:46.13	RN	"done and sent"	4	35*	ack-done	None
38	2018-09-10 10:34:48.51	DM->CMD	"done, sent"	4	37	translation-l	None
39	2018-09-10 10:34:55.38	CMD	"turn ninety degrees to your left"	5	None	None	None
40	2018-09-10 10:35:01.55	DM->RN	"turn left 90 degrees"	5	39	translation-r-direct	None
41	2018-09-10 10:35:02.87	DM->CMD	"I will turn left 90 degrees"	5	39	ack-wilco	None
42	2018-09-10 10:35:13.66	CMD	"take a photo of the object that's directly in front of xxx"	6	None	None	None
43	2018-09-10 10:35:14.00	RN	"done"	5	40	ack-done	None
44	2018-09-10 10:35:15.19	DM->CMD	"done"	5	43	translation-l	None
45	2018-09-10 10:35:18.04	DM->RN	"send image"	6	42	translation-r-direct	None
46	2018-09-10 10:35:18.86	RN	"sent"	6	45	ack-done	None
47	2018-09-10 10:35:21.38	DM->CMD	"sent"	6	46	translation-l	None
48	2018-09-10 10:35:29.07	CMD	"take a photo of the shovel"	7	None	None	None
49	2018-09-10 10:35:35.04	DM->CMD	"processing. . ."	7	48	processing	None
50	2018-09-10 10:35:39.45	CMD	"move <pause .58> forward until you reach the doorway"	8	None	None	None
51	2018-09-10 10:35:48.84	DM->CMD	"processing. . ."	8	50	processing	None
52	2018-09-10 10:35:55.17	DM->CMD	"The one directly to my right, or ahead and to the right?  <beep>"	8	50	req-clar	None
53	2018-09-10 10:36:00.81	CMD	"move ahead and to the right"	8	52	clar-repair	None
54	2018-09-10 10:36:07.89	DM->CMD	"ok"	8	53	ack	None
55	2018-09-10 10:36:16.78	DM->RN	"move to Shoe Start - hall doorway"	8	53	translation-r-contextual	ID:52:history TU:8:landmark
56	2018-09-10 10:36:19.70	DM->CMD	"moving. . ."	8	53	ack-doing	None
57	2018-09-10 10:36:33.24	RN	"done"	8	55	ack-done	None
58	2018-09-10 10:36:35.12	DM->CMD	"done"	8	57	translation-l	None
59	2018-09-10 10:36:35.74	CMD	"move one foot forward through the doorway"	9	None	None	None
60	2018-09-10 10:36:42.42	DM->CMD	"processing. . ."	9	59	processing	None
61	2018-09-10 10:36:45.73	DM->RN	"move forward 1 foot"	9	59	translation-r-direct	None
62	2018-09-10 10:36:47.46	DM->CMD	"I will move forward 1 foot"	9	59	ack-wilco	None
63	2018-09-10 10:36:49.92	RN	"done"	9	61	ack-done	None
