id	time	stream	text	tu	rel	ant	context
1	2018-08-31 14:22:47.49	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-31 14:22:49.68	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-31 14:23:20.02	CMD	"<X: xxx>"	X-CMD	None	None	None
4	2018-08-31 14:23:21.01	CMD	"mhm"	X-CMD	None	None	None
5	2018-08-31 14:23:21.60	CMD	"<no speech>"	X-CMD	None	None	None
6	2018-08-31 14:23:28.16	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-31 14:23:28.19	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
8	2018-08-31 14:23:32.11	RN	"<loud noise>"	X-CMD	None	None	None
9	2018-08-31 14:23:32.11	CMD	"<loud noise>"	X-CMD	None	None	None
10	2018-08-31 14:23:34.84	CMD	"<X: okay>"	X-CMD	None	None	None
11	2018-08-31 14:23:34.84	DM->CMD	"calibration complete"	1	0	ack-done	None
12	2018-08-31 14:23:35.21	CMD	"<X: you can let up>"	X-CMD	None	None	None
13	2018-08-31 14:23:45.53	CMD	"i am ready"	2	None	None	None
14	2018-08-31 14:23:47.12	DM->RN	"participant is ready"	2	13	translation-r-direct	None
15	2018-08-31 14:23:49.77	DM->CMD	"Hello! <beep>"	3	None	None	None
16	2018-08-31 14:23:51.25	DM->CMD	"Thanks for teaming up with me today."	3	15	continue	None
17	2018-08-31 14:23:55.63	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	16	continue	None
18	2018-08-31 14:24:01.49	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	17	continue	None
19	2018-08-31 14:24:08.04	DM->CMD	"You can ask for help at any time."	3	18	continue	None
20	2018-08-31 14:24:12.61	DM->CMD	"I'm ready.  <beep>"	3	19	continue	None
21	2018-08-31 14:24:23.65	CMD	"<no speech>"	None	None	None	None
22	2018-08-31 14:24:23.97	CMD	"okay"	3	20	3feedback	None
23	2018-08-31 14:24:24.50	CMD	"we are going to figure out how many number of doorways we have here <pause .48> so please <pause .25> search for that <pause .33> for me"	4	None	None	None
24	2018-08-31 14:24:39.74	DM->CMD	"processing. . ."	4	23	processing	None
25	2018-08-31 14:24:43.24	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	4	23	nar	None
26	2018-08-31 14:24:50.95	CMD	"<no speech>"	None	None	None	None
27	2018-08-31 14:24:52.10	CMD	"please move forward"	5	None	None	None
28	2018-08-31 14:24:56.86	DM->CMD	"How far forward should I go?  <beep>"	5	27	req-clar	None
29	2018-08-31 14:25:04.20	CMD	"<no speech>"	None	None	None	None
30	2018-08-31 14:25:07.69	CMD	"a few feet"	5	28	clar-repair	None
31	2018-08-31 14:25:14.18	DM->CMD	"How far is a little bit? <beep>"	5	30	req-clar	None
32	2018-08-31 14:25:20.60	CMD	"<no speech>"	None	None	None	None
33	2018-08-31 14:25:21.89	CMD	"a third of the way <pause .42> through the room"	5	31	clar-repair	None
34	2018-08-31 14:25:26.78	DM->CMD	"ok"	5	33	ack	None
35	2018-08-31 14:25:31.98	DM->CMD	"processing. . ."	5	33*	processing	None
36	2018-08-31 14:25:43.20	DM->RN	"move forward until parallel with alley Door 2"	5	33*	translation-r-landmark	None
37	2018-08-31 14:25:50.30	CMD	"stop"	5	33	correction-cancel	None
38	2018-08-31 14:25:56.67	CMD	"<no speech>"	None	None	None	None
39	2018-08-31 14:25:57.38	CMD	"stop"	5	37	summarization	None
40	2018-08-31 14:25:57.88	CMD	"<no speech>"	None	None	None	None
41	2018-08-31 14:26:00.98	DM->RN	"stop"	5	39	translation-r-direct	None
42	2018-08-31 14:26:01.61	RN	"done"	5	41	ack-done	None
43	2018-08-31 14:26:04.47	DM->CMD	"done"	5	42	translation-l	None
44	2018-08-31 14:26:05.61	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"	5	39	nar	None
45	2018-08-31 14:26:14.93	CMD	"go back to the entrance"	6	None	None	None
46	2018-08-31 14:26:19.00	DM->CMD	"ok"	6	45	ack-wilco	None
47	2018-08-31 14:26:24.26	DM->RN	"return to starting point"	6	45	translation-r-situated	None
48	2018-08-31 14:26:46.60	RN	"done"	6	47	ack-done	None
49	2018-08-31 14:26:48.82	DM->CMD	"done"	6	48	translation-l	None
50	2018-08-31 14:26:51.82	CMD	"<no speech>"	None	None	None	None
51	2018-08-31 14:26:52.76	CMD	"you are not at the total entrance"	6	49	3feedback	None
52	2018-08-31 14:27:00.76	DM->CMD	"processing. . ."	6	51	processing	None
53	2018-08-31 14:27:05.33	DM->RN	"move to Alley start position"	6-1	51	None	None
54	2018-08-31 14:27:19.07	CMD	"stop"	6-1	51	correction-cancel	None
55	2018-08-31 14:27:24.90	CMD	"reverse direction"	7	None	None	None
56	2018-08-31 14:27:25.56	DM->CMD	"done"	6-1	54	ack-done	None
57	2018-08-31 14:27:28.56	DM->CMD	"ok"	7	55	ack	None
58	2018-08-31 14:27:34.08	DM->CMD	"I will turn around 180 degrees"	7	55	ack-wilco	None
59	2018-08-31 14:27:35.69	DM->RN	"turn 180"	7	55	translation-r-direct	None
60	2018-08-31 14:27:48.69	RN	"done"	7	59	ack-done	None
61	2018-08-31 14:27:50.89	DM->CMD	"done"	7	60	translation-l	None
62	2018-08-31 14:27:52.38	CMD	"from the beginning <pause .92> of the room to your right <pause .33> count the doorways"	8	None	None	None
63	2018-08-31 14:28:04.92	DM->CMD	"processing. . ."	8	62	processing	None
64	2018-08-31 14:28:06.82	DM->CMD	"Should I send a picture? <beep>"	9	None	None	None
65	2018-08-31 14:28:10.04	CMD	"yes"	9	64	offer-accept	None
66	2018-08-31 14:28:12.32	DM->RN	"send image"	9	65*	translation-r-direct	None
67	2018-08-31 14:28:14.03	RN	"sent"	9	66	ack-done	None
68	2018-08-31 14:28:14.54	DM->CMD	"sent"	9	67	translation-l	None
69	2018-08-31 14:28:29.19	CMD	"at your rear right is that a doorway"	10	None	None	None
70	2018-08-31 14:28:37.04	DM->CMD	"Which doorway?  <beep>"	10	69	req-clar	None
71	2018-08-31 14:28:38.97	CMD	"behind you to the right"	10	70	clar-repair	None
72	2018-08-31 14:28:43.11	DM->CMD	"no"	10	71*	answer	None
73	2018-08-31 14:28:45.06	CMD	"begin counting doorways"	11	None	None	None
74	2018-08-31 14:28:57.01	DM->CMD	"I see objects all around me; I need your help to decide which are important. <beep>"	11	73	nar	None
75	2018-08-31 14:29:02.09	CMD	"move forward"	12	None	None	None
76	2018-08-31 14:29:07.25	DM->CMD	"I'm unsure where or when I should stop going forward.  <beep>"	12	75	missing-info	None
77	2018-08-31 14:29:14.86	CMD	"there's something that looks like a doorway to your right <pause .50> front right <pause .60> pass it by"	13	None	None	None
78	2018-08-31 14:29:30.76	DM->CMD	"I don't see a door on the right.  <beep>"	13	77	missing-info	None
79	2018-08-31 14:29:34.76	CMD	"continue moving forward"	14	None	None	None
80	2018-08-31 14:29:39.21	DM->CMD	"ok"	14	79	ack-wilco	None
81	2018-08-31 14:29:40.01	DM->CMD	"How far forward should I go?  <beep>"	14	79	req-clar	None
82	2018-08-31 14:29:49.79	CMD	"ten feet"	14	81	clar-repair	None
83	2018-08-31 14:29:51.18	DM->CMD	"ok, I think I got it."	14	82	ack-understand	None
84	2018-08-31 14:29:55.30	DM->RN	"move forward 10 feet"	14	82*	translation-r-direct	None
85	2018-08-31 14:30:05.24	RN	"done"	14	84	ack-done	None
86	2018-08-31 14:30:07.39	DM->CMD	"done"	14	85	translation-l	None
87	2018-08-31 14:30:12.43	CMD	"reverse <pause .59> five feet"	15	None	None	None
88	2018-08-31 14:30:17.56	DM->CMD	"ok"	15	87	ack-wilco	None
89	2018-08-31 14:30:22.84	DM->RN	"move back 5"	15	87	translation-r-direct	None
90	2018-08-31 14:30:33.94	CMD	"stop"	15	87	correction-cancel	None
91	2018-08-31 14:30:35.11	RN	"done"	15	89	ack-done	None
92	2018-08-31 14:30:36.34	DM->CMD	"done"	15	91	translation-l	None
93	2018-08-31 14:30:36.48	CMD	"is that a door to your <pause .41> front right"	16	None	None	None
94	2018-08-31 14:30:45.64	DM->CMD	"no"	16	93	answer	None
95	2018-08-31 14:30:49.28	DM->CMD	"I don't see a door on the right.  <beep>"	16	94	continue	None
96	2018-08-31 14:30:52.76	CMD	"move forward <pause 1.10> four feet"	17	None	None	None
97	2018-08-31 14:30:58.70	DM->CMD	"processing. . ."	17	96	processing	None
98	2018-08-31 14:31:04.87	DM->RN	"move forward 4"	17	96	translation-r-direct	None
99	2018-08-31 14:31:07.49	CMD	"stop"	17	96	correction-cancel	None
100	2018-08-31 14:31:11.75	RN	"done"	17	98	ack-done	None
101	2018-08-31 14:31:13.07	DM->CMD	"done"	17	100	translation-l	None
