id	time	stream	text	tu	rel	ant	context
1	2018-09-05 14:27:43.71	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-09-05 14:27:46.18	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-09-05 14:28:09.11	CMD	"<no speech>"	X-CMD	None	None	None
4	2018-09-05 14:28:16.00	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-09-05 14:28:16.00	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-09-05 14:28:20.02	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-09-05 14:28:20.02	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-09-05 14:28:22.97	CMD	"<X: okay>"	X-CMD	None	None	None
9	2018-09-05 14:28:28.72	DM->CMD	"calibration complete"	1	0	ack-done	None
10	2018-09-05 14:28:29.73	CMD	"<X: i am ready>"	X-CMD	None	None	None
11	2018-09-05 14:28:30.52	CMD	"i am ready"	2	None	None	None
12	2018-09-05 14:28:33.42	DM->RN	"participant is ready"	2	11	translation-r-direct	None
13	2018-09-05 14:28:35.59	DM->CMD	"I'm also ready.  <beep>"	2	11	reciprocal	None
14	2018-09-05 14:28:36.55	CMD	"take a picture of what you see"	3	None	None	None
15	2018-09-05 14:28:41.25	DM->RN	"send image"	3	14	translation-r-direct	None
16	2018-09-05 14:28:42.65	RN	"sent"	3	15	ack-done	None
17	2018-09-05 14:28:44.09	DM->CMD	"sent"	3	16	translation-l	None
18	2018-09-05 14:29:00.42	CMD	"turn ten degrees to the left"	4	None	None	None
19	2018-09-05 14:29:02.25	CMD	"then take a picture of what you see there"	4	18	continue	None
20	2018-09-05 14:29:06.46	DM->CMD	"processing. . ."	4	19*	processing	None
21	2018-09-05 14:29:13.38	DM->RN	"turn left 10 degrees"	4	18	translation-r-direct	None
22	2018-09-05 14:29:14.31	DM->RN	"then. . ."	4	21	link-next	None
23	2018-09-05 14:29:15.20	DM->RN	"send image"	4	19	translation-r-direct	None
24	2018-09-05 14:29:22.12	RN	"done and sent"	4	23*	ack-done	None
25	2018-09-05 14:29:24.14	DM->CMD	"done, sent"	4	24	translation-l	None
26	2018-09-05 14:29:28.67	CMD	"now turn <pause 0.26> thirty five degrees to the right"	5	None	None	None
27	2018-09-05 14:29:32.41	CMD	"and take a picture of what you see there"	5	26	continue	None
28	2018-09-05 14:29:37.72	DM->CMD	"processing. . ."	5	27*	processing	None
29	2018-09-05 14:29:45.10	DM->RN	"turn right 35 degrees"	5	26	translation-r-direct	None
30	2018-09-05 14:29:45.77	DM->RN	"then. . ."	5	29	link-next	None
31	2018-09-05 14:29:47.18	DM->RN	"send image"	5	27	translation-r-direct	None
32	2018-09-05 14:29:56.34	DM->CMD	"turning. . ."	5	27	ack-doing	None
33	2018-09-05 14:29:56.76	RN	"done and sent"	5	31*	ack-done	None
34	2018-09-05 14:29:59.79	DM->CMD	"done, sent"	5	33	translation-l	None
35	2018-09-05 14:30:03.49	CMD	"turn slightly to the left"	6	None	None	None
36	2018-09-05 14:30:05.34	CMD	"go straight ahead until you reach the shovel"	6	35	continue	None
37	2018-09-05 14:30:07.81	CMD	"take a picture of the shovel"	6	36	continue	None
38	2018-09-05 14:30:13.73	DM->CMD	"processing. . ."	6	37*	processing	None
39	2018-09-05 14:30:31.27	DM->RN	"move to Construction room shovel"	6	36*	translation-r-landmark	None
