id	time	stream	text	tu	rel	ant	context
1	2018-09-12 15:14:55.95	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-09-12 15:14:56.73	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-09-12 15:15:13.22	CMD	"<X: xxx>"	X-CMD	None	None	None
4	2018-09-12 15:15:14.68	CMD	"<no speech>"	X-CMD	None	None	None
5	2018-09-12 15:15:17.16	CMD	"<no speech>"	X-CMD	None	None	None
6	2018-09-12 15:15:20.30	RN	"<no speech>"	X-CMD	None	None	None
7	2018-09-12 15:15:22.10	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
8	2018-09-12 15:15:22.10	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
9	2018-09-12 15:15:26.04	RN	"<loud noise>"	X-CMD	None	None	None
10	2018-09-12 15:15:26.04	CMD	"<loud noise>"	X-CMD	None	None	None
11	2018-09-12 15:15:27.57	DM->CMD	"calibration complete"	1	0	ack-done	None
12	2018-09-12 15:15:28.66	CMD	"<X: okay you can let>"	X-CMD	None	None	None
13	2018-09-12 15:15:36.21	CMD	"i am ready"	2	None	None	None
14	2018-09-12 15:15:38.28	DM->RN	"participant is ready"	2	13	translation-r-direct	None
15	2018-09-12 15:15:40.52	DM->CMD	"I'm also ready.  <beep>"	2	13	reciprocal	None
16	2018-09-12 15:15:46.79	CMD	"take picture"	3	None	None	None
17	2018-09-12 15:15:49.57	DM->RN	"send image"	3	16	translation-r-direct	None
18	2018-09-12 15:15:49.79	RN	"sent"	3	17	ack-done	None
19	2018-09-12 15:15:51.13	DM->CMD	"sent"	3	18	translation-l	None
20	2018-09-12 15:16:08.03	CMD	"turn to your <pause .39> left at a forty five degree angle"	4	None	None	None
21	2018-09-12 15:16:11.78	CMD	"then stop"	4	20	continue	None
22	2018-09-12 15:16:14.37	DM->CMD	"processing. . ."	4	21*	processing	None
23	2018-09-12 15:16:18.84	DM->RN	"turn left 45 degrees"	4	21*	translation-r-direct	None
24	2018-09-12 15:16:25.57	RN	"done"	4	23	ack-done	None
25	2018-09-12 15:16:25.77	CMD	"take picture"	5	None	None	None
26	2018-09-12 15:16:27.01	DM->CMD	"I turned left 45 degrees"	4	24	translation-l	None
27	2018-09-12 15:16:28.74	DM->RN	"send image"	5	25	translation-r-direct	None
28	2018-09-12 15:16:29.11	RN	"sent"	5	27	ack-done	None
29	2018-09-12 15:16:30.57	DM->CMD	"sent"	5	28	translation-l	None
30	2018-09-12 15:16:42.47	CMD	"turn and make a eighty degree angle"	6	None	None	None
31	2018-09-12 15:16:44.55	CMD	"then stop"	6	30	continue	None
32	2018-09-12 15:16:46.82	DM->CMD	"ok"	6	31*	ack-wilco	None
33	2018-09-12 15:16:50.15	DM->CMD	"Which direction should I turn?  <beep>"	6	31*	req-clar	None
34	2018-09-12 15:16:53.43	CMD	"about face"	6	33	clar-repair	None
35	2018-09-12 15:16:54.70	CMD	"turn to a hundred and eighty degree angle"	6	34	continue	None
36	2018-09-12 15:16:56.86	CMD	"then stop"	6	31	summarization	None
37	2018-09-12 15:16:59.31	DM->CMD	"ok, I think I got it."	6	36*	ack-understand	None
38	2018-09-12 15:17:02.26	DM->RN	"turn 180"	6	36*	translation-r-direct	None
39	2018-09-12 15:17:04.59	DM->CMD	"I will turn around 180 degrees"	6	36*	ack-wilco	None
40	2018-09-12 15:17:18.40	RN	"done"	6	38	ack-done	None
41	2018-09-12 15:17:18.77	CMD	"take a picture"	7	None	None	None
42	2018-09-12 15:17:19.79	DM->CMD	"done"	6	40	translation-l	None
43	2018-09-12 15:17:21.73	DM->RN	"send image"	7	41	translation-r-direct	None
44	2018-09-12 15:17:22.12	RN	"sent"	7	43	ack-done	None
45	2018-09-12 15:17:23.51	DM->CMD	"sent"	7	44	translation-l	None
46	2018-09-12 15:17:29.64	CMD	"about face"	8	None	None	None
47	2018-09-12 15:17:30.93	CMD	"turn to a hundred eighty degree angle"	8	46	continue	None
48	2018-09-12 15:17:32.86	CMD	"then stop"	8	47	continue	None
49	2018-09-12 15:17:36.72	DM->RN	"turn 180"	8	48*	translation-r-direct	None
50	2018-09-12 15:17:39.38	DM->CMD	"turning. . ."	8	48*	ack-doing	None
51	2018-09-12 15:17:47.78	RN	"done"	8	49	ack-done	None
52	2018-09-12 15:17:49.14	CMD	"take a picture"	9	None	None	None
53	2018-09-12 15:17:49.20	DM->CMD	"done"	8	51	translation-l	None
54	2018-09-12 15:17:51.39	DM->RN	"send image"	9	52	translation-r-direct	None
55	2018-09-12 15:17:51.96	RN	"sent"	9	54	ack-done	None
56	2018-09-12 15:17:53.33	DM->CMD	"sent"	9	55	translation-l	None
57	2018-09-12 15:18:00.93	CMD	"turn to a thirty degree angle to your right <pause .34>"	10	None	None	None
58	2018-09-12 15:18:03.66	CMD	"and then stop"	10	57	continue	None
59	2018-09-12 15:18:06.19	DM->CMD	"processing. . ."	10	58*	processing	None
60	2018-09-12 15:18:11.46	DM->RN	"turn right 30 degrees"	10	58*	translation-r-direct	None
61	2018-09-12 15:18:16.54	RN	"done"	10	60	ack-done	None
62	2018-09-12 15:18:17.76	CMD	"take a picture"	11	None	None	None
63	2018-09-12 15:18:17.94	DM->CMD	"done"	10	61	translation-l	None
64	2018-09-12 15:18:19.21	DM->RN	"send image"	11	62	translation-r-direct	None
65	2018-09-12 15:18:19.54	RN	"sent"	11	64	ack-done	None
66	2018-09-12 15:18:20.98	DM->CMD	"sent"	11	65	translation-l	None
67	2018-09-12 15:18:26.18	CMD	"go forward and stop <pause .37> in front of the TV"	12	None	None	None
68	2018-09-12 15:18:31.39	DM->CMD	"ok"	12	67	ack-wilco	None
69	2018-09-12 15:18:36.31	DM->RN	"move to TV"	12	67	translation-r-direct	None
70	2018-09-12 15:18:50.82	RN	"done"	12	69	ack-done	None
71	2018-09-12 15:18:52.26	DM->CMD	"done"	12	70	translation-l	None
72	2018-09-12 15:18:52.64	CMD	"take a picture"	13	None	None	None
73	2018-09-12 15:18:54.57	DM->RN	"send image"	13	72	translation-r-direct	None
74	2018-09-12 15:18:54.71	RN	"sent"	13	73	ack-done	None
75	2018-09-12 15:18:56.26	DM->CMD	"sent"	13	74	translation-l	None
76	2018-09-12 15:19:00.02	CMD	"turn to a <pause .61> thirty degree angle to your left"	14	None	None	None
77	2018-09-12 15:19:02.98	CMD	"then stop"	14	76	continue	None
78	2018-09-12 15:19:04.99	DM->CMD	"processing. . ."	14	77*	processing	None
79	2018-09-12 15:19:10.14	DM->RN	"turn left 30 degrees"	14	77*	translation-r-direct	None
80	2018-09-12 15:19:14.83	CMD	"take a picture"	15	None	None	None
81	2018-09-12 15:19:15.87	RN	"done"	14	79	ack-done	None
82	2018-09-12 15:19:17.00	DM->CMD	"done"	14	81	translation-l	None
83	2018-09-12 15:19:17.95	DM->RN	"send image"	15	80	translation-r-direct	None
84	2018-09-12 15:19:18.27	RN	"sent"	15	83	ack-done	None
85	2018-09-12 15:19:19.72	DM->CMD	"sent"	15	84	translation-l	None
86	2018-09-12 15:19:22.21	CMD	"move forward <pause 1.05> three feet in front of you"	16	None	None	None
87	2018-09-12 15:19:25.21	CMD	"then stop"	16	86	continue	None
88	2018-09-12 15:19:28.07	DM->RN	"move forward 3 feet"	16	87*	translation-r-direct	None
89	2018-09-12 15:19:28.80	DM->CMD	"I will move forward 3 feet"	16	87*	ack-wilco	None
90	2018-09-12 15:19:34.46	RN	"done"	16	88	ack-done	None
91	2018-09-12 15:19:34.57	CMD	"take a picture"	17	None	None	None
92	2018-09-12 15:19:36.19	DM->CMD	"done"	16	90	translation-l	None
93	2018-09-12 15:19:37.32	DM->RN	"send image"	17	91	translation-r-direct	None
94	2018-09-12 15:19:37.67	RN	"sent"	17	93	ack-done	None
95	2018-09-12 15:19:38.88	DM->CMD	"sent"	17	94	translation-l	None
96	2018-09-12 15:19:42.83	CMD	"turn left <pause .82> twenty degree angle"	18	None	None	None
97	2018-09-12 15:19:45.43	CMD	"then stop"	18	96	continue	None
98	2018-09-12 15:19:49.03	DM->CMD	"processing. . ."	18	97*	processing	None
99	2018-09-12 15:19:54.35	DM->RN	"turn left 20 degrees"	18	97*	translation-r-direct	None
100	2018-09-12 15:19:58.29	RN	"done"	18	99	ack-done	None
101	2018-09-12 15:19:59.02	CMD	"take a picture"	19	None	None	None
102	2018-09-12 15:19:59.61	DM->CMD	"done"	18	100	translation-l	None
103	2018-09-12 15:20:01.36	DM->RN	"send image"	19	101	translation-r-direct	None
104	2018-09-12 15:20:01.59	RN	"sent"	19	103	ack-done	None
105	2018-09-12 15:20:02.97	DM->CMD	"sent"	19	104	translation-l	None
106	2018-09-12 15:20:07.66	CMD	"move forward to your <pause .35> right and stop at the sign on the wall"	20	None	None	None
107	2018-09-12 15:20:16.63	DM->CMD	"processing. . ."	20	106	processing	None
