id	time	stream	text	tu	rel	ant	context
1	2018-08-01 10:01:29.06	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-01 10:01:29.86	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-01 10:02:20.20	CMD	"<audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-01 10:02:21.00	RN	"<three two one>"	X-CMD	None	None	None
5	2018-08-01 10:02:22.59	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-01 10:02:22.59	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-01 10:02:33.57	DM->CMD	"calibration complete"	1	0	ack-done	None
8	2018-08-01 10:02:50.17	CMD	"ready to begin"	2	None	None	None
9	2018-08-01 10:02:53.42	DM->CMD	"Hello! <beep>"	3	None	None	None
10	2018-08-01 10:02:55.52	DM->CMD	"Thanks for teaming up with me today."	3	9	continue	None
11	2018-08-01 10:02:59.86	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	10	continue	None
12	2018-08-01 10:03:05.88	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	11	continue	None
13	2018-08-01 10:03:15.57	DM->CMD	"You can ask for help at any time."	3	12	continue	None
14	2018-08-01 10:03:21.76	DM->CMD	"I'm ready.  <beep>"	3	13	continue	None
15	2018-08-01 10:03:31.38	CMD	"look for doorways"	4	None	None	None
16	2018-08-01 10:03:36.75	DM->CMD	"processing. . ."	4	15	processing	None
17	2018-08-01 10:03:45.65	DM->CMD	"I'm unsure which doorway you mean.  <beep>"	4	15	missing-info	None
18	2018-08-01 10:03:49.62	CMD	"look for open doorways"	4	17	clar-repair	None
19	2018-08-01 10:04:00.10	DM->CMD	"processing. . ."	4	18*	processing	None
20	2018-08-01 10:04:05.26	DM->CMD	"Can you describe it another way, using its color, size, or position?  <beep>"	4	18	req-clar	None
21	2018-08-01 10:04:16.07	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	4	20	continue	None
22	2018-08-01 10:04:37.93	CMD	"give me a picture of the environment"	5	None	None	None
23	2018-08-01 10:04:42.62	DM->CMD	"ok"	5	22	ack-wilco	None
24	2018-08-01 10:04:45.17	DM->RN	"send image"	5	22	translation-r-direct	None
25	2018-08-01 10:04:49.36	RN	"sent"	5	24	ack-done	None
26	2018-08-01 10:04:50.90	DM->CMD	"sent"	5	25	translation-l	None
27	2018-08-01 10:05:10.10	CMD	"move forward"	6	None	None	None
28	2018-08-01 10:05:15.81	DM->CMD	". . ."	6	27	processing	None
29	2018-08-01 10:05:21.11	DM->CMD	"I'm unsure where or when I should stop going forward.  <beep>"	6	27	missing-info	None
30	2018-08-01 10:05:23.18	CMD	"stop"	6	29	clar-repair	None
