id	time	stream	text	tu	rel	ant	context
2	2019-07-16 13:15:27.63	RN	"calibrating. . ."	1	1	ack-doing	None
3	2019-07-16 13:15:27.64	DM->CMD	"Processing...."	1	1	processing	None
4	2019-07-16 13:15:51.29	RN	"calibration complete"	1	1	ack-done	None
5	2019-07-16 13:15:51.29	DM->CMD	"I'm also ready.  <beep>"	2	None	None	None
6	2019-07-16 13:16:13.40	CMD	"I am ready"	2	5	reciprocal	None
7	2019-07-16 13:16:13.42	DM->CMD	"Processing...."	2	6	processing	None
8	2019-07-16 13:16:17.36	DM->RN	"participant is ready"	2	6	translation-r-direct	None
9	2019-07-16 13:16:18.73	RN	"I'm also ready.  <beep>"	2	8	3feedback	None
10	2019-07-16 13:16:18.74	DM->CMD	"I'm also ready.  <beep>"	2	9	translation-l	None
11	2019-07-16 13:16:33.92	CMD	"take a picture in front of you"	3	None	None	None
12	2019-07-16 13:16:33.95	DM->CMD	"I will send image."	3	11	ack-wilco	None
13	2019-07-16 13:16:37.89	DM->RN	"send image"	3	11	translation-r-direct	None
14	2019-07-16 13:16:46.50	RN	"sent"	3	13	ack-done	None
15	2019-07-16 13:16:46.50	DM->CMD	"sent"	3	14	translation-l	None
16	2019-07-16 13:17:02.17	CMD	"move forward five feet"	4	None	None	None
17	2019-07-16 13:17:02.23	DM->RN	"move forward 5 feet"	4	16	translation-r-direct	None
18	2019-07-16 13:17:02.23	DM->CMD	"I will move forward 5 feet."	4	16	ack-wilco	None
19	2019-07-16 13:17:09.54	RN	"moving. . ."	4	17	ack-doing	None
20	2019-07-16 13:17:09.54	DM->CMD	"moving. . ."	4	19	translation-l	None
21	2019-07-16 13:17:18.84	RN	"done"	4	17	ack-done	None
22	2019-07-16 13:17:18.84	DM->CMD	"done"	4	21	translation-l	None
23	2019-07-16 13:18:10.19	CMD	"turn right"	5	None	None	None
24	2019-07-16 13:18:10.21	DM->CMD	"How far should I turn to the right?  <beep>"	5	23	req-clar	None
25	2019-07-16 13:18:13.30	CMD	"ninety degrees"	5	24	clar-repair	None
26	2019-07-16 13:18:13.33	DM->CMD	"I will turn right 90 degrees."	5	25*	ack-wilco	None
27	2019-07-16 13:18:17.27	DM->RN	"turn right 90 degrees"	5	25*	translation-r-direct	None
28	2019-07-16 13:18:20.24	RN	"turning. . ."	5	25*	ack-doing	None
29	2019-07-16 13:18:20.24	DM->CMD	"turning. . ."	5	25*	translation-l	None
30	2019-07-16 13:18:31.48	RN	"done"	5	27	ack-done	None
31	2019-07-16 13:18:31.48	DM->CMD	"done"	5	30	translation-l	None
32	2019-07-16 13:18:31.57	CMD	"take a picture in front of you"	6	None	None	None
33	2019-07-16 13:18:31.60	DM->RN	"send image"	6	32	translation-r-direct	None
34	2019-07-16 13:18:31.60	DM->CMD	"I will send image."	6	32	ack-wilco	None
35	2019-07-16 13:18:40.82	RN	"sent"	6	33	ack-done	None
36	2019-07-16 13:18:40.82	DM->CMD	"sent"	6	35	translation-l	None
37	2019-07-16 13:18:43.00	CMD	"turn one hundred eighty degrees"	7	None	None	None
38	2019-07-16 13:18:43.02	DM->RN	"turn 180"	7	37	translation-r-direct	None
39	2019-07-16 13:18:43.03	DM->CMD	"I will turn 180."	7	37	ack-wilco	None
40	2019-07-16 13:18:51.25	RN	"turning. . ."	7	38	ack-doing	None
41	2019-07-16 13:18:51.25	DM->CMD	"turning. . ."	7	40	translation-l	None
42	2019-07-16 13:19:05.94	CMD	"take a picture in front of you"	8	None	None	None
43	2019-07-16 13:19:05.97	DM->RN	"send image"	8	42	translation-r-direct	None
44	2019-07-16 13:19:05.97	DM->CMD	"I will send image."	8	42	ack-wilco	None
45	2019-07-16 13:19:07.36	RN	"done"	7	38	ack-done	None
46	2019-07-16 13:19:07.36	DM->CMD	"done"	7	45	translation-l	None
47	2019-07-16 13:19:14.52	RN	"sent"	8	43	ack-done	None
48	2019-07-16 13:19:14.52	DM->CMD	"sent"	8	47	translation-l	None
49	2019-07-16 13:19:18.04	CMD	"turn ninety degrees to the left"	9	None	None	None
