id	time	stream	text	tu	rel	ant	context
1	2018-08-16 10:49:05.45	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-16 10:49:25.66	RN	"<X: audio test in three>"	X-CMD	None	None	None
3	2018-08-16 10:49:25.66	CMD	"<X: audio test in three oh sorry>"	X-CMD	None	None	None
4	2018-08-16 10:49:27.21	RN	"<X: oh sorry>"	X-CMD	None	None	None
5	2018-08-16 10:49:28.18	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-16 10:49:28.18	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-16 10:49:30.45	RN	"<loud sound>"	X-CMD	None	None	None
8	2018-08-16 10:49:30.45	CMD	"<loud sound>"	X-CMD	None	None	None
9	2018-08-16 10:49:38.62	CMD	"<X: oh>"	X-CMD	None	None	None
10	2018-08-16 10:49:39.36	CMD	"<breath>"	X-CMD	None	None	None
11	2018-08-16 10:49:41.06	CMD	"<X: xxx check the the calibrate buttons to be down>"	X-CMD	None	None	None
12	2018-08-16 10:49:44.36	CMD	"it's"	X-CMD	None	None	None
13	2018-08-16 10:49:44.97	CMD	"<X: yeah it's>"	X-CMD	None	None	None
14	2018-08-16 10:49:45.68	CMD	"<X: down>"	X-CMD	None	None	None
15	2018-08-16 10:49:46.00	CMD	"<X: yeah>"	X-CMD	None	None	None
16	2018-08-16 10:49:46.44	CMD	"mhm"	X-CMD	None	None	None
17	2018-08-16 10:49:46.88	CMD	"<X: okay>"	X-CMD	None	None	None
18	2018-08-16 10:49:47.23	CMD	"<no speech>"	X-CMD	None	None	None
19	2018-08-16 10:49:47.95	CMD	"<X: so you're holding the up okay>"	X-CMD	None	None	None
20	2018-08-16 10:49:50.33	CMD	"<no speech>"	X-CMD	None	None	None
21	2018-08-16 10:49:52.17	RN	"<X: xxx>"	X-CMD	None	None	None
22	2018-08-16 10:49:55.94	CMD	"<X: audio sync> <pause .51> <X: in three two one>"	X-CMD	None	None	None
23	2018-08-16 10:49:55.96	RN	"<X: audio sync> <pause .55> <X: in three two one>"	X-CMD	None	None	None
24	2018-08-16 10:49:58.86	CMD	"<loud noise>"	X-CMD	None	None	None
25	2018-08-16 10:49:58.87	RN	"<loud noise>"	X-CMD	None	None	None
26	2018-08-16 10:50:04.24	DM->CMD	"calibration complete"	1	0	ack-done	None
27	2018-08-16 10:51:21.89	CMD	"i am ready"	2	None	None	None
28	2018-08-16 10:51:23.98	DM->RN	"participant is ready"	2	27	translation-r-direct	None
29	2018-08-16 10:51:27.42	DM->CMD	"Hi!"	2	27	other	None
30	2018-08-16 10:51:28.82	DM->CMD	"I'm also ready.  <beep>"	2	27	reciprocal	None
31	2018-08-16 10:51:36.29	CMD	"alright can you move forward till the end of what you can um move to"	3	None	None	None
32	2018-08-16 10:51:43.64	DM->CMD	"processing. . ."	3	31	processing	None
33	2018-08-16 10:51:46.09	DM->RN	"move to front wall ahead"	3	31	translation-r-direct	None
34	2018-08-16 10:51:49.44	DM->CMD	"moving. . ."	3	31	ack-doing	None
35	2018-08-16 10:51:55.71	RN	"done"	3	33	ack-done	None
36	2018-08-16 10:51:57.01	DM->CMD	"done"	3	35	translation-l	None
37	2018-08-16 10:52:00.30	CMD	"can you turn to the north"	4	None	None	None
38	2018-08-16 10:52:01.76	CMD	"and then take a picture"	4	37	continue	None
39	2018-08-16 10:52:08.09	DM->CMD	"processing. . ."	4	38*	processing	None
40	2018-08-16 10:52:10.91	DM->CMD	"I will turn to face North"	4	37	ack-wilco	None
41	2018-08-16 10:52:12.08	DM->RN	"turn to face North"	4	37	translation-r-direct	None
42	2018-08-16 10:52:14.00	DM->CMD	"turning. . ."	4	37	ack-doing	None
43	2018-08-16 10:52:16.26	DM->RN	"then. . ."	4	41	link-next	None
44	2018-08-16 10:52:17.23	DM->RN	"send image"	4	38	translation-r-direct	None
45	2018-08-16 10:52:19.39	RN	"done and sent"	4	44*	ack-done	None
46	2018-08-16 10:52:21.26	DM->CMD	"done, sent"	4	45	translation-l	None
47	2018-08-16 10:52:39.67	CMD	"alright can you uh <pause .58> turn ninety degrees to your left"	5	None	None	None
48	2018-08-16 10:52:51.73	DM->CMD	"I will turn left 90 degrees"	5	47	ack-wilco	None
49	2018-08-16 10:52:53.05	DM->RN	"turn left 90 degrees"	5	47	translation-r-direct	None
50	2018-08-16 10:52:55.01	DM->CMD	"turning. . ."	5	47	ack-doing	None
51	2018-08-16 10:53:01.89	RN	"done"	5	49	ack-done	None
52	2018-08-16 10:53:03.20	DM->CMD	"done"	5	51	translation-l	None
53	2018-08-16 10:53:06.33	CMD	"uh could you move down the hallway <pause .67> maybe  <pause .30> three or four feet"	6	None	None	None
54	2018-08-16 10:53:11.29	CMD	"and then take a photo"	6	53	continue	None
55	2018-08-16 10:53:17.65	DM->CMD	"Hmm. . ."	6	54*	processing	None
56	2018-08-16 10:53:59.83	DM->CMD	"I see more than one hallway."	6	53	missing-info	None
57	2018-08-16 10:54:03.91	CMD	"um i'm sorry i was <pause .32> rather ambiguous"	6	56	other	None
58	2018-08-16 10:54:06.28	CMD	"could you move forward <pause .94> three or four feet"	6	56	clar-repair	None
59	2018-08-16 10:54:09.66	CMD	"and then take a photo"	6	54	summarization	None
60	2018-08-16 10:54:11.81	DM->CMD	"ok, I think I got it."	6	59*	ack-understand	None
61	2018-08-16 10:54:15.30	DM->CMD	"I will move forward 3 feet"	6	58	ack-wilco	None
62	2018-08-16 10:54:16.83	DM->RN	"move forward 3 feet"	6	58	translation-r-direct	None
63	2018-08-16 10:54:17.99	DM->RN	"then. . ."	6	62	link-next	None
64	2018-08-16 10:54:20.14	DM->RN	"send image"	6	59	translation-r-direct	None
65	2018-08-16 10:54:26.68	DM->CMD	"moving. . ."	6	58	ack-doing	None
66	2018-08-16 10:54:28.48	RN	"uh done and sent"	6	64*	ack-done	None
67	2018-08-16 10:54:31.10	DM->CMD	"done, sent"	6	66	translation-l	None
68	2018-08-16 10:54:46.07	CMD	"can you turn to the right ninety degrees"	7	None	None	None
69	2018-08-16 10:54:47.76	CMD	"and take a picture please"	7	68	continue	None
70	2018-08-16 10:54:51.85	DM->CMD	"processing. . ."	7	69*	processing	None
71	2018-08-16 10:54:54.40	DM->RN	"turn right 90 degrees"	7	68	translation-r-direct	None
72	2018-08-16 10:54:55.66	DM->RN	"then. . ."	7	71	link-next	None
73	2018-08-16 10:54:56.50	DM->CMD	"turning. . ."	7	68	ack-doing	None
74	2018-08-16 10:54:57.30	DM->RN	"send image"	7	69	translation-r-direct	None
75	2018-08-16 10:55:05.57	RN	"done and sent"	7	74*	ack-done	None
76	2018-08-16 10:55:07.09	DM->CMD	"done, sent"	7	75	translation-l	None
77	2018-08-16 10:55:21.29	CMD	"great"	7	76	3feedback	None
78	2018-08-16 10:55:21.56	CMD	"can you um <pause 1.02> can you turn to face the opposite direction"	8	None	None	None
79	2018-08-16 10:55:25.91	CMD	"and then move out of the room"	8	78	continue	None
80	2018-08-16 10:55:29.09	DM->CMD	"processing. . ."	8	79*	processing	None
