id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	15.43	RN	"alright done"	1	1	ack-done	None
4	17.05	DM->CMD	"calibration complete"	1	3	translation-l	None
5	19.37	DM->CMD	"Hello! <beep>"	2	None	None	None
6	20.6	CMD	"hello"	2	5	reciprocal	None
7	20.84	DM->CMD	". . ."	2	5	link-next	None
8	22.42	DM->CMD	"Thanks for teaming up with me today."	2	5	continue	None
9	24.65	DM->CMD	". . ."	2	8	link-next	None
10	25.94	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	2	8	continue	None
11	28.82	DM->CMD	". . ."	2	10	link-next	None
12	31.12	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	2	10	continue	None
13	34.2	DM->CMD	". . ."	2	12	link-next	None
14	37.08	DM->CMD	"You can ask for help at any time."	2	12	continue	None
15	70.55	CMD	"<pause> could i get a picture"	3	None	None	None
16	76.18	DM->RN	"send image"	3	15	translation-r-direct	None
17	77.9	RN	"sent"	3	16	ack-done	None
18	79.63	DM->CMD	"sent"	3	17	translation-l	None
19	143.01	CMD	"move forward to the second doorway"	4	None	None	None
20	149.62	DM->CMD	"processing. . ."	4	19	processing	None
21	157.67	DM->RN	"move to alley Door 2"	4	19	translation-r-landmark	None
22	163.7	DM->CMD	"moving. . ."	4	19	ack-doing	None
23	181.46	RN	"alright done"	4	21	ack-done	None
24	183.39	DM->CMD	"done"	4	23	translation-l	None
25	186.19	CMD	"okay"	4	24	3feedback	None
26	186.95	CMD	"take a pic <cut off picture>"	5	None	None	None
27	189.16	DM->RN	"send image"	5	26	translation-r-direct	None
28	190.65	RN	"sent"	5	27	ack-done	None
29	192.3	DM->CMD	"sent"	5	28	translation-l	None
30	194.84	CMD	"<pause> turn <small pause> ninety degrees <pause> left"	6	None	None	None
31	201.5	DM->CMD	"ok"	6	30	ack-wilco	None
32	206.24	DM->RN	"turn left 90 degrees"	6	30	translation-r-direct	None
33	207.29	DM->CMD	"I will turn left 90 degrees"	6	30	ack-wilco	None
34	209.89	DM->CMD	"turning. . ."	6	30	ack-doing	None
35	217.2	RN	"done"	6	32	ack-done	None
36	217.96	CMD	"<pause> take a picture"	7	None	None	None
37	218.82	DM->CMD	"done"	6	35	translation-l	None
38	221.58	DM->RN	"send image"	7	36	translation-r-direct	None
39	222.79	RN	"sent"	7	38	ack-done	None
40	224.2	DM->CMD	"sent"	7	39	translation-l	None
41	229.36	CMD	"<pause> back up <pause> five feet"	8	None	None	None
42	235.86	DM->CMD	"ok"	8	41	ack	None
43	246.3	DM->CMD	"processing. . ."	8	41	processing	None
44	254.46	DM->CMD	"I'm not sure if I can move that far back. <beep>"	8	41	ack-unsure	None
45	256.55	DM->CMD	"I will move back as far as I can, ok?  <beep>"	8	41	ack-try	None
46	264.429999999999	CMD	"<pause> back up two feet"	8	45	clar-repair	None
47	270.24	DM->CMD	"ok"	8	46	ack-wilco	None
48	280.73	DM->RN	"move back 2 feet"	8	46	translation-r-direct	None
49	283.1	DM->CMD	"moving. . ."	8	46	ack-doing	None
50	287.52	RN	"done"	8	48	ack-done	None
51	288.52	CMD	"<pause> take a picture"	9	None	None	None
52	289.1	DM->CMD	"done"	8	50	translation-l	None
53	292.63	DM->RN	"send image"	9	51	translation-r-direct	None
54	294.32	RN	"sent"	9	53	ack-done	None
55	295.89	DM->CMD	"sent"	9	54	translation-l	None
56	311.57	CMD	"rotate ninety degrees left"	10	None	None	None
57	315.58	DM->CMD	"ok"	10	56	ack-wilco	None
58	319.2	DM->RN	"turn left 90 degrees"	10	56	translation-r-direct	None
59	322.68	DM->CMD	"turning. . ."	10	56	ack-doing	None
