id	time	stream	text	tu	rel	ant	context
1	2018-08-06 14:20:42.07	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-06 14:20:43.00	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-06 14:21:18.76	CMD	"<X: unintelligible, not cmd>"	X-CMD	None	None	None
4	2018-08-06 14:21:20.21	CMD	"okay"	X-CMD	None	None	None
5	2018-08-06 14:21:20.67	CMD	"<X: press and hold that>"	X-CMD	None	None	None
6	2018-08-06 14:21:21.64	CMD	"mhm"	X-CMD	None	None	None
7	2018-08-06 14:21:29.31	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
8	2018-08-06 14:21:29.88	RN	"<sync in three two one>"	X-CMD	None	None	None
9	2018-08-06 14:21:32.07	RN	"<loud sound>"	X-CMD	None	None	None
10	2018-08-06 14:21:32.07	CMD	"<loud noise>"	X-CMD	None	None	None
11	2018-08-06 14:21:37.13	DM->CMD	"calibration complete"	1	0	ack-done	None
12	2018-08-06 14:21:58.34	CMD	"okay i'm ready"	2	None	None	None
13	2018-08-06 14:22:00.66	DM->RN	"participant is ready"	2	12	translation-r-direct	None
14	2018-08-06 14:22:03.43	DM->CMD	"Hello! <beep>"	3	None	None	None
15	2018-08-06 14:22:05.17	DM->CMD	"Thanks for teaming up with me today."	3	14	continue	None
16	2018-08-06 14:22:09.25	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	15	continue	None
17	2018-08-06 14:22:15.15	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	16	continue	None
18	2018-08-06 14:22:22.94	DM->CMD	"You can ask for help at any time."	3	17	continue	None
19	2018-08-06 14:22:29.46	DM->CMD	"I'm ready.  <beep>"	3	18	continue	None
20	2018-08-06 14:22:52.06	CMD	"oh i'm ready"	4	None	None	None
21	2018-08-06 14:22:57.15	DM->CMD	"I'm also ready.  <beep>"	4	20	reciprocal	None
22	2018-08-06 14:23:00.81	CMD	"okay"	4	21	3feedback	None
23	2018-08-06 14:23:11.45	CMD	"<notification sound>"	None	None	None	None
24	2018-08-06 14:23:11.59	DM->CMD	"What should we do next?  <beep>"	5	None	None	None
25	2018-08-06 14:23:12.50	CMD	"uh move forward"	5	24	answer	None
26	2018-08-06 14:23:17.14	DM->CMD	"How far should I move forward? <beep>"	5	25	req-clar	None
