id	time	stream	text	tu	rel	ant	context
2	16.92	DM->CMD	"calibration complete"	1	1	translation-l	None
3	19.72	RN	"<unintelligible>"	None	None	None	None
4	19.58	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests.  I'll say DONE when I've completed your request, or SENT after sending you a photo, or I may ask for more information or let you know if there is a problem.  You can ask me for help at any time."	2	None	None	None
5	49.86	CMD	"I'm ready to start"	3	None	None	None
6	66.01	DM->CMD	"I'm also ready.  What would you like me to do first? I can send an image so you can see the space, ok?"	3	5	reciprocal	None
7	73.56	CMD	"take a photo"	3	6	offer-accept	None
8	75.39	DM->RN	"image"	3	7	translation-r-direct	None
9	76.44	RN	"image sent"	3	8	ack-done	None
10	78.32	DM->CMD	"sent"	3	9	translation-l	None
11	117.27	CMD	"move to the first cone on your left"	4	None	None	None
12	121.71	DM->CMD	"executing..."	4	11	ack-doing	None
13	149.2	DM->RN	"move to first cone on left"	4	11	translation-r-direct	None
14	157.37	RN	"done"	4	13	ack-done	None
15	158.17	DM->CMD	"done"	4	14	translation-l	None
16	162.88	CMD	"take a picture"	5	None	None	None
17	165.02	DM->RN	"image"	5	16	translation-r-direct	None
18	165.53	RN	"image sent"	5	17	ack-done	None
19	168.76	DM->CMD	"sent"	5	18	translation-l	None
20	180.68	CMD	"please back up one foot"	6	None	None	None
21	184.35	DM->RN	"back up one foot"	6	20	translation-r-direct	None
22	187.14	DM->CMD	"executing..."	6	20	ack-doing	None
23	188.92	RN	"done"	6	21	ack-done	None
24	190.29	DM->CMD	"done"	6	23	translation-l	None
25	194.56	CMD	"take a picture"	7	None	None	None
26	195.41	DM->RN	"image"	7	25	translation-r-direct	None
27	197.09	RN	"image sent"	7	26	ack-done	None
28	198.67	DM->CMD	"sent"	7	27	translation-l	None
29	213.71	CMD	"back up two feet"	8	None	None	None
30	217.99	DM->RN	"back up two feet"	8	29	translation-r-direct	None
31	221.1	DM->CMD	"executing..."	8	29	ack-doing	None
32	223.51	RN	"done"	8	30	ack-done	None
33	224.93	DM->CMD	"done"	8	32	translation-l	None
34	226.36	CMD	"take a picture"	9	None	None	None
35	228.81	DM->RN	"image"	9	34	translation-r-direct	None
36	229.9	RN	"image sent"	9	35	ack-done	None
37	232.72	DM->CMD	"sent"	9	36	translation-l	None
38	233.77	RN	"<no speech>"	None	None	None	None
39	249.93	CMD	"turn to the right one foot"	10	None	None	None
40	269.52	DM->CMD	"I'm not sure how to turn to the right one foot.  You can tell me to turn to face something or about how many degrees I should turn."	10	39	missing-info	None
41	282.25	CMD	"turn right fifteen degrees"	10	40	clar-repair	None
42	286.76	DM->RN	"turn right 15"	10	41	translation-r-direct	None
43	290.5	DM->CMD	"executing..."	10	41	ack-doing	None
44	293.63	RN	"it's done"	10	42	ack-done	None
45	295.07	DM->CMD	"done"	10	44	translation-l	None
