id	time	stream	text	tu	rel	ant	context
1	2018-08-13 14:05:18.30	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-13 14:05:20.15	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-13 14:05:56.18	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-13 14:05:57.92	RN	"<X: two one>"	X-CMD	None	None	None
5	2018-08-13 14:05:59.91	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-13 14:05:59.91	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-13 14:06:02.18	CMD	"<X: okay>"	X-CMD	None	None	None
8	2018-08-13 14:06:03.93	DM->CMD	"calibration complete"	1	0	ack-done	None
9	2018-08-13 14:06:28.35	CMD	"i am ready"	2	None	None	None
10	2018-08-13 14:06:31.02	DM->CMD	"Hello! <beep>"	3	None	None	None
11	2018-08-13 14:06:33.19	DM->CMD	"Thanks for teaming up with me today."	3	10	continue	None
12	2018-08-13 14:06:37.22	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	11	continue	None
13	2018-08-13 14:06:45.06	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	12	continue	None
14	2018-08-13 14:06:53.05	DM->CMD	"You can ask for help at any time."	3	13	continue	None
15	2018-08-13 14:06:57.98	DM->CMD	"I'm ready.  <beep>"	3	14	continue	None
16	2018-08-13 14:07:14.13	CMD	"number of doorways"	4	None	None	None
17	2018-08-13 14:07:24.72	DM->CMD	"I'm not sure."	4	16	answer	None
18	2018-08-13 14:07:33.17	DM->CMD	"I'm not sure which doorway you are referring to.  <beep>"	4	16	missing-info	None
19	2018-08-13 14:07:40.64	CMD	"can you provide me the number of doorways"	5	None	None	None
20	2018-08-13 14:07:44.60	DM->CMD	"no"	5	19	answer	None
21	2018-08-13 14:07:51.46	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	5	19	nar	None
22	2018-08-13 14:07:56.17	DM->CMD	"If you describe an object, you can help me locate it.  <beep>"	5	21	continue	None
23	2018-08-13 14:08:13.42	DM->CMD	"If you're having trouble figuring out how far I should move or turn to get to something, you can always try telling me to go directly to whatever you are interested in.  <beep>"	5	22	continue	None
24	2018-08-13 14:08:14.01	CMD	"can you move two feet"	6	None	None	None
25	2018-08-13 14:08:21.17	DM->CMD	"processing. . ."	6	24	processing	None
26	2018-08-13 14:08:53.28	DM->RN	"move forward 2 feet"	6	24	translation-r-direct	None
27	2018-08-13 14:08:56.42	CMD	"can you move four paces"	7	None	None	None
28	2018-08-13 14:09:01.28	RN	"done"	6	26	ack-done	None
29	2018-08-13 14:09:02.73	DM->CMD	"done"	6	28	translation-l	None
30	2018-08-13 14:09:06.17	CMD	"can you move forward"	8	None	None	None
31	2018-08-13 14:09:12.65	CMD	"can you move backwards"	9	None	None	None
32	2018-08-13 14:09:18.22	DM->CMD	"yes"	9	31	answer	None
33	2018-08-13 14:09:19.35	DM->CMD	"How far back should I go?  <beep>"	9	31	req-clar	None
34	2018-08-13 14:09:23.95	CMD	"two spaces"	9	33	clar-repair	None
35	2018-08-13 14:09:28.49	DM->CMD	"ok"	9	34*	ack-wilco	None
36	2018-08-13 14:09:34.74	CMD	"can you find the doorways"	10	None	None	None
37	2018-08-13 14:09:35.06	DM->RN	"move back 2"	9	34*	translation-r-direct	None
38	2018-08-13 14:09:45.43	RN	"done"	9	37	ack-done	None
39	2018-08-13 14:09:46.60	DM->CMD	"done"	9	38	translation-l	None
40	2018-08-13 14:09:50.28	DM->CMD	"I see more than one doorway.  <beep>"	10	36	missing-info	None
41	2018-08-13 14:09:53.14	CMD	"how many doorways do you see"	11	None	None	None
42	2018-08-13 14:10:01.23	DM->CMD	"I'm not sure."	11	41	answer	None
43	2018-08-13 14:10:04.44	CMD	"okay move in the direction of the doorway"	12	None	None	None
44	2018-08-13 14:10:13.21	DM->CMD	"Which doorway?  <beep>"	12	43	req-clar	None
45	2018-08-13 14:10:15.01	CMD	"on the north side"	12	44	clar-repair	None
46	2018-08-13 14:10:18.31	DM->CMD	"ok"	12	45*	ack-wilco	None
47	2018-08-13 14:10:24.91	DM->RN	"move to alley Door 1"	12	45*	translation-r-landmark	None
48	2018-08-13 14:10:27.31	DM->CMD	"executing. . ."	12	45*	ack-doing	None
49	2018-08-13 14:10:42.46	RN	"done"	12	47	ack-done	None
50	2018-08-13 14:10:44.06	DM->CMD	"done"	12	49	translation-l	None
51	2018-08-13 14:10:44.68	CMD	"can you provide me the number of doorways"	13	None	None	None
52	2018-08-13 14:10:47.86	DM->CMD	"Would you like me to send a picture?  <beep>"	14	None	None	None
53	2018-08-13 14:10:50.49	CMD	"yes"	14	52	offer-accept	None
54	2018-08-13 14:10:51.00	CMD	"send a picture"	14	53	continue	None
55	2018-08-13 14:10:53.79	DM->CMD	"ok"	14	54*	ack-wilco	None
56	2018-08-13 14:10:56.31	DM->RN	"send image"	14	54	translation-r-direct	None
57	2018-08-13 14:10:57.35	RN	"sent"	14	56	ack-done	None
58	2018-08-13 14:10:58.67	DM->CMD	"sent"	14	57	translation-l	None
59	2018-08-13 14:11:14.30	CMD	"how many cones are there in total"	15	None	None	None
60	2018-08-13 14:11:17.87	DM->CMD	"I'm not sure."	15	59	answer	None
61	2018-08-13 14:11:23.80	CMD	"can you go to the nearest cone on the <pause .37> east side"	16	None	None	None
62	2018-08-13 14:11:33.95	DM->CMD	"Can you rephrase that?  <beep>"	16	61	req-clar	None
63	2018-08-13 14:11:38.24	CMD	"how many doorways is it in total"	17	None	None	None
64	2018-08-13 14:11:42.97	DM->CMD	"I'm not sure."	17	63	answer	None
65	2018-08-13 14:11:51.85	DM->CMD	"I see objects all around me; I need your help to decide which are important. <beep>"	17	63	nar	None
66	2018-08-13 14:12:09.07	CMD	"is this an important object"	18	None	None	None
67	2018-08-13 14:12:12.93	DM->CMD	"yes"	18	66	answer	None
68	2018-08-13 14:12:16.58	CMD	"can you move the object"	19	None	None	None
69	2018-08-13 14:12:24.46	DM->CMD	"I don't have arms, just wheels! <beep>"	19	68	ack-cant	None
70	2018-08-13 14:12:31.85	CMD	"can you go to the next doorway"	20	None	None	None
71	2018-08-13 14:12:39.91	DM->CMD	"The one to my left?  <beep>"	20	70	req-clar	None
72	2018-08-13 14:12:42.89	CMD	"the one to your left"	20	71	clar-repair	None
73	2018-08-13 14:12:51.40	DM->CMD	"ok"	20	72*	ack	None
74	2018-08-13 14:13:00.29	DM->CMD	"I'm not sure which doorway you are referring to.  <beep>"	20	72	missing-info	None
75	2018-08-13 14:13:04.34	DM->CMD	"The one closest to me?  <beep>"	20	72	req-clar	None
76	2018-08-13 14:13:05.38	CMD	"the one closest to you"	20	75	clar-repair	None
77	2018-08-13 14:13:08.42	DM->CMD	"ok"	20	76*	ack-wilco	None
78	2018-08-13 14:13:11.47	DM->RN	"move to alley Door 2"	20	76*	translation-r-landmark	None
79	2018-08-13 14:13:31.03	RN	"done"	20	78	ack-done	None
80	2018-08-13 14:13:32.70	DM->CMD	"done"	20	79	translation-l	None
81	2018-08-13 14:13:36.13	CMD	"is there another doorway"	21	None	None	None
82	2018-08-13 14:13:45.21	DM->CMD	"I think so."	21	81	answer	None
83	2018-08-13 14:13:45.95	CMD	"let's move to the next doorway"	22	None	None	None
84	2018-08-13 14:13:51.09	DM->CMD	"The one directly ahead of me?  <beep>"	22	83	req-clar	None
