id	time	stream	text	tu	rel	ant	context
1	2018-08-21 15:05:28.65	DM->RN	"ok"	1	0	ack-wilco	None
2	2018-08-21 15:09:16.95	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-21 15:09:35.24	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-21 15:09:35.32	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-21 15:09:37.69	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-21 15:09:37.69	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-21 15:09:42.72	CMD	"<X: alright> <pause .45>"	X-CMD	None	None	None
8	2018-08-21 15:09:43.35	CMD	"<X: you can let go of the button now>"	X-CMD	None	None	None
9	2018-08-21 15:09:43.76	DM->CMD	"calibration complete"	1	0	translation-r-direct	None
10	2018-08-21 15:09:54.70	CMD	"and i wait the ro<disfl> for the robot to respond before talking"	X-CMD	None	None	None
11	2018-08-21 15:09:56.93	CMD	"<X: yeah>"	X-CMD	None	None	None
12	2018-08-21 15:09:57.26	CMD	"i am ready"	2	None	None	None
13	2018-08-21 15:09:58.72	DM->RN	"participant is ready"	2	12	translation-r-direct	None
14	2018-08-21 15:10:01.16	DM->CMD	"Hi!"	2	12	answer	None
15	2018-08-21 15:10:03.71	DM->CMD	"I'm also ready.  <beep>"	2	12	reciprocal	None
16	2018-08-21 15:10:14.71	CMD	"take a picture of what's in front of you"	3	None	None	None
17	2018-08-21 15:10:17.31	DM->RN	"send image"	3	16	translation-r-direct	None
18	2018-08-21 15:10:18.66	RN	"sent"	3	17	ack-done	None
19	2018-08-21 15:10:19.05	DM->CMD	"sent"	3	18	translation-l	None
20	2018-08-21 15:10:21.20	CMD	"a shovel"	4	None	None	None
21	2018-08-21 15:10:26.03	CMD	"that was not a command"	4	20	clar-repair	None
22	2018-08-21 15:10:30.83	DM->CMD	"ok"	4	21*	ack	None
23	2018-08-21 15:10:33.71	CMD	"move forward so that you go through the opening to the right of the shovel and the bucket"	5	None	None	None
24	2018-08-21 15:10:39.97	DM->CMD	"processing. . ."	5	23	processing	None
25	2018-08-21 15:10:49.71	DM->CMD	"processing. . ."	5	23	processing	None
26	2018-08-21 15:10:53.76	DM->RN	"move into Stairwell hallway"	5	23	translation-r-landmark	None
27	2018-08-21 15:10:59.24	DM->CMD	"executing. . ."	5	23	ack-doing	None
28	2018-08-21 15:11:12.25	RN	"done"	5	26	ack-done	None
29	2018-08-21 15:11:12.65	DM->CMD	"done"	5	28	translation-l	None
30	2018-08-21 15:11:17.50	CMD	"turn forty five degrees to the left"	6	None	None	None
31	2018-08-21 15:11:19.19	CMD	"and take a picture"	6	30	continue	None
32	2018-08-21 15:11:20.69	DM->CMD	"processing. . ."	6	31*	processing	None
33	2018-08-21 15:11:24.84	DM->CMD	"I will turn left 45 degrees"	6	30	ack-wilco	None
34	2018-08-21 15:11:25.81	DM->RN	"turn left 45 degrees"	6	30	translation-r-direct	None
35	2018-08-21 15:11:27.71	DM->CMD	"turning. . ."	6	30	ack-doing	None
36	2018-08-21 15:11:28.73	DM->RN	"then. . ."	6	34	link-next	None
