id	time	stream	text	tu	rel	ant	context
1	5.52	RN	"calibration complete"	1	0	ack-done	None
2	11.1	DM->CMD	"calibration complete"	1	1	translation-l	None
3	15.56	CMD	"I'm ready"	2	None	None	None
4	33.69	DM->CMD	"I'm also ready.  What should we do first?  Would you like me to send a picture so you can see the space?"	2	3	reciprocal	None
5	35.7	CMD	"send photo"	2	4	offer-accept	None
6	41.54	DM->RN	"image"	2	5	translation-r-direct	None
7	44.37	RN	"image sent"	2	6	ack-done	None
8	44.79	DM->CMD	"sent"	2	7	translation-l	None
9	74.53999999999999	CMD	"move forward five feet"	3	None	None	None
10	84.57	DM->RN	"move forward 5 feet"	3	9	translation-r-direct	None
11	87.85	DM->CMD	"executing..."	3	9	ack-doing	None
12	97.76	RN	"done"	3	10	ack-done	None
13	97.85	CMD	"send photo"	4	None	None	None
14	98.13	DM->CMD	"done"	3	12	translation-l	None
15	103.86	DM->RN	"image"	4	13	translation-r-direct	None
16	106.3	RN	"image sent"	4	15	ack-done	None
17	107.68	DM->CMD	"sent"	4	16	translation-l	None
18	118.52	CMD	"turn left ninety degrees"	5	None	None	None
19	128.59	DM->RN	"turn left 90"	5	18	translation-r-direct	None
20	131.98	DM->CMD	"executing..."	5	18	ack-doing	None
21	136.68	CMD	"send photo"	6	None	None	None
22	139.55	RN	"done"	5	19	ack-done	None
23	140.16	DM->CMD	"done"	5	22	translation-l	None
24	143.08	DM->RN	"image"	6	21	translation-r-direct	None
25	145.96	RN	"image sent"	6	24	ack-done	None
26	146.44	DM->CMD	"sent"	6	25	translation-l	None
27	159.99	CMD	"<inhale>"	None	None	None	None
28	185.25	CMD	"turn left ninety degrees"	7	None	None	None
29	193.34	DM->RN	"turn left 90"	7	28	translation-r-direct	None
30	197.05	DM->CMD	"executing..."	7	28	ack-doing	None
31	210.13	RN	"done"	7	29	ack-done	None
32	210.02	CMD	"send photo"	8	None	None	None
33	209.86	DM->CMD	"done"	7	31	translation-l	None
34	217	DM->RN	"image"	8	32	translation-r-direct	None
35	220.12	RN	"image sent"	8	34	ack-done	None
36	220.71	DM->CMD	"sent"	8	35	translation-l	None
37	246.4	CMD	"move forward two feet"	9	None	None	None
38	255.49	DM->RN	"move forward 2 feet"	9	37	translation-r-direct	None
39	259.54	DM->CMD	"executing..."	9	37	ack-doing	None
40	264.72	CMD	"send photo"	10	None	None	None
41	266.04	RN	"done"	9	38	ack-done	None
42	266.48	DM->CMD	"done"	9	41	translation-l	None
43	270.77	DM->RN	"image"	10	40	translation-r-direct	None
44	272.8	RN	"<no speech>"	None	None	None	None
45	273.58	RN	"<no speech>"	None	None	None	None
46	274.23	DM->CMD	"sent"	10	40	ack-done	map
47	303.83	CMD	"turn right one hundred and eighty degrees"	11	None	None	None
48	312.84	DM->RN	"turn right 180"	11	47	translation-r-direct	None
49	316.05	DM->CMD	"executing..."	11	47	ack-doing	None
50	330.4	RN	"done"	11	48	ack-done	None
51	330.81	CMD	"send photo"	12	None	None	None
