id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	13.96	RN	"done"	1	1	ack-done	None
4	15.6	DM->CMD	"calibration complete"	1	3	translation-l	None
5	16.83	DM->CMD	"Hello! <beep>"	2	None	None	None
6	18.03	DM->CMD	". . ."	2	5	link-next	None
7	19.3	DM->CMD	"Thanks for teaming up with me today."	2	5	continue	None
8	20.45	DM->CMD	". . ."	2	7	link-next	None
9	22.81	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	2	7	continue	None
10	24.13	DM->CMD	". . ."	2	9	link-next	None
11	27.01	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	2	9	continue	None
12	28.04	DM->CMD	". . ."	2	11	link-next	None
13	35.11	DM->CMD	"You can ask for help at any time."	2	11	continue	None
14	48.87	CMD	"move forward"	3	None	None	None
15	52.59	DM->CMD	"I'm not sure where or when to stop moving forward.  <beep>"	3	14	missing-info	None
16	53.94	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	3	15	continue	None
17	55.39	DM->CMD	"Would you like me to send a picture?  <beep>"	4	None	None	None
18	79.14	CMD	"start moving forward"	5	None	None	None
19	91.07	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"	5	18	ack-cant	None
20	94.24	DM->CMD	"I'm unsure where or when I should stop going forward.  <beep>"	5	19	missing-info	None
21	95.42	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	5	20	continue	None
22	104.33	DM->CMD	"Should I send a picture? <beep>"	6	None	None	None
23	112.22	CMD	"move forward ten feet"	7	None	None	None
24	115.44	DM->CMD	"ok"	7	23	ack-wilco	None
25	119.16	DM->RN	"move forward 10 feet"	7	23	translation-r-direct	None
26	119.93	DM->CMD	"I will move forward 10 feet"	7	23	ack-wilco	None
27	122.41	DM->CMD	"moving. . ."	7	23	ack-doing	None
28	133.12	RN	"done"	7	25	ack-done	None
29	135.2	DM->CMD	"done"	7	28	translation-l	None
30	141.1	CMD	"continue moving another ten feet until i tell you to stop"	8	None	None	None
31	149.36	DM->CMD	"ok, I think I got it."	8	30	ack-understand	None
32	153.12	DM->RN	"move forward 10 feet"	8	30	translation-r-direct	None
33	154.05	DM->CMD	"I will move forward 10 feet"	8	30	ack-wilco	None
34	156.42	DM->CMD	"moving. . ."	8	30	ack-doing	None
35	170.68	RN	"done"	8	32	ack-done	None
36	172.15	DM->CMD	"done"	8	35	translation-l	None
37	174.6	CMD	"keep moving"	9	None	None	None
38	183.48	DM->CMD	"processing. . ."	9	37	processing	None
39	195.76	DM->CMD	"Would you like me to repeat the last action?  <beep>"	9	37	req-clar	None
40	197.84	CMD	"yes"	9	39	clar-repair	None
41	199.46	DM->CMD	"ok"	9	40*	ack-wilco	None
42	203.09	DM->RN	"move forward 10 feet"	9	40*	translation-r-history	None
43	207.15	DM->CMD	"moving. . ."	9	40*	ack-doing	ID: 32
44	213.64	CMD	"stop"	9	40*	correction-cancel	None
45	215.72	DM->RN	"stop"	9	44	translation-r-direct	None
46	216.76	RN	"done"	9	45*	ack-done	None
47	219.24	DM->CMD	"done"	9	46	translation-l	None
48	242.94	CMD	"back up three feet"	10	None	None	None
49	246.28	DM->CMD	"ok"	10	48	ack-wilco	None
50	253.82	DM->RN	"move back 3 feet"	10	48	translation-r-direct	None
51	256.25	DM->CMD	"moving. . ."	10	48	ack-doing	None
52	258.039999999999	CMD	"stop"	10	48	correction-cancel	None
53	259.74	DM->RN	"stop"	10	52	translation-r-direct	None
54	260.74	RN	"done"	10	53*	ack-done	None
55	263	DM->CMD	"done"	10	54	translation-l	None
56	268.38	CMD	"turn left"	11	None	None	None
