id	time	stream	text	tu	rel	ant	context
2	2019-07-19 09:09:58.80	RN	"calibrating. . ."	1	1	ack-doing	None
3	2019-07-19 09:09:58.82	DM->CMD	"calibrating. . ."	1	2	translation-l	None
4	2019-07-19 09:10:04.54	RN	"calibrating. . ."	1	1	ack-doing	None
5	2019-07-19 09:10:04.56	DM->CMD	"calibrating. . ."	1	4	translation-l	None
6	2019-07-19 09:10:10.88	RN	"calibration complete"	1	1	ack-done	None
7	2019-07-19 09:10:10.89	DM->CMD	"calibration complete"	1	6	translation-l	None
8	2019-07-19 09:10:45.40	CMD	"I am ready"	2	None	None	None
9	2019-07-19 09:10:47.15	DM->RN	"participant is ready"	2	8	translation-r-direct	None
10	2019-07-19 09:10:47.16	DM->CMD	"Processing...."	2	8	processing	None
11	2019-07-19 09:10:52.15	RN	"I'm also ready.  <beep>"	2	9	reciprocal	None
12	2019-07-19 09:10:52.18	DM->CMD	"I'm also ready.  <beep>"	2	11	translation-l	None
13	2019-07-19 09:10:52.89	DM->RN	"participant is ready"	ERR	None	None	None
14	2019-07-19 09:11:00.51	CMD	"take a picture"	3	None	None	None
15	2019-07-19 09:11:02.26	DM->RN	"send image"	3	14	translation-r-direct	None
16	2019-07-19 09:11:02.27	DM->CMD	"I will send image."	3	14	ack-wilco	None
17	2019-07-19 09:11:10.14	CMD	"go forward"	4	None	None	None
18	2019-07-19 09:11:11.83	RN	"sent"	3	15	ack-done	None
19	2019-07-19 09:11:11.83	DM->CMD	"sent"	3	18	translation-l	None
20	2019-07-19 09:11:11.89	DM->CMD	"How far forward should I go?  <beep>"	4	17	req-clar	None
21	2019-07-19 09:11:13.69	CMD	"ten feet"	4	20	clar-repair	None
22	2019-07-19 09:11:15.48	DM->RN	"move forward 10 feet"	4	21*	translation-r-direct	None
23	2019-07-19 09:11:15.49	DM->CMD	"I will move forward 10 feet."	4	21*	ack-wilco	None
24	2019-07-19 09:11:25.20	RN	"moving. . ."	4	22	ack-doing	None
25	2019-07-19 09:11:25.20	DM->CMD	"moving. . ."	4	24	translation-l	None
