id	time	stream	text	tu	rel	ant	context
1	2018-09-26 10:31:26.33	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-09-26 10:31:27.30	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-09-26 10:31:54.31	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-09-26 10:31:54.35	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-09-26 10:31:58.05	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-09-26 10:31:58.05	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-09-26 10:32:00.42	CMD	"<X: okay>"	X-CMD	None	None	None
8	2018-09-26 10:32:00.43	DM->CMD	"calibration complete"	1	0	ack-done	None
9	2018-09-26 10:32:11.16	CMD	"i am ready"	2	None	None	None
10	2018-09-26 10:32:15.26	DM->RN	"participant is ready"	2	9	translation-r-direct	None
11	2018-09-26 10:32:17.75	DM->CMD	"I'm also ready.  <beep>"	2	9	3feedback	None
12	2018-09-26 10:32:20.37	CMD	"move a hundred degrees to the left"	3	None	None	None
13	2018-09-26 10:32:24.82	DM->CMD	"ok"	3	12	ack-wilco	None
14	2018-09-26 10:32:30.27	DM->RN	"turn left 100 degrees"	3	12	translation-r-direct	None
15	2018-09-26 10:32:34.07	DM->CMD	"turning. . ."	3	12	ack-doing	None
16	2018-09-26 10:32:48.47	RN	"done"	3	14	ack-done	None
17	2018-09-26 10:32:50.24	DM->CMD	"done"	3	16	translation-l	None
18	2018-09-26 10:32:54.83	CMD	"move <pause> twenty steps to the right"	4	None	None	None
19	2018-09-26 10:33:09.85	DM->CMD	"How far should I rotate right? <beep>"	4	18	req-clar	None
20	2018-09-26 10:33:16.59	CMD	"ten degrees"	4	19	clar-repair	None
21	2018-09-26 10:33:19.19	DM->CMD	"ok"	4	20	ack-wilco	None
22	2018-09-26 10:33:24.09	DM->RN	"turn right 10 degrees"	4	20	translation-r-history	None
23	2018-09-26 10:33:28.01	RN	"done"	4	22	ack-done	None
24	2018-09-26 10:33:28.92	DM->CMD	"done"	4	23	translation-l	None
25	2018-09-26 10:33:31.89	CMD	"move up to the left"	5	None	None	None
26	2018-09-26 10:33:40.38	DM->CMD	"Can you rephrase that?  <beep>"	5	25	req-clar	None
27	2018-09-26 10:33:42.82	CMD	"move ten steps up to the left"	5	26	clar-repair	None
28	2018-09-26 10:33:48.03	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"	5	27	ack-unsure	None
29	2018-09-26 10:33:52.64	CMD	"move to the right"	6	28	None	None
30	2018-09-26 10:33:58.07	DM->CMD	"How far should I turn to the right?  <beep>"	6	29	req-clar	None
31	2018-09-26 10:34:01.30	CMD	"twenty steps"	6	30	clar-repair	None
32	2018-09-26 10:34:09.64	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	6	31	req-clar	None
33	2018-09-26 10:34:20.79	CMD	"a hundred degrees to the left"	6	32	clar-repair	None
34	2018-09-26 10:34:28.65	DM->CMD	"ok"	6	33	ack-wilco	None
35	2018-09-26 10:34:34.62	DM->RN	"turn left 100 degrees"	6	33*	translation-r-history	ID: 32
36	2018-09-26 10:34:52.37	RN	"done"	6	35	ack-done	None
37	2018-09-26 10:34:53.84	DM->CMD	"done"	6	36	translation-l	None
38	2018-09-26 10:34:59.61	CMD	"twenty degrees to the right"	7	None	None	None
39	2018-09-26 10:35:04.98	DM->CMD	"ok"	7	38	ack-wilco	None
40	2018-09-26 10:35:09.44	DM->RN	"turn right 20 degrees"	7	32	translation-r-history	None
41	2018-09-26 10:35:15.47	RN	"done"	7	40	ack-done	None
42	2018-09-26 10:35:17.29	DM->CMD	"done"	7	41	translation-l	None
