id	time	stream	text	tu	rel	ant	context
1	2018-08-22 14:52:21.02	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-22 14:52:35.38	RN	"<no speech>"	X-CMD	None	None	None
3	2018-08-22 14:52:37.97	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-22 14:52:38.03	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-22 14:52:40.52	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-22 14:52:40.52	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-22 14:52:45.17	CMD	"<X: alright>"	X-CMD	None	None	None
8	2018-08-22 14:52:45.50	CMD	"<X: you can let go of the button now>"	X-CMD	None	None	None
9	2018-08-22 14:53:40.08	CMD	"i am ready"	2	None	None	None
10	2018-08-22 14:53:42.56	DM->RN	"participant is ready"	2	9	translation-r-direct	None
11	2018-08-22 14:53:44.75	DM->CMD	"Hello! <beep>"	3	None	None	None
12	2018-08-22 14:53:46.59	DM->CMD	"Thanks for teaming up with me today."	3	11	continue	None
13	2018-08-22 14:53:49.55	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	12	continue	None
14	2018-08-22 14:53:52.54	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	13	continue	None
15	2018-08-22 14:53:56.09	DM->CMD	"You can ask for help at any time."	3	14	continue	None
16	2018-08-22 14:54:13.47	CMD	"<no speech>"	None	None	None	None
17	2018-08-22 14:54:14.34	CMD	"move forward ten feet"	4	None	None	None
18	2018-08-22 14:54:17.72	DM->CMD	"processing. . ."	4	17	processing	None
19	2018-08-22 14:54:21.02	DM->CMD	"I will move forward 10 feet"	4	17	ack-wilco	None
20	2018-08-22 14:54:22.09	DM->RN	"move forward 10 feet"	4	17	translation-r-direct	None
21	2018-08-22 14:54:24.29	DM->CMD	"moving. . ."	4	17	ack-doing	None
22	2018-08-22 14:54:31.90	RN	"done"	4	20	ack-done	None
23	2018-08-22 14:54:33.32	DM->CMD	"done"	4	22	translation-l	None
24	2018-08-22 14:54:38.58	CMD	"turn left <pause .48> one hundred thirty five degrees"	5	None	None	None
25	2018-08-22 14:54:42.93	DM->CMD	"processing. . ."	5	24	processing	None
26	2018-08-22 14:54:48.48	DM->RN	"turn left 135 degrees"	5	24	translation-r-direct	None
27	2018-08-22 14:54:50.48	DM->CMD	"turning. . ."	5	24	ack-doing	None
28	2018-08-22 14:55:02.66	RN	"done"	5	26	ack-done	None
29	2018-08-22 14:55:04.10	DM->CMD	"done"	5	28	translation-l	None
30	2018-08-22 14:55:06.24	CMD	"move forward eight feet"	6	None	None	None
31	2018-08-22 14:55:12.08	DM->CMD	"processing. . ."	6	30	processing	None
32	2018-08-22 14:55:18.12	DM->RN	"move forward 8 feet"	6	30	translation-r-direct	None
33	2018-08-22 14:55:20.98	DM->CMD	"moving. . ."	6	30	ack-doing	None
34	2018-08-22 14:55:27.28	RN	"done"	6	32	ack-done	None
35	2018-08-22 14:55:28.66	DM->CMD	"done"	6	34	translation-l	None
36	2018-08-22 14:55:36.49	CMD	"rotate to face north"	7	None	None	None
37	2018-08-22 14:55:41.11	DM->CMD	"processing. . ."	7	36	processing	None
38	2018-08-22 14:55:43.02	DM->CMD	"I will turn to face North"	7	36	ack-wilco	None
39	2018-08-22 14:55:43.71	DM->RN	"turn to face North"	7	36	translation-r-direct	None
40	2018-08-22 14:55:45.79	DM->CMD	"turning. . ."	7	36	ack-doing	None
41	2018-08-22 14:55:51.24	CMD	"take a picture"	8	None	None	None
42	2018-08-22 14:55:51.62	RN	"uh done"	7	39	ack-done	None
43	2018-08-22 14:55:52.92	DM->CMD	"done"	7	42	translation-l	None
44	2018-08-22 14:55:54.43	DM->RN	"send image"	8	41	translation-r-direct	None
45	2018-08-22 14:55:54.97	RN	"sent"	8	44	ack-done	None
46	2018-08-22 14:55:55.97	DM->CMD	"sent"	8	45	translation-l	None
47	2018-08-22 14:56:08.97	CMD	"turn left to face west"	9	None	None	None
48	2018-08-22 14:56:13.62	DM->CMD	"processing. . ."	9	47	processing	None
49	2018-08-22 14:56:16.02	DM->CMD	"I will turn to face West"	9	47	ack-wilco	None
50	2018-08-22 14:56:17.00	DM->RN	"turn to face West"	9	47	translation-r-situated	None
51	2018-08-22 14:56:18.76	DM->CMD	"turning. . ."	9	47	ack-doing	None
52	2018-08-22 14:56:24.61	RN	"done"	9	50	ack-done	None
53	2018-08-22 14:56:25.91	DM->CMD	"done"	9	52	translation-l	None
54	2018-08-22 14:56:25.92	CMD	"take a picture"	10	None	None	None
55	2018-08-22 14:56:27.56	DM->RN	"send image"	10	54	translation-r-direct	None
56	2018-08-22 14:56:28.10	RN	"sent"	10	55	ack-done	None
57	2018-08-22 14:56:29.01	DM->CMD	"sent"	10	56	translation-l	None
58	2018-08-22 14:56:57.60	CMD	"turn around"	11	None	None	None
59	2018-08-22 14:57:02.90	DM->CMD	"I'm not sure where or when to stop turning.  <beep>"	11	58	missing-info	None
60	2018-08-22 14:57:08.19	CMD	"turn around to face east"	11	59	clar-repair	None
61	2018-08-22 14:57:09.55	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	11	59	continue	None
62	2018-08-22 14:57:12.21	DM->CMD	"processing. . ."	11	60	processing	None
63	2018-08-22 14:57:16.68	DM->CMD	"I will turn to face East"	11	60	ack-wilco	None
64	2018-08-22 14:57:17.50	DM->RN	"turn to face East"	11	60	translation-r-direct	None
65	2018-08-22 14:57:19.43	DM->CMD	"turning. . ."	11	60	ack-doing	None
66	2018-08-22 14:57:29.83	RN	"done"	11	64	ack-done	None
67	2018-08-22 14:57:30.81	DM->CMD	"done"	11	66	translation-l	None
68	2018-08-22 14:57:33.56	CMD	"turn to face north"	12	None	None	None
69	2018-08-22 14:57:38.87	DM->CMD	"processing. . ."	12	68	processing	None
70	2018-08-22 14:57:42.53	DM->RN	"turn to face North"	12	68	translation-r-direct	None
71	2018-08-22 14:57:45.57	DM->CMD	"turning. . ."	12	68	ack-doing	None
72	2018-08-22 14:57:51.53	RN	"uh done"	12	70	ack-done	None
73	2018-08-22 14:57:52.91	CMD	"move forward ten feet"	13	None	None	None
74	2018-08-22 14:57:53.05	DM->CMD	"done"	12	72	translation-l	None
75	2018-08-22 14:58:02.87	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"	13	73	ack-unsure	None
76	2018-08-22 14:58:05.01	CMD	"turn ninety degrees to the right"	14	None	None	None
77	2018-08-22 14:58:06.16	DM->CMD	"There's an obstruction preventing me from doing that.  <beep>"	13	73	ack-cant	None
78	2018-08-22 14:58:09.90	DM->CMD	"processing. . ."	14	76	processing	None
79	2018-08-22 14:58:14.66	DM->CMD	"I will turn right 90 degrees"	14	76	ack-wilco	None
80	2018-08-22 14:58:16.85	DM->RN	"turn right 90 degrees"	14	76	translation-r-direct	None
81	2018-08-22 14:58:19.40	DM->CMD	"turning. . ."	14	76	ack-doing	None
82	2018-08-22 14:58:25.78	RN	"done"	14	80	ack-done	None
83	2018-08-22 14:58:26.94	CMD	"drive fifteen feet forward"	15	None	None	None
84	2018-08-22 14:58:26.94	DM->CMD	"done"	14	82	translation-l	None
85	2018-08-22 14:58:31.48	DM->CMD	"processing. . ."	15	83	processing	None
86	2018-08-22 14:58:38.38	DM->RN	"move forward 15 feet"	15	83	translation-r-direct	None
87	2018-08-22 14:58:40.04	DM->CMD	"moving. . ."	15	83	ack-doing	None
88	2018-08-22 14:58:52.24	RN	"done"	15	86	ack-done	None
89	2018-08-22 14:58:52.88	RN	"<no speech>"	None	None	None	None
90	2018-08-22 14:58:53.86	DM->CMD	"done"	15	88	translation-l	None
91	2018-08-22 14:58:54.92	CMD	"turn to face north"	16	None	None	None
92	2018-08-22 14:58:59.25	DM->CMD	"processing. . ."	16	91	processing	None
93	2018-08-22 14:59:01.75	DM->RN	"turn to face North"	16	91	translation-r-direct	None
94	2018-08-22 14:59:03.83	DM->CMD	"turning. . ."	16	91	ack-doing	None
95	2018-08-22 14:59:08.22	RN	"done"	16	93	ack-done	None
96	2018-08-22 14:59:09.34	DM->CMD	"I turned to face North"	16	95	translation-l	None
97	2018-08-22 14:59:09.41	CMD	"take a picture"	17	None	None	None
98	2018-08-22 14:59:10.34	DM->CMD	"done"	16	96	continue	None
99	2018-08-22 14:59:12.09	DM->RN	"send image"	17	97	translation-r-direct	None
100	2018-08-22 14:59:12.39	RN	"sent"	17	99	ack-done	None
101	2018-08-22 14:59:13.60	DM->CMD	"sent"	17	100	translation-l	None
102	2018-08-22 14:59:17.36	CMD	"turn to face south"	18	None	None	None
103	2018-08-22 14:59:18.35	CMD	"and take a picture"	18	102	continue	None
104	2018-08-22 14:59:22.08	DM->CMD	"processing. . ."	18	103*	processing	None
105	2018-08-22 14:59:24.68	DM->CMD	"I will turn to face South"	18	102	ack-wilco	None
106	2018-08-22 14:59:25.32	DM->RN	"turn to face South"	18	102	translation-r-direct	None
107	2018-08-22 14:59:26.79	DM->RN	"then. . ."	18	106	link-next	None
108	2018-08-22 14:59:27.75	DM->CMD	"turning. . ."	18	102	ack-doing	None
109	2018-08-22 14:59:28.61	DM->RN	"send image"	18	103	translation-r-direct	None
110	2018-08-22 14:59:40.10	RN	"done and sent"	18	109*	ack-done	None
111	2018-08-22 14:59:41.46	DM->CMD	"done, sent"	18	110	translation-l	None
112	2018-08-22 14:59:46.98	CMD	"turn to face east"	19	None	None	None
113	2018-08-22 14:59:48.06	CMD	"and move forward five feet"	19	112	continue	None
114	2018-08-22 14:59:52.16	DM->CMD	"processing. . ."	19	113*	processing	None
115	2018-08-22 14:59:55.90	DM->RN	"turn to face East"	19	112	translation-r-direct	None
116	2018-08-22 14:59:57.15	DM->RN	"then. . ."	19	115	link-next	None
117	2018-08-22 14:59:58.17	DM->CMD	"turning. . ."	19	112	ack-doing	None
118	2018-08-22 14:59:59.34	DM->RN	"move forward 5 feet"	19	113	translation-r-direct	None
119	2018-08-22 15:00:06.58	DM->CMD	"moving. . ."	19	113	ack-doing	None
120	2018-08-22 15:00:10.15	RN	"done"	19	118*	ack-done	None
121	2018-08-22 15:00:11.25	DM->CMD	"done"	19	120	translation-l	None
122	2018-08-22 15:00:25.60	CMD	"turn left to face the object"	20	None	None	None
123	2018-08-22 15:00:32.15	DM->CMD	"processing. . ."	20	122	processing	None
124	2018-08-22 15:00:37.51	DM->RN	"move to Alley plant"	20	122	translation-r-landmark	None
125	2018-08-22 15:00:41.14	DM->CMD	"turning. . ."	20	122	ack-doing	None
126	2018-08-22 15:00:44.01	RN	"done"	20	124	ack-done	None
127	2018-08-22 15:00:45.44	DM->CMD	"done"	20	126	translation-l	None
128	2018-08-22 15:00:45.62	CMD	"take a picture"	21	None	None	None
129	2018-08-22 15:00:47.94	DM->RN	"send image"	21	128	translation-r-direct	None
130	2018-08-22 15:00:48.28	RN	"sent"	21	129	ack-done	None
131	2018-08-22 15:00:49.59	DM->CMD	"sent"	21	130	translation-l	None
132	2018-08-22 15:00:55.97	CMD	"turn to face east"	22	None	None	None
133	2018-08-22 15:00:56.93	CMD	"and move five feet forward"	22	132	continue	None
134	2018-08-22 15:01:01.89	DM->CMD	"processing. . ."	22	133*	processing	None
135	2018-08-22 15:01:03.95	DM->RN	"turn to face East"	22	132	translation-r-direct	None
136	2018-08-22 15:01:05.02	DM->RN	"then. . ."	22	135	link-next	None
137	2018-08-22 15:01:05.92	DM->CMD	"turning. . ."	22	132	ack-doing	None
138	2018-08-22 15:01:07.30	DM->RN	"move forward 5 feet"	22	133	translation-r-direct	None
139	2018-08-22 15:01:10.78	DM->CMD	"moving. . ."	22	133	ack-doing	None
140	2018-08-22 15:01:13.41	RN	"done"	22	138*	ack-done	None
141	2018-08-22 15:01:15.09	DM->CMD	"done"	22	140	translation-l	None
142	2018-08-22 15:01:15.94	CMD	"turn to face the obstacle on the right"	23	None	None	None
143	2018-08-22 15:01:21.03	DM->CMD	"processing. . ."	23	142	processing	None
144	2018-08-22 15:01:45.95	DM->RN	"turn right 40 degrees"	23	142	translation-r-situated	None
145	2018-08-22 15:01:48.22	DM->CMD	"turning. . ."	23	142	ack-doing	None
146	2018-08-22 15:01:51.15	RN	"done"	23	144	ack-done	None
147	2018-08-22 15:01:51.60	RN	"<no speech>"	None	None	None	None
148	2018-08-22 15:01:53.28	DM->CMD	"done"	23	146	translation-l	None
149	2018-08-22 15:01:53.60	CMD	"move forward five feet"	24	None	None	None
150	2018-08-22 15:01:54.68	CMD	"and take a picture"	24	149	continue	None
151	2018-08-22 15:01:57.92	DM->CMD	"processing. . ."	24	150*	processing	None
152	2018-08-22 15:02:00.43	DM->RN	"move forward 5 feet"	24	149	translation-r-direct	None
153	2018-08-22 15:02:01.44	DM->RN	"then. . ."	24	152	link-next	None
154	2018-08-22 15:02:02.36	DM->CMD	"moving. . ."	24	149	ack-doing	None
155	2018-08-22 15:02:05.15	DM->RN	"send image"	24	150	translation-r-direct	None
156	2018-08-22 15:02:10.65	RN	"done and sent"	24	155*	ack-done	None
157	2018-08-22 15:02:11.98	DM->CMD	"done, sent"	24	156	translation-l	None
