id	time	stream	text	tu	rel	ant	context
1	2018-08-01 14:17:20.20	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-01 14:17:20.91	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-01 14:18:28.62	DM->RN	"participant is ready"	1	0	translation-r-direct	None
4	2018-08-01 14:18:51.76	CMD	"<hold that down thank you>"	X-CMD	None	None	None
5	2018-08-01 14:18:53.39	CMD	"<okay>"	X-CMD	None	None	None
6	2018-08-01 14:18:55.90	CMD	"<audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-01 14:18:56.15	RN	"<audio sync in three two one>"	X-CMD	None	None	None
8	2018-08-01 14:18:59.31	RN	"<loud noise>"	X-CMD	None	None	None
9	2018-08-01 14:18:59.31	CMD	"<loud noise>"	X-CMD	None	None	None
10	2018-08-01 14:19:01.15	CMD	"<okay you can let it up>"	X-CMD	None	None	None
11	2018-08-01 14:19:08.05	DM->CMD	"calibration complete"	1	0	ack-done	None
12	2018-08-01 14:19:32.40	CMD	"i am ready"	3	None	None	None
13	2018-08-01 14:19:36.00	DM->CMD	"Hello! <beep>"	4	None	None	None
14	2018-08-01 14:19:38.94	CMD	"hi"	4	13	reciprocal	None
15	2018-08-01 14:19:41.11	DM->CMD	"Thanks for teaming up with me today."	4	13	continue	None
16	2018-08-01 14:19:44.60	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	4	15	continue	None
17	2018-08-01 14:19:50.93	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	4	16	continue	None
18	2018-08-01 14:19:57.17	CMD	"sounds good"	4	17*	ack-understand	None
19	2018-08-01 14:19:59.11	DM->CMD	"You can ask for help at any time."	4	17	continue	None
20	2018-08-01 14:20:02.67	DM->CMD	"I'm ready.  <beep>"	3	12	reciprocal	None
21	2018-08-01 14:20:05.99	DM->RN	"participant is ready"	3	12	translation-r-direct	None
22	2018-08-01 14:20:06.06	CMD	"alright"	3	20	3feedback	None
23	2018-08-01 14:20:10.58	CMD	"take a picture"	5	None	None	None
24	2018-08-01 14:20:15.12	DM->RN	"send image"	5	23	translation-r-direct	None
25	2018-08-01 14:20:15.99	DM->CMD	"I will send a picture"	5	23	ack-wilco	None
26	2018-08-01 14:20:18.51	RN	"sent"	5	24	ack-done	None
27	2018-08-01 14:20:20.69	DM->CMD	"sent"	5	26	translation-l	None
28	2018-08-01 14:20:28.39	CMD	"go ahead and move forward"	6	None	None	None
29	2018-08-01 14:20:35.09	DM->CMD	"How far should I move forward? <beep>"	6	28	req-clar	None
30	2018-08-01 14:20:37.51	CMD	"until you <pause> get to that cone at the end um say"	6	29	clar-repair	None
31	2018-08-01 14:20:45.61	DM->CMD	"ok"	6	30*	ack-wilco	None
32	2018-08-01 14:20:48.88	DM->RN	"move to the end of alley"	6	30*	translation-r-landmark	None
33	2018-08-01 14:20:53.17	DM->CMD	"moving. . ."	6	30*	ack-doing	None
34	2018-08-01 14:20:58.84	CMD	"okay stop"	7	None	None	None
35	2018-08-01 14:21:06.82	DM->RN	"stop"	7	34	translation-r-direct	None
36	2018-08-01 14:21:10.76	CMD	"take a picture"	8	None	None	None
37	2018-08-01 14:21:12.22	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"	7	34	ack-cant	None
38	2018-08-01 14:21:16.81	DM->RN	"send image"	8	36	translation-r-direct	None
39	2018-08-01 14:21:18.68	RN	"sent"	8	38	ack-done	None
40	2018-08-01 14:21:20.33	DM->CMD	"sent"	8	39	translation-l	None
41	2018-08-01 14:21:44.61	CMD	"move forward until you hit that doorway"	9	None	None	None
42	2018-08-01 14:21:50.80	DM->CMD	"Which doorway?  <beep>"	9	41	req-clar	None
43	2018-08-01 14:21:54.55	CMD	"the nearest doorway to you <pause> in front of you and to the left"	9	42	clar-repair	None
44	2018-08-01 14:22:01.36	DM->CMD	"ok"	9	43*	ack-wilco	None
45	2018-08-01 14:22:07.56	DM->RN	"move to alley Door 3"	9	43*	translation-r-landmark	None
46	2018-08-01 14:22:11.23	DM->CMD	"moving. . ."	9	43*	ack-doing	None
47	2018-08-01 14:22:22.35	RN	"done"	9	45	ack-done	None
48	2018-08-01 14:22:26.73	DM->CMD	"done"	9	47	translation-l	None
49	2018-08-01 14:22:32.05	CMD	"move forward just a bit more"	10	None	None	None
50	2018-08-01 14:22:39.37	DM->CMD	"How far is a little bit? <beep>"	10	49	req-clar	None
51	2018-08-01 14:22:40.30	CMD	"uh maybe a few feet"	10	50	clar-repair	None
52	2018-08-01 14:22:54.57	DM->CMD	"I will move forward 1 foot"	10	51*	ack-wilco	None
53	2018-08-01 14:22:55.34	DM->RN	"move forward 1 foot"	10	51*	translation-r-direct	None
54	2018-08-01 14:23:01.69	RN	"done"	10	53	ack-done	None
55	2018-08-01 14:23:03.60	DM->CMD	"done"	10	54	translation-l	None
56	2018-08-01 14:23:04.62	CMD	"move forward one more foot"	11	None	None	None
57	2018-08-01 14:23:09.29	DM->RN	"move forward 1 foot"	11	56	translation-r-direct	None
58	2018-08-01 14:23:14.44	DM->CMD	"executing. . ."	11	56	ack-doing	None
59	2018-08-01 14:23:15.41	RN	"done"	11	57	ack-done	None
60	2018-08-01 14:23:17.35	DM->CMD	"done"	11	59	translation-l	None
61	2018-08-01 14:23:19.71	CMD	"now turn left"	12	None	None	None
