id	time	stream	text	tu	rel	ant	context
2	61.19	CMD	"explore the room"	2	None	None	None
3	89.18	DM->CMD	"I need your help to explore the room and tell me what to do first.  Should I send you a picture so you can see what's here?"	2	2	nar	None
4	92.52000000000001	CMD	"send me a picture"	2	3	offer-accept	None
5	92.88	RN	"<not speech>"	None	None	None	None
6	94.31	RN	"<not speech>"	None	None	None	None
7	97.65	DM->RN	"photo"	2	4	translation-r-direct	None
8	104.5	RN	"image sent"	2	7	ack-done	None
9	106.16	DM->CMD	"sent"	2	8	translation-l	None
10	113.39	CMD	"face the door on your left"	3	None	None	None
11	119.81	RN	"<not speech>"	None	None	None	None
12	127	DM->CMD	"I see two doors on my left.  Which door?"	3	10	req-clar	None
13	127.46	CMD	"face the closest door on your left"	3	12	clar-repair	None
14	130.79	RN	"<not speech>"	None	None	None	None
15	140.49	DM->RN	"Move to face the closest door on your left."	3	13	translation-r-direct	None
16	144.39	DM->CMD	"executing..."	3	13	ack-doing	None
17	152.65	RN	"done"	3	15	ack-done	None
18	153.78	CMD	"go in the room"	4	None	None	None
19	154.62	DM->CMD	"done"	3	17	translation-l	None
20	171.63	DM->CMD	"There's an obstruction at the entrance.  Would you like me to send a picture?"	4	18	answer	None
21	172.33	CMD	"send a picture"	4	20	offer-accept	None
22	176.45	DM->RN	"photo"	4	21	translation-r-direct	None
23	176.46	RN	"image sent"	4	22	ack-done	None
24	179.02	DM->CMD	"sent"	4	23	translation-l	None
25	183.62	CMD	"go to the other door"	5	None	None	None
26	197.86	DM->RN	"Move to the other door."	5	25	translation-r-direct	None
27	201.82	DM->CMD	"executing..."	5	25	ack-doing	None
28	209.54	RN	"done"	5	26	ack-done	None
29	210.58	CMD	"go in that room"	6	None	None	None
30	212.45	DM->CMD	"done"	5	28	translation-l	None
31	228.59	DM->CMD	"There's an obstruction at the entrance.  Would you like me to send a picture?"	6	29	answer	None
32	232.86	CMD	"send a picture"	6	31	offer-accept	None
33A	243.35	DM->RN	"turn to face the door,"	6	32	translation-r-landmark	None
33B	None	DM->RN	"photo"	6	32	translation-r-direct	None
34	252.89	RN	"image sent"	6	33B*	ack-done	None
35	255.52	DM->CMD	"sent"	6	34	translation-l	None
36	259.44	CMD	"face your starting position"	7	None	None	None
37	260.77	CMD	"and send a picture"	7	36	continue	None
38A	270.95	DM->RN	"turn to face the starting position,"	7	36	translation-r-contextual	None
38B	None	DM->RN	"photo"	7	37	translation-r-direct	None
39	274.14	DM->CMD	"executing..."	7	37*	ack-doing	None
40	279.08	RN	"image sent"	7	38B*	ack-done	None
41	281.22	DM->CMD	"sent"	7	40	translation-l	None
42	285.26	CMD	"go back to your starting position"	8	None	None	None
43	293.63	DM->RN	"return to start"	8	42	translation-r-direct	None
44	297.58	DM->CMD	"executing..."	8	42	ack-doing	None
45	334.1	RN	"<not speech>"	None	None	None	None
46	312.87	DM->CMD	"done"	8	42	ack-done	map
47	335.09	CMD	"turn left"	9	None	None	None
48	338.27	CMD	"send a picture"	9	47	continue	None
49	344.18	DM->CMD	"How far should I turn left?"	9	48*	req-clar	None
50	359.42	CMD	"turn nintety degrees left"	9	49	clar-repair	None
51A	372.02	DM->RN	"turn 90 left,"	9	50*	translation-r-direct	None
51B	None	DM->RN	"photo"	9	48	translation-r-direct	None
52	375.56	DM->CMD	"executing..."	9	50*	ack-doing	None
53	380.16	RN	"image sent"	9	51B*	ack-done	None
54	382.21	DM->CMD	"sent"	9	53	translation-l	None
55	425.99	CMD	"face the nearest traffic cone"	10	None	None	None
56	460.1	DM->CMD	"I'm not sure which object is the traffic cone.  Can you describe it in another way, using color or spatial relations?"	10	55	req-clar	None
57	466.23	CMD	"face the nearest orange cone"	10	56	clar-repair	None
58	481.32	DM->RN	"Move to face the nearest orange cone."	10	57	translation-r-contextual	None
59	485.67	DM->CMD	"executing..."	10	57	ack-doing	None
60	492.46	RN	"done"	10	58	ack-done	None
61	494.48	DM->CMD	"done"	10	60	translation-l	None
62	525.06	CMD	"move to the right side of the orange cone"	11	None	None	None
63	564.53	DM->RN	"Move to the right side of the orange cone."	11	62	translation-r-direct	None
64	568.78	DM->CMD	"executing..."	11	62	ack-doing	None
65	572.48	RN	"I don't think I'll fit"	11	63	comment	None
66	590.69	DM->CMD	"I won't fit there, but I can move further to the right, ok?"	11	65	ack-try	None
67	592.3299999999999	CMD	"okay do that"	11	66	3feedback	None
68	615.35	DM->RN	"move as far towards the right side as you can fit."	11	67*	translation-r-direct	None
69	619.71	DM->CMD	"executing..."	11	67*	ack-doing	None
70	624.98	RN	"done"	11	68	ack-done	None
71	626.98	DM->CMD	"done"	11	70	translation-l	None
72	644.5899999999999	CMD	"face the left side of the orange cone"	12	None	None	None
73	665.94	DM->RN	"Move to face the left side of the orange cone."	12	72	translation-r-contextual	None
74	669.94	DM->CMD	"executing..."	12	72	ack-doing	None
75	688.71	RN	"<unintelligible>"	None	None	None	None
76	681.87	DM->CMD	"done"	12	71	ack-done	map
77	738.77	CMD	"<sigh> face east"	13	None	None	None
78	755.45	DM->RN	"face east"	13	77	translation-r-direct	None
79	762.42	DM->CMD	"executing..."	13	77	ack-doing	None
80	768.03	CMD	"take a picture"	14	None	None	None
81	773.09	RN	"done"	13	78	ack-done	None
82	774.52	DM->CMD	"done"	13	81	translation-l	None
83	777.29	DM->RN	"photo"	14	80	translation-r-direct	None
84	778.43	RN	"image sent"	14	83	ack-done	None
85	781.53	DM->CMD	"sent"	14	84	translation-l	None
86	784.58	CMD	"face south"	15	None	None	None
